order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
33,2024-02-03 00:53:21.000429,2024-02-03,149,8,web,paypal,,9.43,AUD
93,2024-02-03 02:30:21.001209,2024-02-03,146,3,pos,cash,,4.34,AUD
153,2024-02-03 04:07:21.001989,2024-02-03,157,9,pos,paypal,,3.53,AUD
213,2024-02-03 05:44:21.002769,2024-02-03,52,2,web,giftcard,,6.55,AUD
273,2024-02-03 07:21:21.003549,2024-02-03,97,3,web,cash,,11.64,AUD
333,2024-02-03 08:58:21.004329,2024-02-03,138,2,web,giftcard,,1.07,AUD
393,2024-02-03 10:35:21.005109,2024-02-03,83,5,web,paypal,,2.01,AUD
453,2024-02-03 12:12:21.005889,2024-02-03,19,5,pos,paypal,,6.12,AUD
513,2024-02-03 13:49:21.006669,2024-02-03,137,6,web,giftcard,,0.85,AUD
573,2024-02-03 15:26:21.007449,2024-02-03,117,7,web,cash,,7.19,AUD
633,2024-02-03 17:03:21.008229,2024-02-03,157,10,pos,paypal,,7.74,AUD
693,2024-02-03 18:40:21.009009,2024-02-03,11,1,web,paypal,,1.88,AUD
753,2024-02-03 20:17:21.009789,2024-02-03,13,4,web,card,,8.65,AUD
813,2024-02-03 21:54:21.010569,2024-02-03,99,1,pos,cash,,4.71,AUD
873,2024-02-03 23:31:21.011349,2024-02-03,77,7,web,cash,CPN9918,7.32,AUD
933,2024-02-03 01:08:21.012129,2024-02-03,83,1,pos,giftcard,,0.00,AUD
993,2024-02-03 02:45:21.012909,2024-02-03,43,5,web,cash,,0.00,AUD
1053,2024-02-03 04:22:21.013689,2024-02-03,29,7,pos,cash,,2.32,AUD
1113,2024-02-03 05:59:21.014469,2024-02-03,102,7,web,cash,,3.03,AUD
1173,2024-02-03 07:36:21.015249,2024-02-03,110,5,web,cash,,8.70,AUD
1233,2024-02-03 09:13:21.016029,2024-02-03,63,10,pos,giftcard,,2.41,AUD
1293,2024-02-03 10:50:21.016809,2024-02-03,147,3,web,cash,,7.59,AUD
1353,2024-02-03 12:27:21.017589,2024-02-03,14,3,web,cash,,10.00,AUD
1413,2024-02-03 14:04:21.018369,2024-02-03,39,4,web,card,,5.65,AUD
1473,2024-02-03 15:41:21.019149,2024-02-03,130,1,web,giftcard,,7.03,AUD
1533,2024-02-03 17:18:21.019929,2024-02-03,122,7,pos,cash,,6.52,AUD
1593,2024-02-03 18:55:21.020709,2024-02-03,108,4,web,card,,9.46,AUD
1653,2024-02-03 20:32:21.021489,2024-02-03,63,4,pos,paypal,,6.62,AUD
1713,2024-02-03 22:09:21.022269,2024-02-03,137,4,pos,giftcard,,8.39,AUD
1773,2024-02-03 23:46:21.023049,2024-02-03,130,4,web,card,,5.17,AUD
1833,2024-02-03 01:23:21.023829,2024-02-03,82,7,web,paypal,,7.39,AUD
1893,2024-02-03 03:00:21.024609,2024-02-03,28,10,web,cash,,5.02,AUD
1953,2024-02-03 04:37:21.025389,2024-02-03,151,9,pos,giftcard,,8.20,AUD
2013,2024-02-03 06:14:21.026169,2024-02-03,60,3,web,card,,4.05,AUD
2073,2024-02-03 07:51:21.026949,2024-02-03,114,6,pos,giftcard,,6.34,AUD
2133,2024-02-03 09:28:21.027729,2024-02-03,47,9,pos,paypal,,6.85,AUD
2193,2024-02-03 11:05:21.028509,2024-02-03,54,3,pos,cash,,4.62,AUD
2253,2024-02-03 12:42:21.029289,2024-02-03,143,1,pos,paypal,,6.14,AUD
2313,2024-02-03 14:19:21.030069,2024-02-03,10,9,pos,card,,3.86,AUD
2373,2024-02-03 15:56:21.030849,2024-02-03,72,10,pos,giftcard,,0.92,AUD
2433,2024-02-03 17:33:21.031629,2024-02-03,119,4,pos,giftcard,,4.16,AUD
2493,2024-02-03 19:10:21.032409,2024-02-03,60,9,pos,card,,8.75,AUD
2553,2024-02-03 20:47:21.033189,2024-02-03,142,8,pos,card,,5.42,AUD
2613,2024-02-03 22:24:21.033969,2024-02-03,109,2,web,cash,CPN1928,4.09,AUD
2673,2024-02-03 00:01:21.034749,2024-02-03,99,2,web,card,,2.26,AUD
2733,2024-02-03 01:38:21.035529,2024-02-03,98,8,web,cash,,2.67,AUD
2793,2024-02-03 03:15:21.036309,2024-02-03,47,9,pos,cash,,3.00,AUD
2853,2024-02-03 04:52:21.037089,2024-02-03,69,3,pos,paypal,,5.02,AUD
2913,2024-02-03 06:29:21.037869,2024-02-03,110,9,pos,giftcard,,4.35,AUD
2973,2024-02-03 08:06:21.038649,2024-02-03,129,7,web,paypal,,4.33,AUD
