order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
53,1,10,2,20.3272,0.0780,0.0151
53,2,27,2,33.1712,0.0620,0.0741
113,1,27,3,14.4594,0.0526,0.0398
113,2,36,1,2.1004,0.0514,0.0483
173,1,197,1,16.7051,0.2223,0.0361
173,2,34,7,3.6799,0.0813,0.0309
233,1,24,1,7.1520,0.0138,0.0769
233,2,50,5,14.5857,0.0432,0.0295
293,1,13,2,20.7162,0.2050,0.0525
293,2,19,3,17.2450,0.0211,0.0779
353,1,48,3,18.1796,0.2772,0.0207
353,2,12,1,32.4771,0.1440,0.0232
413,1,18,3,18.4619,0.0985,0.0008
413,2,8,1,23.6951,0.0401,0.0195
473,1,49,1,42.3235,0.0965,0.1235
473,2,36,1,31.3504,0.0444,0.0194
533,1,35,2,4.2428,0.1061,0.0371
533,2,20,3,20.3578,0.0256,0.0491
593,1,1,2,25.4649,0.0639,0.0965
593,2,42,2,18.6390,0.0272,0.0210
653,1,26,2,33.6906,0.1102,0.0222
653,2,30,1,23.4615,0.1215,0.0274
713,1,31,1,23.5368,0.0808,0.0549
713,2,8,1,18.9462,0.1284,0.0301
773,1,40,6,28.7807,0.0954,0.0366
773,2,32,3,27.3976,0.0019,0.0279
833,1,50,1,18.3823,0.0371,0.0354
833,2,37,1,26.6029,0.1023,0.0157
893,1,30,1,11.5961,0.3755,0.0389
893,2,39,1,24.4934,0.1108,0.0155
953,1,8,5,19.2682,0.0296,0.0166
953,2,46,1,27.9102,0.0116,0.0079
1013,1,44,2,35.6468,0.2661,0.0408
1013,2,38,4,19.1711,0.0110,0.0161
1073,1,31,1,14.0820,0.2675,0.0382
1073,2,4,2,22.1815,0.0868,0.0155
1133,1,29,3,4.1902,0.0807,0.1127
1133,2,3,2,22.2687,0.0792,0.0442
1193,1,3,4,6.8409,0.0599,0.0335
1193,2,781,1,29.6303,0.0076,0.0564
1253,1,49,3,2.8836,0.0519,0.0981
1253,2,39,1,21.5561,0.0475,0.0214
1313,1,12,1,28.0185,0.0435,0.0324
1313,2,41,2,22.5783,0.0155,0.0463
1373,1,35,1,23.5682,0.0134,0.0198
1373,2,50,2,25.8474,0.0236,0.0051
1433,1,35,4,21.1463,0.1016,0.0503
1433,2,23,1,12.3419,0.1230,0.0290
1493,1,24,1,41.6787,0.1354,0.0386
1493,2,6,4,9.8375,0.1689,0.0649
1553,1,31,3,23.0513,0.4811,0.0168
1553,2,45,5,20.4389,0.1559,0.1285
1613,1,24,3,18.5191,0.0371,0.0162
1613,2,2,3,19.1853,0.0423,0.0634
1673,1,45,3,24.7280,0.0413,0.0372
1673,2,43,4,11.8540,0.2098,0.0817
1733,1,39,1,15.2965,0.0775,0.0387
1733,2,13,2,19.1832,0.0362,0.0348
1793,1,47,2,28.8446,0.0375,0.0268
1793,2,44,2,24.9482,0.0904,0.0240
1853,1,45,1,19.9610,0.0391,0.0182
1853,2,20,1,20.8455,0.0272,0.0162
1913,1,31,2,15.3399,0.0086,0.0091
1913,2,37,1,8.3235,0.1412,0.0497
1973,1,25,4,19.2298,0.0040,0.0303
1973,2,14,3,31.5099,0.0928,0.0474
2033,1,30,1,18.0221,0.0535,0.0725
2033,2,3,2,29.9110,0.0149,0.0431
2093,1,771,1,20.0518,0.2611,0.0482
2093,2,44,2,23.7087,0.0913,0.0346
2153,1,31,4,17.4256,0.1121,0.0628
2153,2,2,3,22.1253,0.0145,0.0795
2213,1,36,4,34.0414,0.0259,0.0106
2213,2,20,2,32.9608,0.0196,0.0408
2273,1,45,3,8.7327,0.2372,0.0615
2273,2,20,1,21.0599,0.0694,0.0221
2333,1,13,3,32.0263,0.0458,0.0700
2333,2,36,3,20.8945,0.0336,0.0291
2393,1,33,1,9.6445,0.0936,0.0444
2393,2,24,2,27.0114,0.0050,0.0255
2453,1,37,3,1.0862,0.0638,0.0653
2453,2,34,1,3.0411,0.0806,0.0310
2513,1,8,1,12.4009,0.3383,0.0747
2513,2,24,1,28.4163,0.0589,0.0212
2573,1,21,1,7.2710,0.4114,0.0289
2573,2,14,1,18.0298,0.0386,0.0337
2633,1,12,1,24.1299,0.0339,0.0301
2633,2,49,1,25.6269,0.0842,0.0262
2693,1,25,3,50.3104,0.0100,0.0414
2693,2,13,2,16.2045,0.0134,0.0386
2753,1,30,5,31.0666,0.0955,0.0323
2753,2,18,5,4.8619,0.0712,0.0355
2813,1,1,1,32.5659,0.0762,0.0315
2813,2,43,3,19.8019,0.0853,0.0085
2873,1,48,1,14.8808,0.0439,0.0265
2873,2,36,4,17.7942,0.1645,0.0336
2933,1,10,1,20.7337,0.0611,0.0323
2933,2,38,4,0.0916,0.0231,0.0402
2993,1,26,2,21.8230,0.1189,0.0169
2993,2,20,3,11.9763,0.2364,0.0687
