order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
14,1,31,1,20.3526,0.1735,0.0385
14,2,20,2,17.7903,0.0237,0.0227
14,3,43,2,10.1206,0.0976,0.0412
14,4,11,5,9.1845,0.0482,0.0533
74,1,18,1,11.9173,0.1161,0.0440
74,2,38,1,27.9293,0.1490,0.0315
74,3,44,4,29.9553,0.1700,0.0114
74,4,12,3,27.7894,0.0146,0.0707
134,1,13,2,21.5405,0.0542,0.0366
134,2,1,3,12.3419,0.0770,0.0256
134,3,32,1,20.1283,0.0297,0.0206
134,4,32,2,14.0264,0.0469,0.0095
194,1,6,3,29.3872,0.0297,0.0238
194,2,8,2,10.5794,0.2236,0.0317
194,3,37,4,21.3790,0.0579,0.0603
194,4,25,3,18.8921,0.1000,0.0333
254,1,25,1,21.4782,0.0126,0.0155
254,2,8,2,5.5510,0.0950,0.0494
254,3,27,4,17.6125,0.0710,0.0515
254,4,31,2,33.2132,0.2431,0.0208
314,1,2,2,24.0487,0.0905,0.0253
314,2,6,1,11.1259,0.0790,0.0153
314,3,13,3,16.9827,0.1026,0.0261
314,4,18,4,21.6586,0.0591,0.0165
374,1,44,1,1.4407,0.0634,0.0243
374,2,22,1,26.6327,0.1166,0.0515
374,3,17,1,28.0424,0.0930,0.0144
374,4,23,1,21.2551,0.1154,0.0283
434,1,21,3,9.9204,0.1220,0.0421
434,2,35,5,30.7774,0.0316,0.0219
434,3,40,4,1.3194,0.1069,0.0481
434,4,27,2,19.3690,0.1106,0.0282
494,1,14,5,32.1078,0.0982,0.0183
494,2,33,3,31.9662,0.1787,0.0233
494,3,32,4,12.7311,0.0030,0.0800
494,4,14,2,25.9162,0.0008,0.0645
554,1,16,1,25.6627,0.0300,0.0170
554,2,33,1,18.0748,0.0224,0.0387
554,3,21,2,13.7717,0.1971,0.0826
554,4,4,2,26.2948,0.1024,0.0159
614,1,36,1,22.1066,0.1652,0.0189
614,2,12,2,29.3860,0.0259,0.0286
614,3,41,3,22.2345,0.5952,0.0727
614,4,17,1,25.6566,0.0672,0.0504
674,1,44,1,13.7531,0.0125,0.0211
674,2,16,2,1.1930,0.0442,0.0020
674,3,35,1,35.5609,0.4546,0.0245
674,4,1,1,33.7365,0.0205,0.0639
734,1,48,2,10.5967,0.0587,0.0109
734,2,46,1,27.3809,0.0173,0.0190
734,3,33,1,22.1504,0.0323,0.0478
734,4,11,3,18.1239,0.0478,0.0091
794,1,17,1,15.0662,0.0717,0.0368
794,2,31,4,32.8655,0.0073,0.0439
794,3,13,1,31.2672,0.0240,0.0462
794,4,33,4,24.4926,0.1687,0.0252
854,1,4,1,28.3231,0.0656,0.0536
854,2,42,2,11.4133,0.0528,0.0759
854,3,22,1,35.2145,0.0008,0.0317
854,4,5,1,22.0133,0.0866,0.0664
914,1,39,1,31.1056,0.1776,0.0162
914,2,25,2,14.9554,0.2290,0.0140
914,3,9,3,19.5444,0.1473,0.0071
914,4,2,2,38.8522,0.1390,0.0707
974,1,44,2,18.6268,0.0129,0.0474
974,2,24,2,25.1620,0.0022,0.0125
974,3,38,1,19.3082,0.1966,0.0485
974,4,13,1,27.0143,0.1122,0.0631
1034,1,30,3,21.1995,0.0246,0.0213
1034,2,49,3,15.6487,0.0483,0.0327
1034,3,39,2,26.6827,0.0598,0.0533
1034,4,29,3,23.9394,0.2726,0.0186
1094,1,21,2,7.0659,0.0506,0.0102
1094,2,34,2,16.3185,0.0158,0.0218
1094,3,45,1,29.5081,0.0394,0.0361
1094,4,10,5,34.0435,0.3181,0.0231
1154,1,5,2,15.1240,0.0193,0.0082
1154,2,8,2,23.8735,0.0585,0.0102
1154,3,6,1,39.0729,0.0883,0.0451
1154,4,42,1,20.0509,0.0686,0.0193
1214,1,45,1,23.9336,0.0888,0.0947
1214,2,7,4,29.2702,0.2286,0.0157
1214,3,33,2,19.0179,0.0054,0.0505
1214,4,3,2,24.8449,0.0269,0.0440
1274,1,43,2,28.4730,0.0122,0.0123
1274,2,26,1,13.8897,0.0451,0.0093
1274,3,15,2,4.8281,0.0256,0.0182
1274,4,34,2,35.4889,0.0203,0.0127
1334,1,12,2,37.3731,0.1316,0.0621
1334,2,13,5,22.6818,0.0852,0.0602
1334,3,44,3,28.5511,0.2049,0.0327
1334,4,40,1,29.2593,0.1067,0.0652
1394,1,26,3,31.9634,0.0763,0.0304
1394,2,45,3,19.6202,0.0573,0.0564
1394,3,19,3,2.8192,0.0205,0.0210
1394,4,16,3,9.5704,0.0573,0.0247
1454,1,42,1,5.3575,0.0620,0.0639
1454,2,43,4,33.2019,0.0157,0.0257
1454,3,44,3,14.0235,0.1917,0.0085
1454,4,34,1,10.6287,0.0785,0.0720
1514,1,15,2,13.7356,0.0933,0.0099
1514,2,9,1,4.3838,0.0003,0.0161
1514,3,39,1,31.7950,0.0169,0.0174
1514,4,5,1,14.4679,0.0378,0.0170
1574,1,29,1,35.0370,0.0782,0.0030
1574,2,40,1,22.6037,0.3969,0.0290
1574,3,1,2,15.9797,0.0756,0.0216
1574,4,1,1,2.1236,0.0280,0.0232
1634,1,40,4,15.3678,0.1470,0.0607
1634,2,40,2,17.4154,0.1276,0.0048
1634,3,35,1,26.8410,0.0172,0.0353
1634,4,23,4,24.7174,0.0570,0.0102
1694,1,32,3,14.0030,0.0234,0.0650
