order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
45,1,43,4,17.4917,0.3071,0.0493
105,1,36,2,7.5441,0.0131,0.0421
165,1,38,4,19.7339,0.1755,0.0130
225,1,31,1,38.0609,0.0539,0.0386
285,1,8,2,21.3260,0.2540,0.0060
345,1,5,1,24.5137,0.0297,0.0695
405,1,8,2,31.7323,0.0840,0.0993
465,1,43,5,18.9448,0.0874,0.0776
525,1,29,1,24.5597,0.1909,0.0743
585,1,45,4,9.3612,0.0810,0.1110
645,1,14,1,36.8292,0.0028,0.0279
705,1,13,2,26.9596,0.0336,0.0430
765,1,23,1,22.0541,0.0158,0.0362
825,1,41,2,22.0963,0.0013,0.0080
885,1,43,1,24.5429,0.0221,0.0151
945,1,35,1,32.3106,0.0651,0.0189
1005,1,46,2,25.6274,0.0902,0.0267
1065,1,45,1,21.6317,0.0035,0.0115
1125,1,19,3,24.4934,0.0234,0.0571
1185,1,18,2,18.4798,0.0053,0.0357
1245,1,3,1,20.8581,0.0673,0.0113
1305,1,44,4,28.4765,0.0593,0.0680
1365,1,19,2,10.9522,0.0189,0.0072
1425,1,43,6,12.0389,0.1075,0.0418
1485,1,35,1,29.9557,0.2239,0.0220
1545,1,41,1,16.3427,0.0489,0.0244
1605,1,28,6,27.5933,0.0179,0.0166
1665,1,17,1,23.3083,0.0612,0.0260
1725,1,24,3,39.6051,0.0619,0.0071
1785,1,8,4,22.9724,0.0543,0.0225
1845,1,37,2,25.8375,0.0450,0.0403
1905,1,18,1,16.8259,0.1805,0.0271
1965,1,10,5,0.5465,0.0779,0.0236
2025,1,41,3,32.3060,0.1826,0.0219
2085,1,50,1,20.9554,0.0448,0.0332
2145,1,50,2,26.8945,0.0664,0.0331
2205,1,5,4,14.0504,0.0493,0.0353
2265,1,34,1,19.2161,0.0201,0.0433
2325,1,22,2,22.6553,0.0184,0.0096
2385,1,41,1,22.9433,0.1456,0.0099
2445,1,44,4,25.1990,0.0084,0.0193
2505,1,26,3,12.8747,0.0256,0.0354
2565,1,11,1,19.2900,0.0078,0.0552
2625,1,26,2,14.6724,0.0375,0.0500
2685,1,24,2,12.1330,0.1074,0.0511
2745,1,10,2,28.2740,0.0441,0.0331
2805,1,3,1,23.0347,0.0280,0.0232
2865,1,32,3,17.6591,0.1914,0.0463
2925,1,44,3,14.2874,0.0037,0.0812
2985,1,28,4,27.1984,0.0453,0.0182
