order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
28,2024-01-29 00:45:16.000364,2024-01-29,124,9,web,card,,6.20,AUD
88,2024-01-29 02:22:16.001144,2024-01-29,130,1,pos,giftcard,,6.62,AUD
148,2024-01-29 03:59:16.001924,2024-01-29,147,5,web,card,,9.36,AUD
208,2024-01-29 05:36:16.002704,2024-01-29,98,3,pos,card,,2.65,AUD
268,2024-01-29 07:13:16.003484,2024-01-29,52,2,web,card,,3.08,AUD
328,2024-01-29 08:50:16.004264,2024-01-29,125,9,pos,card,,11.35,AUD
388,2024-01-29 10:27:16.005044,2024-01-29,54,7,pos,giftcard,,6.35,AUD
448,2024-01-29 12:04:16.005824,2024-01-29,77,5,web,cash,,0.00,AUD
508,2024-01-29 13:41:16.006604,2024-01-29,46,9,pos,giftcard,CPN4750,2.69,AUD
568,2024-01-29 15:18:16.007384,2024-01-29,45,1,web,card,,5.36,AUD
628,2024-01-29 16:55:16.008164,2024-01-29,28,3,web,cash,,5.22,AUD
688,2024-01-29 18:32:16.008944,2024-01-29,138,7,pos,giftcard,,5.02,AUD
748,2024-01-29 20:09:16.009724,2024-01-29,16,5,pos,card,,1.83,AUD
808,2024-01-29 21:46:16.010504,2024-01-29,27,3,web,paypal,,0.00,AUD
868,2024-01-29 23:23:16.011284,2024-01-29,131,10,web,paypal,,2.95,AUD
928,2024-01-29 01:00:16.012064,2024-01-29,52,5,web,cash,,7.16,AUD
988,2024-01-29 02:37:16.012844,2024-01-29,112,1,web,giftcard,,5.37,AUD
1048,2024-01-29 04:14:16.013624,2024-01-29,38,5,pos,paypal,,9.36,AUD
1108,2024-01-29 05:51:16.014404,2024-01-29,39,1,web,card,,8.10,AUD
1168,2024-01-29 07:28:16.015184,2024-01-29,124,5,web,paypal,,6.20,AUD
1228,2024-01-29 09:05:16.015964,2024-01-29,29,10,web,cash,CPN2968,5.48,AUD
1288,2024-01-29 10:42:16.016744,2024-01-29,151,3,web,cash,,4.19,AUD
1348,2024-01-29 12:19:16.017524,2024-01-29,85,1,pos,giftcard,,5.06,AUD
1408,2024-01-29 13:56:16.018304,2024-01-29,18,10,pos,paypal,,7.12,AUD
1468,2024-01-29 15:33:16.019084,2024-01-29,86,4,pos,cash,,1.50,AUD
1528,2024-01-29 17:10:16.019864,2024-01-29,127,10,web,giftcard,,8.48,AUD
1588,2024-01-29 18:47:16.020644,2024-01-29,25,9,web,paypal,,4.93,AUD
1648,2024-01-29 20:24:16.021424,2024-01-29,19,8,pos,giftcard,CPN9370,0.61,AUD
1708,2024-01-29 22:01:16.022204,2024-01-29,7,6,pos,giftcard,,5.19,AUD
1768,2024-01-29 23:38:16.022984,2024-01-29,82,8,pos,card,,5.21,AUD
1828,2024-01-29 01:15:16.023764,2024-01-29,140,7,web,paypal,,9.10,AUD
1888,2024-01-29 02:52:16.024544,2024-01-29,43,7,pos,giftcard,,2.13,AUD
1948,2024-01-29 04:29:16.025324,2024-01-29,136,3,pos,card,,7.61,AUD
2008,2024-01-29 06:06:16.026104,2024-01-29,93,10,pos,card,,4.80,AUD
2068,2024-01-29 07:43:16.026884,2024-01-29,23,7,pos,card,,1.74,AUD
2128,2024-01-29 09:20:16.027664,2024-01-29,53,2,web,card,,8.71,AUD
2188,2024-01-29 10:57:16.028444,2024-01-29,120,1,pos,paypal,,5.81,AUD
2248,2024-01-29 12:34:16.029224,2024-01-29,123,6,pos,card,,5.32,AUD
2308,2024-01-29 14:11:16.030004,2024-01-29,19,3,web,card,,3.98,AUD
2368,2024-01-29 15:48:16.030784,2024-01-29,74,2,pos,card,,5.02,AUD
2428,2024-01-29 17:25:16.031564,2024-01-29,112,8,web,card,,5.75,AUD
2488,2024-01-29 19:02:16.032344,2024-01-29,136,10,pos,cash,,4.57,AUD
2548,2024-01-29 20:39:16.033124,2024-01-29,127,2,web,card,,4.21,AUD
2608,2024-01-29 22:16:16.033904,2024-01-29,152,7,pos,card,,2.99,AUD
2668,2024-01-29 23:53:16.034684,2024-01-29,151,4,web,cash,,5.49,AUD
2728,2024-01-29 01:30:16.035464,2024-01-29,138,1,pos,giftcard,,4.65,AUD
2788,2024-01-29 03:07:16.036244,2024-01-29,10,4,web,cash,,5.17,AUD
2848,2024-01-29 04:44:16.037024,2024-01-29,142,5,web,paypal,,3.60,AUD
2908,2024-01-29 06:21:16.037804,2024-01-29,51,6,web,giftcard,,7.22,AUD
2968,2024-01-29 07:58:16.038584,2024-01-29,59,2,web,paypal,,2.20,AUD
