order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
49,2024-02-19 01:19:13.000637,2024-02-19,28,3,web,card,,2.12,AUD
109,2024-02-19 02:56:13.001417,2024-02-19,81,7,pos,giftcard,CPN3897,0.00,AUD
169,2024-02-19 04:33:13.002197,2024-02-19,67,1,pos,paypal,,1.92,AUD
229,2024-02-19 06:10:13.002977,2024-02-19,87,8,web,paypal,,8.53,AUD
289,2024-02-19 07:47:13.003757,2024-02-19,36,10,pos,paypal,,9.81,AUD
349,2024-02-19 09:24:13.004537,2024-02-19,83,7,web,paypal,,1.16,AUD
409,2024-02-19 11:01:13.005317,2024-02-19,123,1,web,cash,,3.92,AUD
469,2024-02-19 12:38:13.006097,2024-02-19,37,3,web,paypal,,6.96,AUD
529,2024-02-19 14:15:13.006877,2024-02-19,102,1,web,cash,CPN1728,4.70,AUD
589,2024-02-19 15:52:13.007657,2024-02-19,123,9,pos,cash,,5.56,AUD
649,2024-02-19 17:29:13.008437,2024-02-19,55,8,pos,card,,4.79,AUD
709,2024-02-19 19:06:13.009217,2024-02-19,108,9,web,card,,11.72,AUD
769,2024-02-19 20:43:13.009997,2024-02-19,82,5,web,paypal,,0.00,AUD
829,2024-02-19 22:20:13.010777,2024-02-19,64,10,web,giftcard,,4.73,AUD
889,2024-02-19 23:57:13.011557,2024-02-19,48,5,pos,cash,,9.46,AUD
949,2024-02-19 01:34:13.012337,2024-02-19,23,5,pos,card,,6.64,AUD
1009,2024-02-19 03:11:13.013117,2024-02-19,78,8,web,giftcard,,1.85,AUD
1069,2024-02-19 04:48:13.013897,2024-02-19,24,3,pos,card,,6.66,AUD
1129,2024-02-19 06:25:13.014677,2024-02-19,41,2,web,cash,,2.41,AUD
1189,2024-02-19 08:02:13.015457,2024-02-19,121,1,pos,card,,5.60,AUD
1249,2024-02-19 09:39:13.016237,2024-02-19,110,10,web,card,,7.75,AUD
1309,2024-02-19 11:16:13.017017,2024-02-19,101,6,web,card,CPN5523,8.97,AUD
1369,2024-02-19 12:53:13.017797,2024-02-19,59,7,pos,giftcard,,4.97,AUD
1429,2024-02-19 14:30:13.018577,2024-02-19,154,2,web,giftcard,CPN3435,0.00,AUD
1489,2024-02-19 16:07:13.019357,2024-02-19,11,8,web,giftcard,,4.40,AUD
1549,2024-02-19 17:44:13.020137,2024-02-19,41,8,pos,card,,3.22,AUD
1609,2024-02-19 19:21:13.020917,2024-02-19,109,9,web,cash,,7.83,AUD
1669,2024-02-19 20:58:13.021697,2024-02-19,34,5,pos,paypal,CPN5142,4.29,AUD
1729,2024-02-19 22:35:13.022477,2024-02-19,62,2,web,card,,9.01,AUD
1789,2024-02-19 00:12:13.023257,2024-02-19,140,9,web,paypal,,9.13,AUD
1849,2024-02-19 01:49:13.024037,2024-02-19,41,2,pos,card,,0.00,AUD
1909,2024-02-19 03:26:13.024817,2024-02-19,143,2,web,card,,1.59,AUD
1969,2024-02-19 05:03:13.025597,2024-02-19,48,7,pos,paypal,,6.91,AUD
2029,2024-02-19 06:40:13.026377,2024-02-19,139,10,pos,card,,7.62,AUD
2089,2024-02-19 08:17:13.027157,2024-02-19,111,4,pos,cash,,4.82,AUD
2149,2024-02-19 09:54:13.027937,2024-02-19,125,4,pos,giftcard,,1.93,AUD
2209,2024-02-19 11:31:13.028717,2024-02-19,51,7,pos,giftcard,,7.39,AUD
2269,2024-02-19 13:08:13.029497,2024-02-19,148,5,web,card,,7.77,AUD
2329,2024-02-19 14:45:13.030277,2024-02-19,47,4,web,giftcard,,2.33,AUD
2389,2024-02-19 16:22:13.031057,2024-02-19,31,9,web,card,,5.40,AUD
2449,2024-02-19 17:59:13.031837,2024-02-19,68,7,web,paypal,,6.13,AUD
2509,2024-02-19 19:36:13.032617,2024-02-19,27,8,web,paypal,,4.34,AUD
2569,2024-02-19 21:13:13.033397,2024-02-19,94,4,web,card,,3.01,AUD
2629,2024-02-19 22:50:13.034177,2024-02-19,124,2,pos,cash,,5.34,AUD
2689,2024-02-19 00:27:13.034957,2024-02-19,117,10,pos,cash,,7.41,AUD
2749,2024-02-19 02:04:13.035737,2024-02-19,35,10,web,paypal,,7.74,AUD
2809,2024-02-19 03:41:13.036517,2024-02-19,19,4,pos,cash,,3.46,AUD
2869,2024-02-19 05:18:13.037297,2024-02-19,79,7,web,giftcard,,11.68,AUD
2929,2024-02-19 06:55:13.038077,2024-02-19,51,4,web,card,,5.21,AUD
2989,2024-02-19 08:32:13.038857,2024-02-19,3,5,web,card,,1.64,AUD
