order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
46,2024-02-16 01:14:22.000598,2024-02-16,81,8,web,cash,,2.44,AUD
106,2024-02-16 02:51:22.001378,2024-02-16,58,9,pos,paypal,,2.25,AUD
166,2024-02-16 04:28:22.002158,2024-02-16,33,9,pos,cash,,2.70,AUD
226,2024-02-16 06:05:22.002938,2024-02-16,47,7,pos,paypal,,5.59,AUD
286,2024-02-16 07:42:22.003718,2024-02-16,73,3,web,paypal,,14.45,AUD
346,2024-02-16 09:19:22.004498,2024-02-16,113,4,pos,paypal,,0.00,AUD
406,2024-02-16 10:56:22.005278,2024-02-16,77,5,web,cash,,3.46,AUD
466,2024-02-16 12:33:22.006058,2024-02-16,93,7,web,paypal,,3.12,AUD
526,2024-02-16 14:10:22.006838,2024-02-16,48,1,pos,cash,,9.99,AUD
586,2024-02-16 15:47:22.007618,2024-02-16,67,8,pos,card,,6.79,AUD
646,2024-02-16 17:24:22.008398,2024-02-16,47,1,pos,card,CPN3672,2.45,AUD
706,2024-02-16 19:01:22.009178,2024-02-16,9,1,web,paypal,,9.03,AUD
766,2024-02-16 20:38:22.009958,2024-02-16,160,10,web,cash,,7.68,AUD
826,2024-02-16 22:15:22.010738,2024-02-16,121,4,pos,giftcard,,0.26,AUD
886,2024-02-16 23:52:22.011518,2024-02-16,41,3,pos,giftcard,,8.40,AUD
946,2024-02-16 01:29:22.012298,2024-02-16,94,2,web,card,,7.05,AUD
1006,2024-02-16 03:06:22.013078,2024-02-16,137,1,pos,cash,,6.01,AUD
1066,2024-02-16 04:43:22.013858,2024-02-16,81,1,web,giftcard,,3.84,AUD
1126,2024-02-16 06:20:22.014638,2024-02-16,52,4,pos,cash,,0.75,AUD
1186,2024-02-16 07:57:22.015418,2024-02-16,27,1,web,giftcard,,3.94,AUD
1246,2024-02-16 09:34:22.016198,2024-02-16,102,8,pos,card,,5.97,AUD
1306,2024-02-16 11:11:22.016978,2024-02-16,126,8,web,giftcard,,7.27,AUD
1366,2024-02-16 12:48:22.017758,2024-02-16,147,9,pos,cash,,4.02,AUD
1426,2024-02-16 14:25:22.018538,2024-02-16,142,2,web,giftcard,,4.50,AUD
1486,2024-02-16 16:02:22.019318,2024-02-16,158,6,web,card,,6.36,AUD
1546,2024-02-16 17:39:22.020098,2024-02-16,142,10,web,cash,,5.40,AUD
1606,2024-02-16 19:16:22.020878,2024-02-16,134,2,pos,paypal,,7.26,AUD
1666,2024-02-16 20:53:22.021658,2024-02-16,123,9,pos,card,,1.66,AUD
1726,2024-02-16 22:30:22.022438,2024-02-16,94,9,web,giftcard,,4.45,AUD
1786,2024-02-16 00:07:22.023218,2024-02-16,28,2,pos,paypal,,3.24,AUD
1846,2024-02-16 01:44:22.023998,2024-02-16,2,3,pos,card,,9.66,AUD
1906,2024-02-16 03:21:22.024778,2024-02-16,107,6,pos,paypal,,3.95,AUD
1966,2024-02-16 04:58:22.025558,2024-02-16,142,1,web,card,,7.85,AUD
2026,2024-02-16 06:35:22.026338,2024-02-16,155,8,pos,cash,,5.12,AUD
2086,2024-02-16 08:12:22.027118,2024-02-16,160,3,pos,paypal,,3.59,AUD
2146,2024-02-16 09:49:22.027898,2024-02-16,43,4,web,cash,,3.95,AUD
2206,2024-02-16 11:26:22.028678,2024-02-16,126,2,web,paypal,,7.75,AUD
2266,2024-02-16 13:03:22.029458,2024-02-16,154,2,pos,giftcard,,7.93,AUD
2326,2024-02-16 14:40:22.030238,2024-02-16,11,3,pos,paypal,,7.36,AUD
2386,2024-02-16 16:17:22.031018,2024-02-16,11,1,pos,card,,6.04,AUD
2446,2024-02-16 17:54:22.031798,2024-02-16,75,4,web,giftcard,,4.79,AUD
2506,2024-02-16 19:31:22.032578,2024-02-16,134,5,web,giftcard,,8.55,AUD
2566,2024-02-16 21:08:22.033358,2024-02-16,33,10,pos,cash,,6.05,AUD
2626,2024-02-16 22:45:22.034138,2024-02-16,83,2,web,giftcard,,5.25,AUD
2686,2024-02-16 00:22:22.034918,2024-02-16,54,8,pos,cash,,4.49,AUD
2746,2024-02-16 01:59:22.035698,2024-02-16,93,7,web,card,,4.52,AUD
2806,2024-02-16 03:36:22.036478,2024-02-16,151,3,web,card,,4.21,AUD
2866,2024-02-16 05:13:22.037258,2024-02-16,98,5,pos,cash,,2.30,AUD
2926,2024-02-16 06:50:22.038038,2024-02-16,108,5,web,giftcard,,3.35,AUD
2986,2024-02-16 08:27:22.038818,2024-02-16,141,6,pos,card,,9.44,AUD
