order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
30,1,4,2,24.4771,0.0032,0.0577
90,1,24,1,1.1423,0.1691,0.0156
150,1,27,2,4.5506,0.1997,0.0285
210,1,9,3,17.4195,0.0077,0.0152
270,1,9,4,46.5372,0.0892,0.0104
330,1,26,1,21.5154,0.0244,0.0502
390,1,40,1,16.6297,0.0230,0.0785
450,1,45,2,36.2384,0.3863,0.0367
510,1,36,2,22.1480,0.0360,0.0107
570,1,2,3,16.2886,0.1924,0.0299
630,1,46,3,26.2703,0.1737,0.0243
690,1,46,3,5.3021,0.0457,0.0405
750,1,21,1,18.8341,0.1065,0.0617
810,1,39,1,40.6449,0.1748,0.0238
870,1,34,2,25.3687,0.1578,0.0281
930,1,36,4,30.1996,0.1163,0.0255
990,1,31,2,23.9941,0.0438,0.0846
1050,1,1,2,12.4440,0.2664,0.0190
1110,1,6,3,2.9156,0.0982,0.0345
1170,1,46,1,20.0241,0.0772,0.0292
1230,1,3,3,25.5025,0.1199,0.0337
1290,1,38,1,2.7934,0.1356,0.0142
1350,1,22,3,26.0788,0.0773,0.0272
1410,1,29,3,31.5934,0.0079,0.0132
1470,1,45,3,15.3693,0.0975,0.0596
1530,1,4,1,17.8634,0.0332,0.0074
1590,1,34,1,32.7491,0.1252,0.0367
1650,1,44,6,10.9815,0.2238,0.0441
1710,1,32,1,4.6132,0.0794,0.0454
1770,1,21,4,13.1501,0.0017,0.0208
1830,1,29,2,39.9175,0.0111,0.0623
1890,1,48,1,1.8485,0.1283,0.0299
1950,1,35,2,20.7275,0.0989,0.0083
2010,1,44,1,26.0920,0.0021,0.0343
2070,1,21,1,15.0592,0.4639,0.0264
2130,1,4,3,22.9615,0.0853,0.0162
2190,1,48,3,35.9979,0.0659,0.0208
2250,1,21,2,35.0539,0.0140,0.0396
2310,1,23,1,19.1881,0.0098,0.0321
2370,1,11,3,15.2447,0.0118,0.0445
2430,1,18,1,27.6670,0.0778,0.0023
2490,1,26,1,15.6270,0.0146,0.0668
2550,1,32,1,18.5394,0.0990,0.0844
2610,1,13,3,7.4574,0.0293,0.0470
2670,1,2,2,27.8530,0.1629,0.0548
2730,1,38,1,20.9384,0.0486,0.0258
2790,1,16,2,12.6839,0.0638,0.0373
2850,1,5,2,30.2056,0.1083,0.0294
2910,1,18,3,29.3722,0.0796,0.0450
2970,1,35,3,30.7145,0.0266,0.0391
