order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
21,2024-01-22 00:33:57.000273,2024-01-22,129,6,pos,cash,,12.71,AUD
81,2024-01-22 02:10:57.001053,2024-01-22,126,1,pos,card,,5.30,AUD
141,2024-01-22 03:47:57.001833,2024-01-22,76,7,pos,paypal,,11.83,AUD
201,2024-01-22 05:24:57.002613,2024-01-22,115,6,web,card,,8.07,AUD
261,2024-01-22 07:01:57.003393,2024-01-22,65,6,pos,card,,6.20,AUD
321,2024-01-22 08:38:57.004173,2024-01-22,93,6,web,giftcard,,3.10,AUD
381,2024-01-22 10:15:57.004953,2024-01-22,30,5,web,cash,,8.33,AUD
441,2024-01-22 11:52:57.005733,2024-01-22,11,2,pos,cash,CPN8549,9.31,AUD
501,2024-01-22 13:29:57.006513,2024-01-22,139,3,web,paypal,,10.51,AUD
561,2024-01-22 15:06:57.007293,2024-01-22,29,3,web,cash,,11.42,AUD
621,2024-01-22 16:43:57.008073,2024-01-22,137,10,pos,giftcard,,5.42,AUD
681,2024-01-22 18:20:57.008853,2024-01-22,41,5,pos,cash,,2.22,AUD
741,2024-01-22 19:57:57.009633,2024-01-22,127,10,web,cash,,13.43,AUD
801,2024-01-22 21:34:57.010413,2024-01-22,23,6,web,card,,2.97,AUD
861,2024-01-22 23:11:57.011193,2024-01-22,125,3,pos,paypal,,5.08,AUD
921,2024-01-22 00:48:57.011973,2024-01-22,47,4,pos,card,,5.23,AUD
981,2024-01-22 02:25:57.012753,2024-01-22,114,3,web,giftcard,CPN1026,1.60,AUD
1041,2024-01-22 04:02:57.013533,2024-01-22,29,1,web,paypal,,1.17,AUD
1101,2024-01-22 05:39:57.014313,2024-01-22,13,4,web,card,,8.55,AUD
1161,2024-01-22 07:16:57.015093,2024-01-22,97,3,pos,giftcard,,5.34,AUD
1221,2024-01-22 08:53:57.015873,2024-01-22,78,2,web,paypal,,7.43,AUD
1281,2024-01-22 10:30:57.016653,2024-01-22,80,9,pos,card,,3.48,AUD
1341,2024-01-22 12:07:57.017433,2024-01-22,137,7,web,paypal,,5.35,AUD
1401,2024-01-22 13:44:57.018213,2024-01-22,76,4,web,cash,,7.29,AUD
1461,2024-01-22 15:21:57.018993,2024-01-22,130,5,pos,giftcard,,6.69,AUD
1521,2024-01-22 16:58:57.019773,2024-01-22,116,3,web,paypal,,0.54,AUD
1581,2024-01-22 18:35:57.020553,2024-01-22,994,517,web,cash,,3.20,AUD
1641,2024-01-22 20:12:57.021333,2024-01-22,104,6,web,paypal,,2.51,AUD
1701,2024-01-22 21:49:57.022113,2024-01-22,139,9,web,giftcard,,8.16,AUD
1761,2024-01-22 23:26:57.022893,2024-01-22,150,3,web,paypal,,9.20,AUD
1821,2024-01-22 01:03:57.023673,2024-01-22,125,10,web,card,,4.67,AUD
1881,2024-01-22 02:40:57.024453,2024-01-22,82,6,web,paypal,,2.54,AUD
1941,2024-01-22 04:17:57.025233,2024-01-22,16,5,pos,card,,7.75,AUD
2001,2024-01-22 05:54:57.026013,2024-01-22,78,6,web,cash,,5.94,AUD
2061,2024-01-22 07:31:57.026793,2024-01-22,82,6,pos,card,,8.32,AUD
2121,2024-01-22 09:08:57.027573,2024-01-22,55,3,pos,paypal,,4.77,AUD
2181,2024-01-22 10:45:57.028353,2024-01-22,127,8,pos,paypal,CPN5833,6.81,AUD
2241,2024-01-22 12:22:57.029133,2024-01-22,48,5,pos,paypal,,4.55,AUD
2301,2024-01-22 13:59:57.029913,2024-01-22,59,1,web,paypal,,2.11,AUD
2361,2024-01-22 15:36:57.030693,2024-01-22,4,2,pos,cash,,6.17,AUD
2421,2024-01-22 17:13:57.031473,2024-01-22,130,3,web,card,,8.39,AUD
2481,2024-01-22 18:50:57.032253,2024-01-22,132,2,web,cash,,10.32,AUD
2541,2024-01-22 20:27:57.033033,2024-01-22,37,1,web,card,,6.85,AUD
2601,2024-01-22 22:04:57.033813,2024-01-22,39,8,web,paypal,,2.38,AUD
2661,2024-01-22 23:41:57.034593,2024-01-22,54,1,web,cash,,3.70,AUD
2721,2024-01-22 01:18:57.035373,2024-01-22,15,10,web,paypal,,0.00,AUD
2781,2024-01-22 02:55:57.036153,2024-01-22,11,1,pos,giftcard,,4.16,AUD
2841,2024-01-22 04:32:57.036933,2024-01-22,153,1,web,cash,,5.79,AUD
2901,2024-01-22 06:09:57.037713,2024-01-22,97,7,web,giftcard,,1.20,AUD
2961,2024-01-22 07:46:57.038493,2024-01-22,79,2,pos,card,CPN8030,4.61,AUD
