order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
47,1,6,2,27.5334,0.0849,0.0347
47,2,44,2,32.8798,0.0264,0.0439
47,3,20,2,12.1510,0.2115,0.0161
47,4,9,3,22.2468,0.0372,0.0062
47,5,20,3,35.4211,0.0453,0.0588
107,1,47,1,19.9969,0.0031,0.0058
107,2,18,1,17.5985,0.0457,0.1177
107,3,32,2,10.9593,0.0025,0.0286
107,4,17,3,22.3883,0.0511,0.0154
107,5,7,3,18.4443,0.2510,0.0108
167,1,29,1,24.5359,0.1827,0.0219
167,2,37,3,30.5802,0.0063,0.0134
167,3,9,2,24.1971,0.0088,0.1483
167,4,3,1,0.7464,0.1663,0.0893
167,5,28,1,14.4630,0.2071,0.0621
227,1,36,3,15.0105,0.0121,0.0545
227,2,23,4,24.3782,0.0222,0.1667
227,3,19,2,31.3738,0.0154,0.0109
227,4,27,1,25.0092,0.1196,0.0080
227,5,8,6,3.7027,0.1313,0.0039
287,1,5,1,21.6027,0.0232,0.0477
287,2,47,2,0.4959,0.1645,0.0358
287,3,4,1,16.9987,0.0021,0.0277
287,4,18,4,27.9376,0.1660,0.0991
287,5,16,1,23.4740,0.1944,0.0448
347,1,4,4,32.5153,0.0381,0.0199
347,2,37,3,27.6982,0.0001,0.0908
347,3,21,2,15.4742,0.0802,0.0317
347,4,48,3,15.0295,0.0372,0.0684
347,5,35,2,20.4390,0.1152,0.0143
407,1,47,1,25.3333,0.0623,0.0121
407,2,26,2,16.6598,0.0491,0.0445
407,3,19,1,34.1984,0.0749,0.0094
407,4,4,3,20.2001,0.0900,0.0733
407,5,7,5,22.1857,0.0559,0.0321
467,1,14,1,15.7217,0.0931,0.0256
467,2,23,1,34.4682,0.0932,0.0428
467,3,19,4,16.4007,0.1203,0.0245
467,4,27,1,1.2213,0.0776,0.0216
467,5,26,2,21.4148,0.0554,0.0939
527,1,27,1,31.4142,0.0208,0.0202
527,2,32,2,22.4874,0.1048,0.0597
527,3,2,1,8.4450,0.1581,0.0774
527,4,50,8,23.5493,0.0439,0.0288
527,5,29,1,24.4739,0.0077,0.0708
587,1,45,1,32.0697,0.0061,0.0174
587,2,3,3,21.3152,0.0309,0.0741
587,3,49,1,16.9740,0.0116,0.0398
587,4,7,1,37.3110,0.0098,0.0267
587,5,12,2,15.1318,0.1658,0.0565
647,1,28,2,24.6496,0.0763,0.0262
647,2,1,1,16.7972,0.1002,0.0290
647,3,35,1,11.8146,0.1878,0.0840
647,4,1,3,15.0020,0.0276,0.0206
647,5,16,4,21.2513,0.0531,0.1123
707,1,41,1,33.3868,0.0349,0.0107
707,2,1,1,8.0892,0.1511,0.0154
707,3,22,1,32.3926,0.2320,0.0317
707,4,11,1,11.9569,0.0741,0.0234
707,5,48,1,2.1263,0.0108,0.0117
767,1,39,5,16.0209,0.2223,0.0386
767,2,45,1,19.5782,0.0054,0.0714
767,3,45,1,19.6698,0.0918,0.0915
767,4,23,1,16.2361,0.2381,0.0151
767,5,3,2,24.3461,0.0140,0.0168
827,1,38,2,24.3441,0.0432,0.0182
827,2,18,2,13.3381,0.0529,0.0131
827,3,14,3,19.8757,0.1301,0.1054
827,4,9,4,25.5040,0.0558,0.0208
827,5,19,2,10.5226,0.1138,0.0330
887,1,21,1,22.9305,0.1438,0.0495
887,2,21,3,23.1754,0.0187,0.1058
887,3,13,3,16.8734,0.0455,0.0346
887,4,2,1,28.0648,0.1074,0.0333
887,5,50,3,21.4482,0.2860,0.0788
947,1,36,1,10.4173,0.0247,0.0252
947,2,8,3,1.7234,0.0301,0.0314
947,3,35,3,26.7971,0.1505,0.0326
947,4,35,2,8.4471,0.1613,0.0144
947,5,47,2,24.9415,0.0541,0.0420
1007,1,46,2,7.5331,0.0012,0.0377
1007,2,7,3,33.6893,0.1299,0.0412
1007,3,8,2,25.9933,0.0784,0.0505
1007,4,5,1,19.5758,0.0564,0.0353
1007,5,1,1,3.4594,0.0717,0.0169
1067,1,43,2,19.9366,0.1258,0.0821
1067,2,17,1,9.7084,0.0406,0.0497
1067,3,16,1,9.1300,0.0594,0.0170
1067,4,40,2,18.7702,0.0113,0.0447
1067,5,21,4,10.0214,0.0559,0.0776
1127,1,39,3,24.4770,0.0064,0.0476
1127,2,796,5,35.3303,0.0469,0.0267
1127,3,20,3,15.9945,0.2074,0.0378
1127,4,7,3,1.6940,0.0520,0.0200
1127,5,30,1,24.2328,0.0274,0.0118
1187,1,46,3,7.3708,0.0368,0.0699
1187,2,6,1,7.7356,0.2870,0.0177
1187,3,35,3,34.1930,0.2206,0.0320
1187,4,20,1,21.3764,0.0057,0.0297
1187,5,41,1,14.4256,0.0005,0.0457
1247,1,18,2,30.5388,0.1141,0.0213
1247,2,48,3,22.4179,0.0492,0.0890
1247,3,28,1,26.6892,0.0622,0.0587
1247,4,36,4,18.6760,0.1564,0.0288
1247,5,37,3,20.5801,0.0133,0.0009
1307,1,9,1,21.0067,0.1244,0.0501
1307,2,17,4,18.6031,0.0441,0.0312
1307,3,31,1,20.1348,0.0151,0.0233
1307,4,22,2,33.1363,0.0416,0.0197
1307,5,13,3,16.5490,0.2619,0.0098
1367,1,46,2,23.1193,0.1118,0.0750
1367,2,2,2,42.4542,0.0433,0.0301
1367,3,46,2,27.4066,0.0239,0.0178
1367,4,48,5,15.9341,0.2362,0.0182
1367,5,27,1,34.7797,0.2097,0.0445
1427,1,15,2,26.9313,0.1015,0.0322
1427,2,28,3,12.3979,0.1066,0.0178
1427,3,50,4,10.6683,0.1043,0.0431
1427,4,37,1,32.0674,0.0382,0.0758
1427,5,5,3,20.8409,0.0164,0.0294
1487,1,42,5,13.3638,0.0066,0.0140
1487,2,36,2,28.6622,0.0151,0.0302
1487,3,7,1,30.7836,0.0312,0.0307
1487,4,28,4,3.4976,0.1784,0.0097
1487,5,27,2,35.4940,0.0004,0.0547
1547,1,6,1,28.5421,0.0903,0.0301
1547,2,37,2,15.9450,0.0552,0.0168
1547,3,41,1,9.4395,0.0193,0.0121
1547,4,39,2,48.0122,0.0052,0.0513
1547,5,49,2,30.7533,0.0212,0.0177
1607,1,45,1,19.9061,0.0733,0.0378
1607,2,3,1,28.4204,0.0587,0.0296
1607,3,34,4,14.9062,0.0249,0.0680
1607,4,28,2,19.8816,0.1675,0.0591
1607,5,41,2,29.3787,0.0053,0.0604
1667,1,35,2,0.0000,0.0534,0.0485
1667,2,23,3,4.8258,0.0864,0.0139
1667,3,14,3,13.6925,0.1721,0.0140
1667,4,29,2,10.4154,0.0175,0.0231
1667,5,50,1,9.9015,0.3914,0.0479
1727,1,38,1,16.9003,0.0117,0.0206
1727,2,32,3,18.5554,0.0087,0.0217
1727,3,1,4,10.5079,0.0550,0.0230
1727,4,41,-4,8.9300,0.0688,0.0385
1727,5,17,4,6.6854,0.0326,0.0756
1787,1,26,2,2.3425,0.0781,0.0066
1787,2,5,2,15.7987,0.3193,0.0084
1787,3,22,3,19.3431,0.0609,0.0188
1787,4,19,3,14.8653,0.0066,0.0173
1787,5,13,3,32.9099,0.0295,0.0339
1847,1,15,1,23.5142,0.0001,0.0068
1847,2,41,4,12.0448,0.2513,0.0470
1847,3,27,1,20.8764,0.1061,0.0156
1847,4,19,2,22.1330,0.1548,0.0578
1847,5,6,2,27.1541,0.1614,0.0359
1907,1,45,1,23.8005,0.2831,0.0867
1907,2,41,2,3.2433,0.0947,0.0293
1907,3,24,2,34.6766,0.0269,0.0109
1907,4,6,1,10.7589,0.0318,0.0395
1907,5,7,3,16.9912,0.1221,0.0334
1967,1,46,3,29.3680,0.3198,0.0177
1967,2,19,5,21.5020,0.0087,0.0420
1967,3,43,5,31.8288,0.0842,0.0218
1967,4,39,2,5.9336,0.0302,0.0144
1967,5,1,1,10.3266,0.0003,0.0081
2027,1,23,1,28.4563,0.0674,0.0281
2027,2,39,1,9.9124,0.1580,0.0328
2027,3,30,2,34.5055,0.0989,0.0280
2027,4,39,3,28.0454,0.1182,0.0120
2027,5,34,2,21.3310,0.1130,0.0384
2087,1,46,1,31.9388,0.0117,0.0183
2087,2,23,2,24.5698,0.2051,0.0301
2087,3,45,2,30.4696,0.1506,0.0367
2087,4,43,2,33.5804,0.0835,0.0604
2087,5,35,2,31.2142,0.0430,0.0023
2147,1,46,3,7.4268,0.1970,0.0039
2147,2,20,5,18.8416,0.1559,0.0788
2147,3,4,4,12.7529,0.0981,0.0406
2147,4,41,4,29.7444,0.0961,0.0061
