order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
13,2024-01-14 00:21:01.000169,2024-01-14,22,5,pos,paypal,,4.63,AUD
73,2024-01-14 01:58:01.000949,2024-01-14,30,1,web,giftcard,,7.07,AUD
133,2024-01-14 03:35:01.001729,2024-01-14,4,4,web,card,,1.72,AUD
193,2024-01-14 05:12:01.002509,2024-01-14,137,8,web,paypal,,6.01,AUD
253,2024-01-14 06:49:01.003289,2024-01-14,96,10,web,card,,9.78,AUD
313,2024-01-14 08:26:01.004069,2024-01-14,38,5,web,cash,,6.36,AUD
373,2024-01-14 10:03:01.004849,2024-01-14,151,6,web,card,,4.17,AUD
433,2024-01-14 11:40:01.005629,2024-01-14,11,2,pos,card,,7.35,AUD
493,2024-01-14 13:17:01.006409,2024-01-14,102,7,pos,card,,2.30,AUD
553,2024-01-14 14:54:01.007189,2024-01-14,133,3,pos,card,,4.16,AUD
613,2024-01-14 16:31:01.007969,2024-01-14,9,8,pos,card,,1.06,AUD
673,2024-01-14 18:08:01.008749,2024-01-14,159,1,web,paypal,,9.88,AUD
733,2024-01-14 19:45:01.009529,2024-01-14,111,8,pos,cash,,5.17,AUD
793,2024-01-14 21:22:01.010309,2024-01-14,92,8,pos,card,,3.27,AUD
853,2024-01-14 22:59:01.011089,2024-01-14,57,3,pos,card,,7.46,AUD
913,2024-01-14 00:36:01.011869,2024-01-14,100,10,pos,card,,5.23,AUD
973,2024-01-14 02:13:01.012649,2024-01-14,10,2,pos,card,,4.19,AUD
1033,2024-01-14 03:50:01.013429,2024-01-14,100,5,web,card,,1.86,AUD
1093,2024-01-14 05:27:01.014209,2024-01-14,97,4,pos,giftcard,,9.98,AUD
1153,2024-01-14 07:04:01.014989,2024-01-14,11,1,web,giftcard,,6.81,AUD
1213,2024-01-14 08:41:01.015769,2024-01-14,96,2,web,cash,,7.93,AUD
1273,2024-01-14 10:18:01.016549,2024-01-14,98,1,web,cash,,7.39,AUD
1333,2024-01-14 11:55:01.017329,2024-01-14,11,3,web,cash,,4.25,AUD
1393,2024-01-14 13:32:01.018109,2024-01-14,138,3,web,card,,1.48,AUD
1453,2024-01-14 15:09:01.018889,2024-01-14,83,9,pos,card,,5.29,AUD
1513,2024-01-14 16:46:01.019669,2024-01-14,44,1,pos,cash,,6.27,AUD
1573,2024-01-14 18:23:01.020449,2024-01-14,26,4,pos,cash,,8.72,AUD
1633,2024-01-14 20:00:01.021229,2024-01-14,21,4,pos,card,,0.54,AUD
1693,2024-01-14 21:37:01.022009,2024-01-14,9,4,web,cash,,4.47,AUD
1753,2024-01-14 23:14:01.022789,2024-01-14,153,6,web,giftcard,,9.12,AUD
1813,2024-01-14 00:51:01.023569,2024-01-14,100,2,pos,paypal,,6.93,AUD
1873,2024-01-14 02:28:01.024349,2024-01-14,28,3,pos,card,,5.22,AUD
1933,2024-01-14 04:05:01.025129,2024-01-14,69,8,pos,giftcard,,3.24,AUD
1993,2024-01-14 05:42:01.025909,2024-01-14,68,10,pos,paypal,,8.45,AUD
2053,2024-01-14 07:19:01.026689,2024-01-14,141,1,pos,cash,,0.75,AUD
2113,2024-01-14 08:56:01.027469,2024-01-14,58,1,pos,giftcard,,5.76,AUD
2173,2024-01-14 10:33:01.028249,2024-01-14,160,4,web,paypal,,4.67,AUD
2233,2024-01-14 12:10:01.029029,2024-01-14,139,10,pos,card,,2.66,AUD
2293,2024-01-14 13:47:01.029809,2024-01-14,58,8,pos,giftcard,,6.75,AUD
2353,2024-01-14 15:24:01.030589,2024-01-14,55,8,web,paypal,,2.62,AUD
2413,2024-01-14 17:01:01.031369,2024-01-14,45,8,web,cash,,2.89,AUD
2473,2024-01-14 18:38:01.032149,2024-01-14,50,4,pos,card,,2.56,AUD
2533,2024-01-14 20:15:01.032929,2024-01-14,60,9,pos,cash,,5.52,AUD
2593,2024-01-14 21:52:01.033709,2024-01-14,61,9,pos,cash,,2.94,AUD
2653,2024-01-14 23:29:01.034489,2024-01-14,110,10,pos,paypal,,5.90,AUD
2713,2024-01-14 01:06:01.035269,2024-01-14,118,9,web,giftcard,,3.18,AUD
2773,2024-01-14 02:43:01.036049,2024-01-14,82,1,pos,cash,CPN4145,1.42,AUD
2833,2024-01-14 04:20:01.036829,2024-01-14,37,1,pos,cash,,4.22,AUD
2893,2024-01-14 05:57:01.037609,2024-01-14,7,9,pos,paypal,,6.06,AUD
2953,2024-01-14 07:34:01.038389,2024-01-14,80,1,web,cash,,7.11,AUD
