order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
53,2024-02-23 01:25:41.000689,2024-02-23,98,1,web,paypal,,6.28,AUD
113,2024-02-23 03:02:41.001469,2024-02-23,78,9,pos,giftcard,,0.00,AUD
173,2024-02-23 04:39:41.002249,2024-02-23,148,5,web,giftcard,,6.28,AUD
233,2024-02-23 06:16:41.003029,2024-02-23,42,9,pos,giftcard,,14.35,AUD
293,2024-02-23 07:53:41.003809,2024-02-23,131,3,web,card,,9.13,AUD
353,2024-02-23 09:30:41.004589,2024-02-23,40,3,pos,card,,6.13,AUD
413,2024-02-23 11:07:41.005369,2024-02-23,95,4,web,giftcard,,6.94,AUD
473,2024-02-23 12:44:41.006149,2024-02-23,160,4,web,paypal,CPN6507,10.49,AUD
533,2024-02-23 14:21:41.006929,2024-02-23,55,1,pos,cash,,0.00,AUD
593,2024-02-23 15:58:41.007709,2024-02-23,30,2,pos,cash,,7.18,AUD
653,2024-02-23 17:35:41.008489,2024-02-23,106,7,pos,card,,1.35,AUD
713,2024-02-23 19:12:41.009269,2024-02-23,67,3,pos,giftcard,,4.47,AUD
773,2024-02-23 20:49:41.010049,2024-02-23,51,2,pos,card,,5.86,AUD
833,2024-02-23 22:26:41.010829,2024-02-23,29,1,web,giftcard,,4.88,AUD
893,2024-02-23 00:03:41.011609,2024-02-23,77,9,pos,cash,,5.15,AUD
953,2024-02-23 01:40:41.012389,2024-02-23,158,8,web,paypal,,7.86,AUD
1013,2024-02-23 03:17:41.013169,2024-02-23,69,1,pos,cash,,7.41,AUD
1073,2024-02-23 04:54:41.013949,2024-02-23,157,3,web,card,,1.41,AUD
1133,2024-02-23 06:31:41.014729,2024-02-23,100,5,pos,cash,,0.60,AUD
1193,2024-02-23 08:08:41.015509,2024-02-23,151,4,web,cash,,11.68,AUD
1253,2024-02-23 09:45:41.016289,2024-02-23,19,3,pos,paypal,,3.73,AUD
1313,2024-02-23 11:22:41.017069,2024-02-23,173,53,web,cash,,2.65,AUD
1373,2024-02-23 12:59:41.017849,2024-02-23,118,8,pos,giftcard,,6.31,AUD
1433,2024-02-23 14:36:41.018629,2024-02-23,22,3,pos,paypal,,3.69,AUD
1493,2024-02-23 16:13:41.019409,2024-02-23,1,5,web,cash,,8.34,AUD
1553,2024-02-23 17:50:41.020189,2024-02-23,95,6,pos,giftcard,,2.06,AUD
1613,2024-02-23 19:27:41.020969,2024-02-23,22,7,pos,paypal,,13.95,AUD
1673,2024-02-23 21:04:41.021749,2024-02-23,95,3,web,paypal,,5.91,AUD
1733,2024-02-23 22:41:41.022529,2024-02-23,126,4,pos,cash,,4.55,AUD
1793,2024-02-23 00:18:41.023309,2024-02-23,9,1,web,paypal,,4.21,AUD
1853,2024-02-23 01:55:41.024089,2024-02-23,85,3,web,card,CPN2833,5.23,AUD
1913,2024-02-23 03:32:41.024869,2024-02-23,77,10,pos,card,,0.00,AUD
1973,2024-02-23 05:09:41.025649,2024-02-23,110,2,pos,card,,7.98,AUD
2033,2024-02-23 06:46:41.026429,2024-02-23,147,10,web,paypal,,3.85,AUD
2093,2024-02-23 08:23:41.027209,2024-02-23,149,3,pos,cash,,6.04,AUD
2153,2024-02-23 10:00:41.027989,2024-02-23,3,9,web,cash,,2.09,AUD
2213,2024-02-23 11:37:41.028769,2024-02-23,918,849,pos,giftcard,,9.48,AUD
2273,2024-02-23 13:14:41.029549,2024-02-23,24,5,web,cash,,0.00,AUD
2333,2024-02-23 14:51:41.030329,2024-02-23,133,10,pos,cash,,5.38,AUD
2393,2024-02-23 16:28:41.031109,2024-02-23,110,10,pos,card,,5.75,AUD
2453,2024-02-23 18:05:41.031889,2024-02-23,125,9,web,card,,3.30,AUD
2513,2024-02-23 19:42:41.032669,2024-02-23,129,7,web,card,,4.59,AUD
2573,2024-02-23 21:19:41.033449,2024-02-23,125,4,pos,cash,,6.94,AUD
2633,2024-02-23 22:56:41.034229,2024-02-23,68,9,pos,cash,,11.77,AUD
2693,2024-02-23 00:33:41.035009,2024-02-23,106,4,pos,card,,3.06,AUD
2753,2024-02-23 02:10:41.035789,2024-02-23,57,3,pos,card,,0.00,AUD
2813,2024-02-23 03:47:41.036569,2024-02-23,28,1,pos,paypal,CPN7600,1.02,AUD
2873,2024-02-23 05:24:41.037349,2024-02-23,125,2,pos,cash,,4.65,AUD
2933,2024-02-23 07:01:41.038129,2024-02-23,83,10,web,cash,,10.13,AUD
2993,2024-02-23 08:38:41.038909,2024-02-23,142,5,pos,card,,4.13,AUD
