order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
18,2024-01-19 00:29:06.000234,2024-01-19,118,10,web,giftcard,,8.86,AUD
78,2024-01-19 02:06:06.001014,2024-01-19,1,7,pos,card,,0.41,AUD
138,2024-01-19 03:43:06.001794,2024-01-19,113,8,web,card,,3.43,AUD
198,2024-01-19 05:20:06.002574,2024-01-19,15,2,pos,giftcard,,4.24,AUD
258,2024-01-19 06:57:06.003354,2024-01-19,14,1,pos,cash,,1.04,AUD
318,2024-01-19 08:34:06.004134,2024-01-19,108,7,pos,giftcard,,3.63,AUD
378,2024-01-19 10:11:06.004914,2024-01-19,73,6,web,giftcard,,6.59,AUD
438,2024-01-19 11:48:06.005694,2024-01-19,24,10,web,paypal,,3.43,AUD
498,2024-01-19 13:25:06.006474,2024-01-19,6,9,pos,cash,,6.17,AUD
558,2024-01-19 15:02:06.007254,2024-01-19,108,6,pos,card,,5.35,AUD
618,2024-01-19 16:39:06.008034,2024-01-19,85,7,pos,card,,0.84,AUD
678,2024-01-19 18:16:06.008814,2024-01-19,142,9,web,card,,9.42,AUD
738,2024-01-19 19:53:06.009594,2024-01-19,72,7,web,giftcard,,3.61,AUD
798,2024-01-19 21:30:06.010374,2024-01-19,120,4,pos,cash,CPN2578,11.16,AUD
858,2024-01-19 23:07:06.011154,2024-01-19,95,7,web,giftcard,,2.25,AUD
918,2024-01-19 00:44:06.011934,2024-01-19,49,3,web,giftcard,,3.49,AUD
978,2024-01-19 02:21:06.012714,2024-01-19,43,6,web,giftcard,,5.13,AUD
1038,2024-01-19 03:58:06.013494,2024-01-19,156,7,pos,card,,1.92,AUD
1098,2024-01-19 05:35:06.014274,2024-01-19,134,10,web,giftcard,,9.91,AUD
1158,2024-01-19 07:12:06.015054,2024-01-19,21,5,web,card,,7.88,AUD
1218,2024-01-19 08:49:06.015834,2024-01-19,15,3,pos,paypal,,5.81,AUD
1278,2024-01-19 10:26:06.016614,2024-01-19,54,6,pos,cash,,0.80,AUD
1338,2024-01-19 12:03:06.017394,2024-01-19,43,2,pos,cash,,0.29,AUD
1398,2024-01-19 13:40:06.018174,2024-01-19,44,10,pos,card,,8.36,AUD
1458,2024-01-19 15:17:06.018954,2024-01-19,1,5,pos,cash,,11.12,AUD
1518,2024-01-19 16:54:06.019734,2024-01-19,147,2,pos,card,,3.05,AUD
1578,2024-01-19 18:31:06.020514,2024-01-19,39,7,pos,paypal,,2.62,AUD
1638,2024-01-19 20:08:06.021294,2024-01-19,75,1,web,giftcard,,1.71,AUD
1698,2024-01-19 21:45:06.022074,2024-01-19,2,5,web,giftcard,,7.80,AUD
1758,2024-01-19 23:22:06.022854,2024-01-19,12,1,web,giftcard,,6.55,AUD
1818,2024-01-19 00:59:06.023634,2024-01-19,147,8,web,cash,,4.43,AUD
1878,2024-01-19 02:36:06.024414,2024-01-19,36,3,web,giftcard,,7.10,AUD
1938,2024-01-19 04:13:06.025194,2024-01-19,46,1,web,paypal,,0.95,AUD
1998,2024-01-19 05:50:06.025974,2024-01-19,118,3,pos,cash,,4.87,AUD
2058,2024-01-19 07:27:06.026754,2024-01-19,130,5,web,card,CPN1221,9.01,AUD
2118,2024-01-19 09:04:06.027534,2024-01-19,1099,97,pos,cash,,8.39,AUD
2178,2024-01-19 10:41:06.028314,2024-01-19,11,7,pos,paypal,,5.68,AUD
2238,2024-01-19 12:18:06.029094,2024-01-19,116,5,pos,paypal,,1.19,AUD
2298,2024-01-19 13:55:06.029874,2024-01-19,98,7,web,paypal,,8.78,AUD
2358,2024-01-19 15:32:06.030654,2024-01-19,20,10,pos,card,,0.00,AUD
2418,2024-01-19 17:09:06.031434,2024-01-19,77,2,pos,cash,,2.35,AUD
2478,2024-01-19 18:46:06.032214,2024-01-19,73,3,pos,giftcard,,7.79,AUD
2538,2024-01-19 20:23:06.032994,2024-01-19,95,3,pos,cash,,5.80,AUD
2598,2024-01-19 22:00:06.033774,2024-01-19,110,2,web,giftcard,,5.19,AUD
2658,2024-01-19 23:37:06.034554,2024-01-19,80,2,pos,giftcard,,7.61,AUD
2718,2024-01-19 01:14:06.035334,2024-01-19,32,2,pos,paypal,,6.53,AUD
2778,2024-01-19 02:51:06.036114,2024-01-19,154,7,pos,paypal,CPN7839,7.92,AUD
2838,2024-01-19 04:28:06.036894,2024-01-19,116,7,pos,paypal,,0.60,AUD
2898,2024-01-19 06:05:06.037674,2024-01-19,155,6,web,card,,6.73,AUD
2958,2024-01-19 07:42:06.038454,2024-01-19,52,1,pos,cash,,9.87,AUD
