order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
35,2024-02-05 00:56:35.000455,2024-02-05,98,3,web,paypal,,4.43,AUD
95,2024-02-05 02:33:35.001235,2024-02-05,147,3,pos,paypal,,1.65,AUD
155,2024-02-05 04:10:35.002015,2024-02-05,3,4,web,paypal,,6.46,AUD
215,2024-02-05 05:47:35.002795,2024-02-05,155,2,web,cash,,1.27,AUD
275,2024-02-05 07:24:35.003575,2024-02-05,75,5,pos,paypal,,6.17,AUD
335,2024-02-05 09:01:35.004355,2024-02-05,75,5,web,paypal,,3.68,AUD
395,2024-02-05 10:38:35.005135,2024-02-05,34,6,pos,cash,,3.08,AUD
455,2024-02-05 12:15:35.005915,2024-02-05,47,7,web,card,,7.07,AUD
515,2024-02-05 13:52:35.006695,2024-02-05,84,3,pos,giftcard,,8.98,AUD
575,2024-02-05 15:29:35.007475,2024-02-05,42,3,pos,paypal,,5.64,AUD
635,2024-02-05 17:06:35.008255,2024-02-05,160,10,web,paypal,,4.28,AUD
695,2024-02-05 18:43:35.009035,2024-02-05,36,9,web,cash,,0.16,AUD
755,2024-02-05 20:20:35.009815,2024-02-05,68,5,pos,cash,,10.03,AUD
815,2024-02-05 21:57:35.010595,2024-02-05,35,4,pos,card,,5.95,AUD
875,2024-02-05 23:34:35.011375,2024-02-05,31,10,pos,card,,11.21,AUD
935,2024-02-05 01:11:35.012155,2024-02-05,90,4,web,card,CPN2301,1.00,AUD
995,2024-02-05 02:48:35.012935,2024-02-05,3,5,web,paypal,,6.20,AUD
1055,2024-02-05 04:25:35.013715,2024-02-05,105,10,pos,card,,7.87,AUD
1115,2024-02-05 06:02:35.014495,2024-02-05,141,6,pos,paypal,,1.07,AUD
1175,2024-02-05 07:39:35.015275,2024-02-05,79,9,web,giftcard,,8.89,AUD
1235,2024-02-05 09:16:35.016055,2024-02-05,97,8,web,paypal,,4.50,AUD
1295,2024-02-05 10:53:35.016835,2024-02-05,122,7,pos,giftcard,,7.23,AUD
1355,2024-02-05 12:30:35.017615,2024-02-05,35,4,web,cash,,3.02,AUD
1415,2024-02-05 14:07:35.018395,2024-02-05,18,1,pos,cash,,8.62,AUD
1475,2024-02-05 15:44:35.019175,2024-02-05,149,9,pos,cash,,5.66,AUD
1535,2024-02-05 17:21:35.019955,2024-02-05,124,10,pos,card,,5.08,AUD
1595,2024-02-05 18:58:35.020735,2024-02-05,99,3,pos,cash,,2.58,AUD
1655,2024-02-05 20:35:35.021515,2024-02-05,143,9,web,giftcard,,5.58,AUD
1715,2024-02-05 22:12:35.022295,2024-02-05,99,5,pos,cash,,6.59,AUD
1775,2024-02-05 23:49:35.023075,2024-02-05,103,4,pos,cash,,2.07,AUD
1835,2024-02-05 01:26:35.023855,2024-02-05,95,5,web,card,,7.14,AUD
1895,2024-02-05 03:03:35.024635,2024-02-05,57,3,pos,card,,2.63,AUD
1955,2024-02-05 04:40:35.025415,2024-02-05,9,1,web,giftcard,CPN8540,0.59,AUD
2015,2024-02-05 06:17:35.026195,2024-02-05,26,9,pos,card,,5.39,AUD
2075,2024-02-05 07:54:35.026975,2024-02-05,86,9,pos,cash,,2.32,AUD
2135,2024-02-05 09:31:35.027755,2024-02-05,143,8,pos,card,,11.05,AUD
2195,2024-02-05 11:08:35.028535,2024-02-05,53,4,pos,cash,,7.87,AUD
2255,2024-02-05 12:45:35.029315,2024-02-05,6,5,web,giftcard,,3.98,AUD
2315,2024-02-05 14:22:35.030095,2024-02-05,61,10,web,paypal,CPN8918,9.95,AUD
2375,2024-02-05 15:59:35.030875,2024-02-05,104,8,pos,card,CPN4020,1.54,AUD
2435,2024-02-05 17:36:35.031655,2024-02-05,24,4,pos,cash,,6.77,AUD
2495,2024-02-05 19:13:35.032435,2024-02-05,142,6,pos,giftcard,,5.51,AUD
2555,2024-02-05 20:50:35.033215,2024-02-05,12,6,pos,giftcard,,1.09,AUD
2615,2024-02-05 22:27:35.033995,2024-02-05,56,3,web,cash,,5.18,AUD
2675,2024-02-05 00:04:35.034775,2024-02-05,153,10,pos,card,,8.23,AUD
2735,2024-02-05 01:41:35.035555,2024-02-05,152,2,web,paypal,,6.69,AUD
2795,2024-02-05 03:18:35.036335,2024-02-05,111,3,pos,paypal,,4.55,AUD
2855,2024-02-05 04:55:35.037115,2024-02-05,1,5,pos,giftcard,,0.00,AUD
2915,2024-02-05 06:32:35.037895,2024-02-05,34,8,pos,card,,7.94,AUD
2975,2024-02-05 08:09:35.038675,2024-02-05,84,2,pos,cash,,4.48,AUD
