order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
43,2024-02-13 01:09:31.000559,2024-02-13,90,4,pos,paypal,,4.91,AUD
103,2024-02-13 02:46:31.001339,2024-02-13,152,1,pos,card,,6.99,AUD
163,2024-02-13 04:23:31.002119,2024-02-13,48,1,pos,card,,6.47,AUD
223,2024-02-13 06:00:31.002899,2024-02-13,7,4,pos,giftcard,,1.62,AUD
283,2024-02-13 07:37:31.003679,2024-02-13,93,5,pos,card,,5.19,AUD
343,2024-02-13 09:14:31.004459,2024-02-13,116,5,pos,giftcard,,2.02,AUD
403,2024-02-13 10:51:31.005239,2024-02-13,88,10,pos,cash,,3.75,AUD
463,2024-02-13 12:28:31.006019,2024-02-13,28,1,pos,cash,,4.16,AUD
523,2024-02-13 14:05:31.006799,2024-02-13,18,9,web,cash,,3.97,AUD
583,2024-02-13 15:42:31.007579,2024-02-13,153,1,pos,paypal,,8.42,AUD
643,2024-02-13 17:19:31.008359,2024-02-13,11,1,pos,cash,,4.46,AUD
703,2024-02-13 18:56:31.009139,2024-02-13,141,2,web,giftcard,,5.87,AUD
763,2024-02-13 20:33:31.009919,2024-02-13,110,7,web,paypal,,3.69,AUD
823,2024-02-13 22:10:31.010699,2024-02-13,10,1,pos,cash,,8.86,AUD
883,2024-02-13 23:47:31.011479,2024-02-13,78,8,pos,giftcard,,3.78,AUD
943,2024-02-13 01:24:31.012259,2024-02-13,18,5,web,cash,,2.32,AUD
1003,2024-02-13 03:01:31.013039,2024-02-13,43,1,pos,paypal,,3.03,AUD
1063,2024-02-13 04:38:31.013819,2024-02-13,119,5,pos,paypal,,11.42,AUD
1123,2024-02-13 06:15:31.014599,2024-02-13,112,3,pos,paypal,,7.69,AUD
1183,2024-02-13 07:52:31.015379,2024-02-13,90,6,web,paypal,,2.69,AUD
1243,2024-02-13 09:29:31.016159,2024-02-13,118,6,web,giftcard,,3.50,AUD
1303,2024-02-13 11:06:31.016939,2024-02-13,40,5,web,cash,,4.95,AUD
1363,2024-02-13 12:43:31.017719,2024-02-13,57,4,pos,giftcard,,6.42,AUD
1423,2024-02-13 14:20:31.018499,2024-02-13,93,2,web,giftcard,,5.82,AUD
1483,2024-02-13 15:57:31.019279,2024-02-13,32,10,pos,giftcard,,8.56,AUD
1543,2024-02-13 17:34:31.020059,2024-02-13,47,7,pos,giftcard,,4.59,AUD
1603,2024-02-13 19:11:31.020839,2024-02-13,41,9,web,paypal,,2.43,AUD
1663,2024-02-13 20:48:31.021619,2024-02-13,99,8,web,giftcard,,9.18,AUD
1723,2024-02-13 22:25:31.022399,2024-02-13,1,8,pos,cash,,9.48,AUD
1783,2024-02-13 00:02:31.023179,2024-02-13,69,8,pos,cash,,5.55,AUD
1843,2024-02-13 01:39:31.023959,2024-02-13,119,7,web,paypal,,5.90,AUD
1903,2024-02-13 03:16:31.024739,2024-02-13,146,7,web,cash,,3.91,AUD
1963,2024-02-13 04:53:31.025519,2024-02-13,58,8,web,card,,5.98,AUD
2023,2024-02-13 06:30:31.026299,2024-02-13,82,7,pos,giftcard,,4.34,AUD
2083,2024-02-13 08:07:31.027079,2024-02-13,134,5,web,giftcard,,2.69,AUD
2143,2024-02-13 09:44:31.027859,2024-02-13,28,5,pos,card,,3.12,AUD
2203,2024-02-13 11:21:31.028639,2024-02-13,141,2,web,card,,8.99,AUD
2263,2024-02-13 12:58:31.029419,2024-02-13,71,2,web,cash,,7.28,AUD
2323,2024-02-13 14:35:31.030199,2024-02-13,64,2,web,cash,,4.70,AUD
2383,2024-02-13 16:12:31.030979,2024-02-13,57,5,pos,giftcard,,7.94,AUD
2443,2024-02-13 17:49:31.031759,2024-02-13,3,7,pos,paypal,,4.21,AUD
2503,2024-02-13 19:26:31.032539,2024-02-13,147,2,web,cash,,11.62,AUD
2563,2024-02-13 21:03:31.033319,2024-02-13,32,4,pos,paypal,,1.22,AUD
2623,2024-02-13 22:40:31.034099,2024-02-13,73,1,pos,cash,,7.84,AUD
2683,2024-02-13 00:17:31.034879,2024-02-13,34,4,web,card,,5.06,AUD
2743,2024-02-13 01:54:31.035659,2024-02-13,137,9,web,giftcard,,0.00,AUD
2803,2024-02-13 03:31:31.036439,2024-02-13,21,6,web,paypal,,5.11,AUD
2863,2024-02-13 05:08:31.037219,2024-02-13,108,10,web,card,,4.49,AUD
2923,2024-02-13 06:45:31.037999,2024-02-13,60,1,web,paypal,,2.67,AUD
2983,2024-02-13 08:22:31.038779,2024-02-13,17,2,pos,paypal,,2.81,AUD
