order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
4,1,36,1,10.4550,0.0956,0.0450
4,2,17,2,12.4626,0.1377,0.0574
4,3,23,1,19.6547,0.1005,0.0571
4,4,5,2,27.7705,0.0738,0.0424
64,1,43,1,12.5510,0.0411,0.0292
64,2,2,1,26.0861,0.0553,0.0754
64,3,11,3,12.3728,0.2106,0.0037
64,4,7,1,22.7738,0.4234,0.0361
124,1,36,3,8.2383,0.0138,0.0652
124,2,22,2,22.9760,0.2015,0.0274
124,3,10,3,15.1261,0.0525,0.0225
124,4,18,2,6.0421,0.0404,0.0253
184,1,39,3,20.6837,0.0298,0.0855
184,2,10,2,26.2918,0.2909,0.0288
184,3,24,2,29.7373,0.0926,0.0400
184,4,48,2,23.6176,0.1868,0.0238
244,1,9,1,4.6732,0.1616,0.0536
244,2,49,3,31.7653,0.0823,0.0157
244,3,6,2,17.4259,0.1349,0.0375
244,4,10,1,28.9026,0.0208,0.0393
304,1,36,2,5.8012,0.3252,0.0306
304,2,21,2,20.7958,0.1204,0.0291
304,3,47,4,17.9345,0.2926,0.0364
304,4,9,2,7.5044,0.0364,0.0489
364,1,43,1,7.7012,0.0196,0.0170
364,2,32,1,15.2595,0.4113,0.0325
364,3,18,1,16.7244,0.0419,0.0411
364,4,39,5,26.9070,0.0036,0.0492
424,1,2,5,41.6736,0.3284,0.0029
424,2,27,1,1.4841,0.0159,0.0698
424,3,5,3,3.4549,0.0138,0.0147
424,4,31,1,30.5312,0.1130,0.0271
484,1,40,1,39.0500,0.0123,0.0276
484,2,4,4,23.1163,0.0247,0.0767
484,3,36,1,8.9533,0.0444,0.0057
484,4,42,4,9.9467,0.0000,0.0288
544,1,32,2,17.4327,0.0306,0.0407
544,2,49,2,28.4528,0.0588,0.0468
544,3,33,7,22.2519,0.0228,0.0221
544,4,40,6,6.1072,0.0213,0.0112
604,1,18,4,30.3856,0.0500,0.0426
604,2,47,1,22.6138,0.0021,0.0321
604,3,22,2,9.6462,0.0586,0.0332
604,4,31,1,34.5340,0.1237,0.0411
664,1,31,3,18.6083,0.0521,0.0248
664,2,5,2,16.9355,0.0686,0.0615
664,3,1,1,20.7337,0.0638,0.0168
664,4,5,2,30.5945,0.0139,0.0061
724,1,30,2,35.8176,0.0289,0.1059
724,2,6,4,11.2622,0.1745,0.0090
724,3,23,2,17.0101,0.0904,0.0349
724,4,4,1,24.1248,0.1037,0.0491
784,1,21,2,31.6703,0.0248,0.0500
784,2,25,1,44.8475,0.0361,0.1021
784,3,45,4,17.6616,0.3431,0.0511
784,4,8,1,21.4771,0.0649,0.0144
844,1,24,4,22.4461,0.0748,0.0425
844,2,2,1,29.8562,0.0502,0.0083
844,3,10,6,20.4418,0.1676,0.0981
844,4,1,3,24.2669,0.0069,0.0483
904,1,21,4,26.0073,0.0037,0.0176
904,2,8,1,25.5949,0.0294,0.0413
904,3,32,1,20.5816,0.0991,0.0309
904,4,48,2,26.4960,0.0574,0.0177
964,1,38,6,10.3509,0.0591,0.0303
964,2,32,7,10.8704,0.1984,0.0333
964,3,45,3,21.6075,0.1122,0.0181
964,4,14,4,27.4787,0.0666,0.0068
1024,1,40,1,21.7928,0.0531,0.0635
1024,2,18,1,8.5872,0.0035,0.0460
1024,3,27,1,34.8748,0.0273,0.0197
1024,4,33,1,16.1290,0.1028,0.0267
1084,1,23,4,22.4312,0.1470,0.0781
1084,2,37,3,9.6704,0.0795,0.0252
1084,3,16,2,12.6751,0.0508,0.0120
1084,4,7,1,45.9147,0.0174,0.0416
1144,1,18,4,27.7394,0.1799,0.0076
1144,2,40,2,24.2306,0.0592,0.0527
1144,3,19,2,20.3634,0.0223,0.0313
1144,4,23,1,3.8204,0.0429,0.0512
1204,1,22,2,21.4842,0.0091,0.0142
1204,2,46,1,33.8652,0.0720,0.0161
1204,3,25,2,27.6750,0.1316,0.0050
1204,4,5,1,15.6505,0.0421,0.0260
1264,1,27,3,15.1799,0.0165,0.0327
1264,2,33,2,15.6991,0.2070,0.0432
1264,3,21,1,14.6643,0.1923,0.0425
1264,4,15,1,21.0176,0.1542,0.0496
1324,1,3,4,34.0610,0.1073,0.0309
1324,2,47,1,15.7732,0.0597,0.0622
1324,3,13,4,28.4436,0.2875,0.0287
1324,4,14,6,22.9571,0.0010,0.0285
1384,1,23,4,10.4162,0.1586,0.0536
1384,2,1,1,12.5073,0.0041,0.0237
1384,3,31,3,7.3275,0.1233,0.0056
1384,4,39,1,22.2900,0.0313,0.0415
1444,1,12,1,13.1641,0.0356,0.0052
1444,2,16,1,14.9029,0.1897,0.0498
1444,3,29,1,21.7900,0.1521,0.0440
1444,4,9,3,17.6436,0.0979,0.0199
1504,1,7,1,4.2723,0.1987,0.0169
1504,2,16,1,29.5651,0.0920,0.0284
1504,3,39,3,21.5764,0.0467,0.0726
1504,4,44,3,37.4355,0.0462,0.0287
1564,1,20,1,26.3806,0.0328,0.0155
1564,2,5,1,8.5981,0.0688,0.0114
1564,3,13,1,6.1438,0.2476,0.0622
1564,4,45,3,6.7338,0.0678,0.0379
1624,1,26,1,16.3726,0.0891,0.0684
1624,2,11,1,2.5388,0.0119,0.0470
1624,3,46,1,25.7484,0.0430,0.0482
1624,4,14,1,19.8676,0.0667,0.0152
1684,1,37,1,14.6887,0.1287,0.0363
1684,2,48,4,23.9196,0.0834,0.0179
1684,3,3,3,22.5645,0.0494,0.0253
1684,4,43,1,10.9657,0.1648,0.0116
1744,1,3,1,15.8108,0.3216,0.0102
1744,2,23,5,6.9406,0.0430,0.0281
1744,3,34,1,31.0125,0.0163,0.0141
1744,4,1,3,19.0545,0.1228,0.0196
1804,1,9,1,5.1373,0.0080,0.0109
1804,2,14,3,6.1724,0.0419,0.0329
1804,3,26,1,22.5071,0.0248,0.0344
1804,4,27,1,0.1449,0.0655,0.0474
1864,1,44,1,16.6408,0.1002,0.0141
1864,2,12,1,0.9251,0.1299,0.0338
1864,3,37,4,12.9296,0.1873,0.1234
1864,4,22,1,27.2364,0.0140,0.0286
1924,1,38,1,27.1937,0.0435,0.0274
1924,2,31,1,27.7493,0.0529,0.0571
1924,3,15,3,28.2513,0.1631,0.0471
1924,4,31,3,19.0510,0.0736,0.0139
1984,1,19,1,13.9221,0.0987,0.0348
1984,2,28,4,11.0707,0.0419,0.0374
1984,3,48,2,11.5340,0.0111,0.0920
1984,4,23,2,25.7503,0.1899,0.0182
2044,1,34,1,20.4580,0.0229,0.0849
2044,2,14,3,35.7668,0.1195,0.0202
2044,3,33,2,31.2637,0.1790,0.0373
2044,4,42,1,4.9755,0.1166,0.0120
2104,1,4,1,30.8014,0.0418,0.0336
2104,2,40,4,19.9897,0.0068,0.0179
2104,3,21,2,30.0694,0.1620,0.0365
2104,4,22,3,20.4128,0.0335,0.0108
2164,1,5,1,28.3386,0.1263,0.0260
2164,2,14,3,1.1041,0.0019,0.0348
2164,3,8,1,17.7903,0.0027,0.0098
2164,4,25,5,21.7011,0.0319,0.0757
2224,1,8,3,23.7792,0.0887,0.0219
2224,2,21,2,23.5166,0.0248,0.0376
