order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
59,2024-02-29 01:35:23.000767,2024-02-29,138,6,pos,giftcard,,6.54,AUD
119,2024-02-29 03:12:23.001547,2024-02-29,105,1,pos,card,,8.69,AUD
179,2024-02-29 04:49:23.002327,2024-02-29,118,4,web,paypal,,2.66,AUD
239,2024-02-29 06:26:23.003107,2024-02-29,158,3,pos,paypal,CPN8514,1.82,AUD
299,2024-02-29 08:03:23.003887,2024-02-29,139,1,web,giftcard,,3.73,AUD
359,2024-02-29 09:40:23.004667,2024-02-29,79,8,pos,card,,7.69,AUD
419,2024-02-29 11:17:23.005447,2024-02-29,40,4,web,card,,4.11,AUD
479,2024-02-29 12:54:23.006227,2024-02-29,102,10,web,card,,5.96,AUD
539,2024-02-29 14:31:23.007007,2024-02-29,140,1,web,paypal,,4.70,AUD
599,2024-02-29 16:08:23.007787,2024-02-29,41,10,web,card,,9.43,AUD
659,2024-02-29 17:45:23.008567,2024-02-29,10,7,web,cash,,8.81,AUD
719,2024-02-29 19:22:23.009347,2024-02-29,110,5,web,paypal,,4.98,AUD
779,2024-02-29 20:59:23.010127,2024-02-29,94,1,web,paypal,,2.26,AUD
839,2024-02-29 22:36:23.010907,2024-02-29,74,3,web,cash,,9.34,AUD
899,2024-02-29 00:13:23.011687,2024-02-29,23,6,pos,paypal,,7.64,AUD
959,2024-02-29 01:50:23.012467,2024-02-29,112,9,pos,giftcard,,5.54,AUD
1019,2024-02-29 03:27:23.013247,2024-02-29,50,8,web,paypal,,5.75,AUD
1079,2024-02-29 05:04:23.014027,2024-02-29,134,8,web,card,,7.09,AUD
1139,2024-02-29 06:41:23.014807,2024-02-29,120,9,web,cash,,9.68,AUD
1199,2024-02-29 08:18:23.015587,2024-02-29,74,7,pos,card,,1.42,AUD
1259,2024-02-29 09:55:23.016367,2024-02-29,30,10,pos,paypal,,4.04,AUD
1319,2024-02-29 11:32:23.017147,2024-02-29,70,5,pos,card,,5.98,AUD
1379,2024-02-29 13:09:23.017927,2024-02-29,133,9,pos,paypal,,2.26,AUD
1439,2024-02-29 14:46:23.018707,2024-02-29,148,4,web,paypal,,7.03,AUD
1499,2024-02-29 16:23:23.019487,2024-02-29,114,2,pos,paypal,,4.61,AUD
1559,2024-02-29 18:00:23.020267,2024-02-29,156,8,web,giftcard,,3.69,AUD
1619,2024-02-29 19:37:23.021047,2024-02-29,130,5,pos,paypal,,3.59,AUD
1679,2024-02-29 21:14:23.021827,2024-02-29,59,10,web,paypal,,10.12,AUD
1739,2024-02-29 22:51:23.022607,2024-02-29,95,6,pos,cash,,2.45,AUD
1799,2024-02-29 00:28:23.023387,2024-02-29,80,10,pos,paypal,,5.30,AUD
1859,2024-02-29 02:05:23.024167,2024-02-29,117,1,pos,cash,,6.93,AUD
1919,2024-02-29 03:42:23.024947,2024-02-29,22,2,pos,giftcard,,5.70,AUD
1979,2024-02-29 05:19:23.025727,2024-02-29,89,4,pos,cash,,6.81,AUD
2039,2024-02-29 06:56:23.026507,2024-02-29,18,9,pos,cash,,3.31,AUD
2099,2024-02-29 08:33:23.027287,2024-02-29,46,4,pos,card,,1.48,AUD
2159,2024-02-29 10:10:23.028067,2024-02-29,131,5,pos,card,,4.98,AUD
2219,2024-02-29 11:47:23.028847,2024-02-29,154,1,web,paypal,,2.30,AUD
2279,2024-02-29 13:24:23.029627,2024-02-29,76,9,pos,giftcard,,3.85,AUD
2339,2024-02-29 15:01:23.030407,2024-02-29,12,2,web,card,,5.00,AUD
2399,2024-02-29 16:38:23.031187,2024-02-29,155,2,web,paypal,,1.33,AUD
2459,2024-02-29 18:15:23.031967,2024-02-29,32,4,web,giftcard,,0.00,AUD
2519,2024-02-29 19:52:23.032747,2024-02-29,35,10,pos,card,,10.72,AUD
2579,2024-02-29 21:29:23.033527,2024-02-29,87,8,web,giftcard,,6.43,AUD
2639,2024-02-29 23:06:23.034307,2024-02-29,87,6,web,paypal,,2.62,AUD
2699,2024-02-29 00:43:23.035087,2024-02-29,123,6,pos,giftcard,,2.89,AUD
2759,2024-02-29 02:20:23.035867,2024-02-29,66,10,pos,giftcard,,4.86,AUD
2819,2024-02-29 03:57:23.036647,2024-02-29,83,9,pos,cash,,11.85,AUD
2879,2024-02-29 05:34:23.037427,2024-02-29,97,3,pos,paypal,,8.55,AUD
2939,2024-02-29 07:11:23.038207,2024-02-29,37,2,pos,paypal,,5.55,AUD
2999,2024-02-29 08:48:23.038987,2024-02-29,54,4,web,cash,,4.18,AUD
