order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
11,2024-01-12 00:17:47.000143,2024-01-12,22,4,pos,giftcard,,3.70,AUD
71,2024-01-12 01:54:47.000923,2024-01-12,132,8,pos,giftcard,,6.28,AUD
131,2024-01-12 03:31:47.001703,2024-01-12,64,9,pos,paypal,,4.74,AUD
191,2024-01-12 05:08:47.002483,2024-01-12,136,5,web,paypal,,0.83,AUD
251,2024-01-12 06:45:47.003263,2024-01-12,83,4,web,giftcard,,0.78,AUD
311,2024-01-12 08:22:47.004043,2024-01-12,4,10,pos,card,,7.20,AUD
371,2024-01-12 09:59:47.004823,2024-01-12,94,5,pos,paypal,,3.25,AUD
431,2024-01-12 11:36:47.005603,2024-01-12,154,7,web,cash,,3.55,AUD
491,2024-01-12 13:13:47.006383,2024-01-12,86,8,pos,paypal,,0.00,AUD
551,2024-01-12 14:50:47.007163,2024-01-12,102,8,web,giftcard,,0.22,AUD
611,2024-01-12 16:27:47.007943,2024-01-12,82,8,web,card,,2.49,AUD
671,2024-01-12 18:04:47.008723,2024-01-12,81,9,web,giftcard,,1.46,AUD
731,2024-01-12 19:41:47.009503,2024-01-12,159,7,web,giftcard,,13.80,AUD
791,2024-01-12 21:18:47.010283,2024-01-12,129,9,web,cash,,5.41,AUD
851,2024-01-12 22:55:47.011063,2024-01-12,102,10,web,paypal,,5.34,AUD
911,2024-01-12 00:32:47.011843,2024-01-12,150,6,pos,card,,9.92,AUD
971,2024-01-12 02:09:47.012623,2024-01-12,120,4,pos,cash,,4.39,AUD
1031,2024-01-12 03:46:47.013403,2024-01-12,68,6,pos,paypal,,0.00,AUD
1091,2024-01-12 05:23:47.014183,2024-01-12,142,7,web,cash,,0.08,AUD
1151,2024-01-12 07:00:47.014963,2024-01-12,24,6,web,giftcard,,11.82,AUD
1211,2024-01-12 08:37:47.015743,2024-01-12,106,8,pos,paypal,,3.96,AUD
1271,2024-01-12 10:14:47.016523,2024-01-12,90,9,web,cash,,3.54,AUD
1331,2024-01-12 11:51:47.017303,2024-01-12,23,8,web,giftcard,,3.68,AUD
1391,2024-01-12 13:28:47.018083,2024-01-12,1,7,web,paypal,,10.99,AUD
1451,2024-01-12 15:05:47.018863,2024-01-12,86,6,pos,card,,5.09,AUD
1511,2024-01-12 16:42:47.019643,2024-01-12,13,6,web,paypal,,0.24,AUD
1571,2024-01-12 18:19:47.020423,2024-01-12,66,9,pos,card,,3.45,AUD
1631,2024-01-12 19:56:47.021203,2024-01-12,30,10,pos,paypal,,5.00,AUD
1691,2024-01-12 21:33:47.021983,2024-01-12,35,8,web,giftcard,,4.30,AUD
1751,2024-01-12 23:10:47.022763,2024-01-12,129,10,web,paypal,,4.23,AUD
1811,2024-01-12 00:47:47.023543,2024-01-12,128,8,pos,paypal,,1.98,AUD
1871,2024-01-12 02:24:47.024323,2024-01-12,75,3,pos,card,CPN4053,1.76,AUD
1931,2024-01-12 04:01:47.025103,2024-01-12,115,7,pos,paypal,,9.54,AUD
1991,2024-01-12 05:38:47.025883,2024-01-12,53,4,web,giftcard,CPN9268,5.69,AUD
2051,2024-01-12 07:15:47.026663,2024-01-12,118,8,web,paypal,,2.76,AUD
2111,2024-01-12 08:52:47.027443,2024-01-12,72,6,web,giftcard,,6.34,AUD
2171,2024-01-12 10:29:47.028223,2024-01-12,21,7,web,card,,2.86,AUD
2231,2024-01-12 12:06:47.029003,2024-01-12,53,5,pos,paypal,,0.59,AUD
2291,2024-01-12 13:43:47.029783,2024-01-12,105,10,pos,cash,,4.30,AUD
2351,2024-01-12 15:20:47.030563,2024-01-12,20,1,web,card,,5.66,AUD
2411,2024-01-12 16:57:47.031343,2024-01-12,99,8,web,card,,5.05,AUD
2471,2024-01-12 18:34:47.032123,2024-01-12,70,3,web,cash,,4.65,AUD
2531,2024-01-12 20:11:47.032903,2024-01-12,87,10,web,cash,,4.07,AUD
2591,2024-01-12 21:48:47.033683,2024-01-12,135,5,pos,paypal,,1.19,AUD
2651,2024-01-12 23:25:47.034463,2024-01-12,48,2,pos,card,,6.91,AUD
2711,2024-01-12 01:02:47.035243,2024-01-12,134,7,web,paypal,,4.31,AUD
2771,2024-01-12 02:39:47.036023,2024-01-12,75,7,web,giftcard,,0.00,AUD
2831,2024-01-12 04:16:47.036803,2024-01-12,22,9,pos,card,,4.98,AUD
2891,2024-01-12 05:53:47.037583,2024-01-12,54,10,pos,paypal,,0.00,AUD
2951,2024-01-12 07:30:47.038363,2024-01-12,77,4,web,paypal,CPN9788,2.99,AUD
