order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
40,1,31,2,26.0914,0.0117,0.0351
100,1,12,1,36.5541,0.0028,0.0234
160,1,13,1,32.2999,0.0572,0.0555
220,1,12,2,11.3602,0.1202,0.0290
280,1,10,2,29.0572,0.0392,0.0247
340,1,12,2,24.6534,0.0285,0.0129
400,1,9,1,16.3891,0.0467,0.0076
460,1,6,1,27.7234,0.0214,0.0366
520,1,21,3,26.7397,0.3191,0.0750
580,1,20,2,2.3578,0.1296,0.0647
640,1,26,1,18.7888,0.1520,0.0055
700,1,452,5,17.1018,0.0008,0.0277
760,1,12,2,25.9903,0.0997,0.0074
820,1,28,2,28.2853,0.3506,0.0217
880,1,38,3,10.6141,0.1280,0.0378
940,1,34,4,40.2488,0.1281,0.0493
1000,1,24,2,26.2707,0.0842,0.0098
1060,1,50,4,24.1250,0.2133,0.0178
1120,1,25,3,10.0358,0.0161,0.0294
1180,1,43,4,27.0824,0.0302,0.0377
1240,1,39,3,30.5328,0.0539,0.0137
1300,1,8,1,24.7865,0.0272,0.0378
1360,1,5,1,26.9896,0.0081,0.1341
1420,1,24,1,29.8831,0.0581,0.0355
1480,1,49,1,10.1871,0.1514,0.0593
1540,1,22,2,19.5687,0.0379,0.0102
1600,1,37,7,1.9392,0.0199,0.0556
1660,1,3,3,13.9315,0.1013,0.0187
1720,1,27,2,15.0900,0.0729,0.0249
1780,1,7,2,30.8496,0.1033,0.0052
1840,1,45,1,21.0176,0.0890,0.0224
1900,1,11,3,5.2842,0.0149,0.0127
1960,1,35,1,15.6797,0.0325,0.0387
2020,1,5,1,26.6833,0.0170,0.0542
2080,1,20,3,24.0450,0.0348,0.0787
2140,1,32,1,8.1208,0.0068,0.0308
2200,1,40,3,19.3501,0.2135,0.0088
2260,1,37,1,26.2563,0.0866,0.0423
2320,1,34,1,18.9989,0.0859,0.0097
2380,1,32,1,17.3872,0.0284,0.0171
2440,1,37,4,8.5585,0.0819,0.0204
2500,1,27,2,26.8915,0.2477,0.0177
2560,1,2,1,17.6027,0.0932,0.0741
2620,1,34,1,17.2649,0.1868,0.0687
2680,1,12,3,21.3800,0.0266,0.0597
2740,1,21,2,8.0020,0.1238,0.0260
2800,1,8,1,11.0221,0.1045,0.0268
2860,1,48,7,9.3979,0.0117,0.0714
2920,1,18,2,22.7663,0.1386,0.0291
2980,1,19,4,23.1806,0.2052,0.0094
