order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
32,2024-02-02 00:51:44.000416,2024-02-02,64,1,web,giftcard,,10.39,AUD
92,2024-02-02 02:28:44.001196,2024-02-02,101,3,pos,card,,5.20,AUD
152,2024-02-02 04:05:44.001976,2024-02-02,53,3,pos,cash,,8.32,AUD
212,2024-02-02 05:42:44.002756,2024-02-02,14,6,pos,card,,0.00,AUD
272,2024-02-02 07:19:44.003536,2024-02-02,151,10,pos,giftcard,,3.70,AUD
332,2024-02-02 08:56:44.004316,2024-02-02,95,4,web,giftcard,,5.31,AUD
392,2024-02-02 10:33:44.005096,2024-02-02,105,3,pos,paypal,,5.33,AUD
452,2024-02-02 12:10:44.005876,2024-02-02,119,10,pos,cash,,5.14,AUD
512,2024-02-02 13:47:44.006656,2024-02-02,24,6,web,cash,,3.07,AUD
572,2024-02-02 15:24:44.007436,2024-02-02,11,9,web,paypal,,1.80,AUD
632,2024-02-02 17:01:44.008216,2024-02-02,157,5,pos,giftcard,,4.88,AUD
692,2024-02-02 18:38:44.008996,2024-02-02,32,5,web,giftcard,,6.77,AUD
752,2024-02-02 20:15:44.009776,2024-02-02,129,1,pos,giftcard,,8.64,AUD
812,2024-02-02 21:52:44.010556,2024-02-02,77,5,pos,giftcard,,6.19,AUD
872,2024-02-02 23:29:44.011336,2024-02-02,100,7,web,card,,6.37,AUD
932,2024-02-02 01:06:44.012116,2024-02-02,21,1,web,paypal,,5.34,AUD
992,2024-02-02 02:43:44.012896,2024-02-02,18,4,web,giftcard,,5.48,AUD
1052,2024-02-02 04:20:44.013676,2024-02-02,66,3,web,giftcard,,9.75,AUD
1112,2024-02-02 05:57:44.014456,2024-02-02,31,7,web,cash,,5.35,AUD
1172,2024-02-02 07:34:44.015236,2024-02-02,80,8,pos,giftcard,,1.40,AUD
1232,2024-02-02 09:11:44.016016,2024-02-02,46,7,web,card,,3.07,AUD
1292,2024-02-02 10:48:44.016796,2024-02-02,62,9,pos,giftcard,,5.30,AUD
1352,2024-02-02 12:25:44.017576,2024-02-02,20,2,pos,giftcard,,7.29,AUD
1412,2024-02-02 14:02:44.018356,2024-02-02,75,2,pos,paypal,,5.73,AUD
1472,2024-02-02 15:39:44.019136,2024-02-02,23,6,pos,giftcard,,3.85,AUD
1532,2024-02-02 17:16:44.019916,2024-02-02,123,8,web,paypal,CPN8377,3.32,AUD
1592,2024-02-02 18:53:44.020696,2024-02-02,147,4,web,cash,,2.50,AUD
1652,2024-02-02 20:30:44.021476,2024-02-02,85,7,web,cash,,1.50,AUD
1712,2024-02-02 22:07:44.022256,2024-02-02,98,3,pos,cash,,7.84,AUD
1772,2024-02-02 23:44:44.023036,2024-02-02,111,6,web,cash,,2.05,AUD
1832,2024-02-02 01:21:44.023816,2024-02-02,152,8,web,card,,5.40,AUD
1892,2024-02-02 02:58:44.024596,2024-02-02,15,5,web,giftcard,,11.45,AUD
1952,2024-02-02 04:35:44.025376,2024-02-02,105,7,web,cash,,8.94,AUD
2012,2024-02-02 06:12:44.026156,2024-02-02,87,1,pos,paypal,,6.52,AUD
2072,2024-02-02 07:49:44.026936,2024-02-02,89,7,web,giftcard,,0.00,AUD
2132,2024-02-02 09:26:44.027716,2024-02-02,142,6,pos,paypal,CPN7348,5.07,AUD
2192,2024-02-02 11:03:44.028496,2024-02-02,62,5,web,giftcard,,5.90,AUD
2252,2024-02-02 12:40:44.029276,2024-02-02,128,2,web,cash,,4.87,AUD
2312,2024-02-02 14:17:44.030056,2024-02-02,37,2,web,giftcard,,0.00,AUD
2372,2024-02-02 15:54:44.030836,2024-02-02,141,6,web,cash,,8.37,AUD
2432,2024-02-02 17:31:44.031616,2024-02-02,99,2,web,paypal,,0.00,AUD
2492,2024-02-02 19:08:44.032396,2024-02-02,19,2,pos,cash,,7.25,AUD
2552,2024-02-02 20:45:44.033176,2024-02-02,55,3,pos,giftcard,CPN1181,5.25,AUD
2612,2024-02-02 22:22:44.033956,2024-02-02,75,7,pos,paypal,CPN3183,4.41,AUD
2672,2024-02-02 23:59:44.034736,2024-02-02,38,6,web,giftcard,,1.64,AUD
2732,2024-02-02 01:36:44.035516,2024-02-02,19,5,web,giftcard,,7.71,AUD
2792,2024-02-02 03:13:44.036296,2024-02-02,158,5,web,paypal,,6.84,AUD
2852,2024-02-02 04:50:44.037076,2024-02-02,31,8,web,cash,CPN4964,6.26,AUD
2912,2024-02-02 06:27:44.037856,2024-02-02,28,1,pos,cash,,1.56,AUD
2972,2024-02-02 08:04:44.038636,2024-02-02,145,6,pos,paypal,,5.32,AUD
