order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
3,2024-01-04 00:04:51.000039,2024-01-04,77,6,web,cash,,7.44,AUD
63,2024-01-04 01:41:51.000819,2024-01-04,101,3,pos,paypal,,10.87,AUD
123,2024-01-04 03:18:51.001599,2024-01-04,35,6,pos,cash,,0.00,AUD
183,2024-01-04 04:55:51.002379,2024-01-04,70,8,web,paypal,,2.23,AUD
243,2024-01-04 06:32:51.003159,2024-01-04,82,6,web,giftcard,,4.90,AUD
303,2024-01-04 08:09:51.003939,2024-01-04,25,9,web,cash,,3.92,AUD
363,2024-01-04 09:46:51.004719,2024-01-04,29,8,pos,cash,,5.00,AUD
423,2024-01-04 11:23:51.005499,2024-01-04,124,8,web,card,,1.42,AUD
483,2024-01-04 13:00:51.006279,2024-01-04,145,2,web,giftcard,,0.99,AUD
543,2024-01-04 14:37:51.007059,2024-01-04,157,10,web,paypal,,6.86,AUD
603,2024-01-04 16:14:51.007839,2024-01-04,94,9,web,cash,,3.22,AUD
663,2024-01-04 17:51:51.008619,2024-01-04,76,2,pos,card,,8.51,AUD
723,2024-01-04 19:28:51.009399,2024-01-04,58,2,pos,cash,,4.17,AUD
783,2024-01-04 21:05:51.010179,2024-01-04,41,4,pos,cash,CPN4904,7.33,AUD
843,2024-01-04 22:42:51.010959,2024-01-04,42,3,web,cash,,1.96,AUD
903,2024-01-04 00:19:51.011739,2024-01-04,105,3,web,giftcard,,0.70,AUD
963,2024-01-04 01:56:51.012519,2024-01-04,51,5,web,card,,1.55,AUD
1023,2024-01-04 03:33:51.013299,2024-01-04,10,10,web,giftcard,,7.73,AUD
1083,2024-01-04 05:10:51.014079,2024-01-04,30,7,web,paypal,,4.69,AUD
1143,2024-01-04 06:47:51.014859,2024-01-04,110,7,web,card,,4.39,AUD
1203,2024-01-04 08:24:51.015639,2024-01-04,143,4,web,paypal,,1.99,AUD
1263,2024-01-04 10:01:51.016419,2024-01-04,28,8,pos,giftcard,,5.70,AUD
1323,2024-01-04 11:38:51.017199,2024-01-04,55,3,pos,paypal,,4.46,AUD
1383,2024-01-04 13:15:51.017979,2024-01-04,90,5,web,paypal,,2.63,AUD
1443,2024-01-04 14:52:51.018759,2024-01-04,41,3,pos,paypal,,2.40,AUD
1503,2024-01-04 16:29:51.019539,2024-01-04,109,7,pos,cash,,3.45,AUD
1563,2024-01-04 18:06:51.020319,2024-01-04,1075,950,pos,giftcard,,0.40,AUD
1623,2024-01-04 19:43:51.021099,2024-01-04,44,3,web,card,,7.46,AUD
1683,2024-01-04 21:20:51.021879,2024-01-04,22,7,pos,giftcard,,9.22,AUD
1743,2024-01-04 22:57:51.022659,2024-01-04,6,1,pos,paypal,,0.53,AUD
1803,2024-01-04 00:34:51.023439,2024-01-04,145,7,web,card,,8.90,AUD
1863,2024-01-04 02:11:51.024219,2024-01-04,1,5,pos,giftcard,,4.29,AUD
1923,2024-01-04 03:48:51.024999,2024-01-04,28,5,web,cash,,0.00,AUD
1983,2024-01-04 05:25:51.025779,2024-01-04,55,6,pos,paypal,,5.99,AUD
2043,2024-01-04 07:02:51.026559,2024-01-04,66,8,pos,paypal,,3.41,AUD
2103,2024-01-04 08:39:51.027339,2024-01-04,139,2,web,cash,,4.39,AUD
2163,2024-01-04 10:16:51.028119,2024-01-04,143,7,pos,paypal,,4.59,AUD
2223,2024-01-04 11:53:51.028899,2024-01-04,102,2,pos,giftcard,,4.34,AUD
2283,2024-01-04 13:30:51.029679,2024-01-04,16,6,web,giftcard,,7.70,AUD
2343,2024-01-04 15:07:51.030459,2024-01-04,111,3,pos,cash,CPN3421,3.93,AUD
2403,2024-01-04 16:44:51.031239,2024-01-04,130,10,pos,cash,,8.79,AUD
2463,2024-01-04 18:21:51.032019,2024-01-04,21,5,web,card,,5.50,AUD
2523,2024-01-04 19:58:51.032799,2024-01-04,65,2,pos,cash,,1.74,AUD
2583,2024-01-04 21:35:51.033579,2024-01-04,55,7,web,giftcard,,8.21,AUD
2643,2024-01-04 23:12:51.034359,2024-01-04,148,10,pos,card,,8.34,AUD
2703,2024-01-04 00:49:51.035139,2024-01-04,65,4,web,giftcard,,3.57,AUD
2763,2024-01-04 02:26:51.035919,2024-01-04,47,4,web,paypal,,5.24,AUD
2823,2024-01-04 04:03:51.036699,2024-01-04,156,8,pos,cash,,0.82,AUD
2883,2024-01-04 05:40:51.037479,2024-01-04,66,1,web,card,,10.11,AUD
2943,2024-01-04 07:17:51.038259,2024-01-04,63,6,web,card,,7.48,AUD
