order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
17,2024-01-18 00:27:29.000221,2024-01-18,52,9,web,card,,6.73,AUD
77,2024-01-18 02:04:29.001001,2024-01-18,157,7,web,giftcard,,4.12,AUD
137,2024-01-18 03:41:29.001781,2024-01-18,34,3,web,cash,,7.71,AUD
197,2024-01-18 05:18:29.002561,2024-01-18,122,6,pos,giftcard,,8.84,AUD
257,2024-01-18 06:55:29.003341,2024-01-18,62,1,pos,cash,,6.23,AUD
317,2024-01-18 08:32:29.004121,2024-01-18,96,10,pos,card,,3.63,AUD
377,2024-01-18 10:09:29.004901,2024-01-18,28,6,web,cash,,1.02,AUD
437,2024-01-18 11:46:29.005681,2024-01-18,60,7,pos,card,,4.33,AUD
497,2024-01-18 13:23:29.006461,2024-01-18,97,5,pos,card,,6.91,AUD
557,2024-01-18 15:00:29.007241,2024-01-18,158,7,pos,giftcard,,11.26,AUD
617,2024-01-18 16:37:29.008021,2024-01-18,81,4,pos,card,,2.96,AUD
677,2024-01-18 18:14:29.008801,2024-01-18,55,1,pos,card,,4.42,AUD
737,2024-01-18 19:51:29.009581,2024-01-18,14,10,pos,giftcard,,6.69,AUD
797,2024-01-18 21:28:29.010361,2024-01-18,119,4,pos,giftcard,,0.00,AUD
857,2024-01-18 23:05:29.011141,2024-01-18,148,3,web,paypal,,6.61,AUD
917,2024-01-18 00:42:29.011921,2024-01-18,52,2,web,giftcard,,5.09,AUD
977,2024-01-18 02:19:29.012701,2024-01-18,51,1,web,giftcard,,7.72,AUD
1037,2024-01-18 03:56:29.013481,2024-01-18,99,2,pos,giftcard,,3.64,AUD
1097,2024-01-18 05:33:29.014261,2024-01-18,123,4,pos,giftcard,,6.38,AUD
1157,2024-01-18 07:10:29.015041,2024-01-18,20,10,pos,card,,5.14,AUD
1217,2024-01-18 08:47:29.015821,2024-01-18,118,2,pos,giftcard,,0.82,AUD
1277,2024-01-18 10:24:29.016601,2024-01-18,71,1,pos,giftcard,,4.16,AUD
1337,2024-01-18 12:01:29.017381,2024-01-18,51,5,pos,cash,,5.96,AUD
1397,2024-01-18 13:38:29.018161,2024-01-18,160,2,pos,cash,,3.98,AUD
1457,2024-01-18 15:15:29.018941,2024-01-18,60,5,pos,giftcard,,1.92,AUD
1517,2024-01-18 16:52:29.019721,2024-01-18,15,3,pos,giftcard,,10.94,AUD
1577,2024-01-18 18:29:29.020501,2024-01-18,135,7,web,cash,,0.60,AUD
1637,2024-01-18 20:06:29.021281,2024-01-18,37,1,web,cash,,5.56,AUD
1697,2024-01-18 21:43:29.022061,2024-01-18,36,7,web,paypal,,8.82,AUD
1757,2024-01-18 23:20:29.022841,2024-01-18,91,3,web,paypal,,6.74,AUD
1817,2024-01-18 00:57:29.023621,2024-01-18,39,4,web,paypal,,4.33,AUD
1877,2024-01-18 02:34:29.024401,2024-01-18,76,3,web,cash,,2.25,AUD
1937,2024-01-18 04:11:29.025181,2024-01-18,139,5,web,giftcard,,10.50,AUD
1997,2024-01-18 05:48:29.025961,2024-01-18,11,10,pos,card,,4.62,AUD
2057,2024-01-18 07:25:29.026741,2024-01-18,79,6,web,giftcard,,0.00,AUD
2117,2024-01-18 09:02:29.027521,2024-01-18,125,2,web,card,,7.18,AUD
2177,2024-01-18 10:39:29.028301,2024-01-18,60,3,pos,paypal,,2.96,AUD
2237,2024-01-18 12:16:29.029081,2024-01-18,36,4,pos,card,,8.27,AUD
2297,2024-01-18 13:53:29.029861,2024-01-18,63,9,web,cash,,10.70,AUD
2357,2024-01-18 15:30:29.030641,2024-01-18,140,9,web,card,CPN1507,7.42,AUD
2417,2024-01-18 17:07:29.031421,2024-01-18,66,6,web,cash,,7.41,AUD
2477,2024-01-18 18:44:29.032201,2024-01-18,10,4,pos,card,,2.39,AUD
2537,2024-01-18 20:21:29.032981,2024-01-18,121,10,pos,cash,,3.87,AUD
2597,2024-01-18 21:58:29.033761,2024-01-18,148,8,pos,card,,4.34,AUD
2657,2024-01-18 23:35:29.034541,2024-01-18,37,9,web,cash,,6.54,AUD
2717,2024-01-18 01:12:29.035321,2024-01-18,144,7,web,giftcard,,4.56,AUD
2777,2024-01-18 02:49:29.036101,2024-01-18,74,3,web,giftcard,,4.58,AUD
2837,2024-01-18 04:26:29.036881,2024-01-18,15,1,pos,paypal,,6.43,AUD
2897,2024-01-18 06:03:29.037661,2024-01-18,118,10,web,card,CPN2567,5.75,AUD
2957,2024-01-18 07:40:29.038441,2024-01-18,68,3,pos,cash,,0.00,AUD
