order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
10,2024-01-11 00:16:10.000130,2024-01-11,12,3,web,cash,,6.48,AUD
70,2024-01-11 01:53:10.000910,2024-01-11,21,9,web,cash,,6.34,AUD
130,2024-01-11 03:30:10.001690,2024-01-11,135,9,web,paypal,,2.05,AUD
190,2024-01-11 05:07:10.002470,2024-01-11,93,7,pos,card,,6.08,AUD
250,2024-01-11 06:44:10.003250,2024-01-11,83,7,web,paypal,,3.96,AUD
310,2024-01-11 08:21:10.004030,2024-01-11,109,4,web,giftcard,,3.65,AUD
370,2024-01-11 09:58:10.004810,2024-01-11,76,4,web,giftcard,,9.27,AUD
430,2024-01-11 11:35:10.005590,2024-01-11,70,5,web,paypal,,9.32,AUD
490,2024-01-11 13:12:10.006370,2024-01-11,25,8,pos,card,CPN4028,4.19,AUD
550,2024-01-11 14:49:10.007150,2024-01-11,71,9,web,card,,6.74,AUD
610,2024-01-11 16:26:10.007930,2024-01-11,17,1,pos,paypal,,2.75,AUD
670,2024-01-11 18:03:10.008710,2024-01-11,148,1,web,cash,,7.26,AUD
730,2024-01-11 19:40:10.009490,2024-01-11,96,4,pos,cash,,4.46,AUD
790,2024-01-11 21:17:10.010270,2024-01-11,152,9,pos,giftcard,,3.67,AUD
850,2024-01-11 22:54:10.011050,2024-01-11,132,1,web,paypal,,3.64,AUD
910,2024-01-11 00:31:10.011830,2024-01-11,30,10,web,giftcard,,10.39,AUD
970,2024-01-11 02:08:10.012610,2024-01-11,91,6,pos,paypal,,2.11,AUD
1030,2024-01-11 03:45:10.013390,2024-01-11,116,1,pos,giftcard,CPN5503,4.83,AUD
1090,2024-01-11 05:22:10.014170,2024-01-11,64,9,web,card,,7.23,AUD
1150,2024-01-11 06:59:10.014950,2024-01-11,87,8,web,card,,3.38,AUD
1210,2024-01-11 08:36:10.015730,2024-01-11,144,8,web,cash,,7.47,AUD
1270,2024-01-11 10:13:10.016510,2024-01-11,95,1,web,paypal,,5.89,AUD
1330,2024-01-11 11:50:10.017290,2024-01-11,51,7,web,card,,1.46,AUD
1390,2024-01-11 13:27:10.018070,2024-01-11,106,9,web,cash,,8.14,AUD
1450,2024-01-11 15:04:10.018850,2024-01-11,64,10,pos,paypal,,8.01,AUD
1510,2024-01-11 16:41:10.019630,2024-01-11,80,3,web,paypal,,6.03,AUD
1570,2024-01-11 18:18:10.020410,2024-01-11,41,5,web,giftcard,,7.75,AUD
1630,2024-01-11 19:55:10.021190,2024-01-11,1,5,pos,card,,5.14,AUD
1690,2024-01-11 21:32:10.021970,2024-01-11,28,3,pos,card,,8.46,AUD
1750,2024-01-11 23:09:10.022750,2024-01-11,110,8,pos,giftcard,,9.11,AUD
1810,2024-01-11 00:46:10.023530,2024-01-11,151,3,web,cash,,7.14,AUD
1870,2024-01-11 02:23:10.024310,2024-01-11,79,5,pos,cash,,5.08,AUD
1930,2024-01-11 04:00:10.025090,2024-01-11,23,3,pos,cash,,4.57,AUD
1990,2024-01-11 05:37:10.025870,2024-01-11,154,1,web,cash,,5.70,AUD
2050,2024-01-11 07:14:10.026650,2024-01-11,158,9,web,cash,,3.31,AUD
2110,2024-01-11 08:51:10.027430,2024-01-11,62,2,pos,giftcard,,8.46,AUD
2170,2024-01-11 10:28:10.028210,2024-01-11,116,10,pos,cash,,4.58,AUD
2230,2024-01-11 12:05:10.028990,2024-01-11,59,3,web,giftcard,,5.21,AUD
2290,2024-01-11 13:42:10.029770,2024-01-11,133,7,pos,giftcard,CPN7490,0.46,AUD
2350,2024-01-11 15:19:10.030550,2024-01-11,148,1,pos,paypal,,1.07,AUD
2410,2024-01-11 16:56:10.031330,2024-01-11,91,3,web,cash,,1.19,AUD
2470,2024-01-11 18:33:10.032110,2024-01-11,152,6,pos,paypal,,4.60,AUD
2530,2024-01-11 20:10:10.032890,2024-01-11,29,5,web,paypal,,4.97,AUD
2590,2024-01-11 21:47:10.033670,2024-01-11,149,6,web,cash,,3.08,AUD
2650,2024-01-11 23:24:10.034450,2024-01-11,65,5,pos,paypal,,5.44,AUD
2710,2024-01-11 01:01:10.035230,2024-01-11,13,8,web,giftcard,,6.95,AUD
2770,2024-01-11 02:38:10.036010,2024-01-11,141,8,web,paypal,,3.12,AUD
2830,2024-01-11 04:15:10.036790,2024-01-11,148,9,web,card,,3.33,AUD
2890,2024-01-11 05:52:10.037570,2024-01-11,142,4,web,giftcard,,0.00,AUD
2950,2024-01-11 07:29:10.038350,2024-01-11,71,5,pos,giftcard,,2.15,AUD
