order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
60,2024-01-01 01:37:00.000780,2024-01-01,9,5,pos,card,,4.08,AUD
120,2024-01-01 03:14:00.001560,2024-01-01,22,2,web,cash,,10.48,AUD
180,2024-01-01 04:51:00.002340,2024-01-01,179,634,pos,giftcard,,7.24,AUD
240,2024-01-01 06:28:00.003120,2024-01-01,4,6,pos,card,,3.55,AUD
300,2024-01-01 08:05:00.003900,2024-01-01,125,1,web,paypal,,0.66,AUD
360,2024-01-01 09:42:00.004680,2024-01-01,136,3,pos,cash,,8.01,AUD
420,2024-01-01 11:19:00.005460,2024-01-01,104,1,pos,paypal,,2.36,AUD
480,2024-01-01 12:56:00.006240,2024-01-01,160,8,web,giftcard,,7.42,AUD
540,2024-01-01 14:33:00.007020,2024-01-01,7,1,pos,cash,,1.68,AUD
600,2024-01-01 16:10:00.007800,2024-01-01,101,8,web,giftcard,,7.85,AUD
660,2024-01-01 17:47:00.008580,2024-01-01,96,10,web,giftcard,,5.16,AUD
720,2024-01-01 19:24:00.009360,2024-01-01,47,1,web,cash,,1.56,AUD
780,2024-01-01 21:01:00.010140,2024-01-01,68,6,web,card,,6.46,AUD
840,2024-01-01 22:38:00.010920,2024-01-01,73,8,web,giftcard,,0.00,AUD
900,2024-01-01 00:15:00.011700,2024-01-01,159,10,pos,card,,2.44,AUD
960,2024-01-01 01:52:00.012480,2024-01-01,154,3,pos,paypal,,8.39,AUD
1020,2024-01-01 03:29:00.013260,2024-01-01,124,5,web,giftcard,,3.58,AUD
1080,2024-01-01 05:06:00.014040,2024-01-01,14,6,web,card,CPN1008,4.27,AUD
1140,2024-01-01 06:43:00.014820,2024-01-01,121,2,pos,giftcard,,5.97,AUD
1200,2024-01-01 08:20:00.015600,2024-01-01,47,6,pos,card,,6.89,AUD
1260,2024-01-01 09:57:00.016380,2024-01-01,146,2,pos,cash,,1.79,AUD
1320,2024-01-01 11:34:00.017160,2024-01-01,108,10,web,cash,,2.66,AUD
1380,2024-01-01 13:11:00.017940,2024-01-01,33,9,pos,cash,,0.00,AUD
1440,2024-01-01 14:48:00.018720,2024-01-01,58,10,pos,paypal,,3.78,AUD
1500,2024-01-01 16:25:00.019500,2024-01-01,33,8,web,cash,,4.96,AUD
1560,2024-01-01 18:02:00.020280,2024-01-01,2,1,pos,card,,1.10,AUD
1620,2024-01-01 19:39:00.021060,2024-01-01,146,8,pos,giftcard,,1.81,AUD
1680,2024-01-01 21:16:00.021840,2024-01-01,134,5,pos,card,,8.53,AUD
1740,2024-01-01 22:53:00.022620,2024-01-01,82,5,web,cash,,3.71,AUD
1800,2024-01-01 00:30:00.023400,2024-01-01,99,6,web,cash,,3.44,AUD
1860,2024-01-01 02:07:00.024180,2024-01-01,8,10,web,cash,,14.81,AUD
1920,2024-01-01 03:44:00.024960,2024-01-01,103,2,web,card,,5.96,AUD
1980,2024-01-01 05:21:00.025740,2024-01-01,18,10,web,cash,,2.73,AUD
2040,2024-01-01 06:58:00.026520,2024-01-01,24,9,pos,paypal,,5.54,AUD
2100,2024-01-01 08:35:00.027300,2024-01-01,30,2,pos,paypal,,1.47,AUD
2160,2024-01-01 10:12:00.028080,2024-01-01,41,10,web,card,,7.21,AUD
2220,2024-01-01 11:49:00.028860,2024-01-01,21,3,web,paypal,,3.38,AUD
2280,2024-01-01 13:26:00.029640,2024-01-01,87,10,pos,card,,6.00,AUD
2340,2024-01-01 15:03:00.030420,2024-01-01,95,2,pos,cash,,3.48,AUD
2400,2024-01-01 16:40:00.031200,2024-01-01,140,3,pos,paypal,,9.57,AUD
2460,2024-01-01 18:17:00.031980,2024-01-01,7,3,web,cash,,2.04,AUD
2520,2024-01-01 19:54:00.032760,2024-01-01,147,10,web,card,,8.35,AUD
2580,2024-01-01 21:31:00.033540,2024-01-01,157,6,pos,paypal,CPN8033,5.11,AUD
2640,2024-01-01 23:08:00.034320,2024-01-01,96,1,pos,cash,,7.11,AUD
2700,2024-01-01 00:45:00.035100,2024-01-01,118,1,pos,giftcard,,6.02,AUD
2760,2024-01-01 02:22:00.035880,2024-01-01,128,7,pos,giftcard,,9.95,AUD
2820,2024-01-01 03:59:00.036660,2024-01-01,110,1,pos,cash,,2.48,AUD
2880,2024-01-01 05:36:00.037440,2024-01-01,150,4,web,cash,,6.29,AUD
2940,2024-01-01 07:13:00.038220,2024-01-01,35,5,web,giftcard,,4.95,AUD
3000,2024-01-01 08:50:00.039000,2024-01-01,33,1,pos,card,,4.78,AUD
