order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
25,2024-01-26 00:40:25.000325,2024-01-26,108,10,pos,card,,3.56,AUD
85,2024-01-26 02:17:25.001105,2024-01-26,46,3,web,giftcard,,7.56,AUD
145,2024-01-26 03:54:25.001885,2024-01-26,107,3,web,cash,,4.76,AUD
205,2024-01-26 05:31:25.002665,2024-01-26,33,5,web,cash,,4.57,AUD
265,2024-01-26 07:08:25.003445,2024-01-26,65,3,pos,cash,,3.58,AUD
325,2024-01-26 08:45:25.004225,2024-01-26,21,6,pos,giftcard,,4.91,AUD
385,2024-01-26 10:22:25.005005,2024-01-26,40,5,web,cash,,7.93,AUD
445,2024-01-26 11:59:25.005785,2024-01-26,85,8,pos,cash,,3.74,AUD
505,2024-01-26 13:36:25.006565,2024-01-26,43,2,web,cash,CPN2845,0.00,AUD
565,2024-01-26 15:13:25.007345,2024-01-26,54,9,pos,card,,0.00,AUD
625,2024-01-26 16:50:25.008125,2024-01-26,85,5,pos,cash,,7.94,AUD
685,2024-01-26 18:27:25.008905,2024-01-26,105,2,pos,card,,2.92,AUD
745,2024-01-26 20:04:25.009685,2024-01-26,79,6,web,giftcard,,5.69,AUD
805,2024-01-26 21:41:25.010465,2024-01-26,2,7,pos,card,,3.45,AUD
865,2024-01-26 23:18:25.011245,2024-01-26,36,3,web,card,,0.47,AUD
925,2024-01-26 00:55:25.012025,2024-01-26,87,7,pos,card,,8.11,AUD
985,2024-01-26 02:32:25.012805,2024-01-26,364,802,pos,cash,,10.17,AUD
1045,2024-01-26 04:09:25.013585,2024-01-26,139,7,web,card,,0.65,AUD
1105,2024-01-26 05:46:25.014365,2024-01-26,119,4,web,cash,,6.88,AUD
1165,2024-01-26 07:23:25.015145,2024-01-26,112,4,pos,paypal,,8.07,AUD
1225,2024-01-26 09:00:25.015925,2024-01-26,98,6,web,paypal,,8.64,AUD
1285,2024-01-26 10:37:25.016705,2024-01-26,67,7,web,card,,3.17,AUD
1345,2024-01-26 12:14:25.017485,2024-01-26,8,6,pos,giftcard,,7.64,AUD
1405,2024-01-26 13:51:25.018265,2024-01-26,92,3,pos,card,,7.16,AUD
1465,2024-01-26 15:28:25.019045,2024-01-26,21,1,pos,cash,,4.27,AUD
1525,2024-01-26 17:05:25.019825,2024-01-26,155,6,web,card,,7.69,AUD
1585,2024-01-26 18:42:25.020605,2024-01-26,153,10,pos,paypal,,6.79,AUD
1645,2024-01-26 20:19:25.021385,2024-01-26,73,5,pos,cash,,3.78,AUD
1705,2024-01-26 21:56:25.022165,2024-01-26,3,8,web,card,,5.93,AUD
1765,2024-01-26 23:33:25.022945,2024-01-26,65,7,pos,card,,4.72,AUD
1825,2024-01-26 01:10:25.023725,2024-01-26,157,4,web,giftcard,,0.00,AUD
1885,2024-01-26 02:47:25.024505,2024-01-26,122,4,pos,giftcard,,7.28,AUD
1945,2024-01-26 04:24:25.025285,2024-01-26,5,9,web,cash,,4.40,AUD
2005,2024-01-26 06:01:25.026065,2024-01-26,1,3,pos,giftcard,,3.43,AUD
2065,2024-01-26 07:38:25.026845,2024-01-26,105,10,web,giftcard,,0.00,AUD
2125,2024-01-26 09:15:25.027625,2024-01-26,55,5,pos,giftcard,,0.84,AUD
2185,2024-01-26 10:52:25.028405,2024-01-26,49,6,pos,cash,,8.66,AUD
2245,2024-01-26 12:29:25.029185,2024-01-26,120,10,web,giftcard,,6.56,AUD
2305,2024-01-26 14:06:25.029965,2024-01-26,104,4,web,giftcard,,3.25,AUD
2365,2024-01-26 15:43:25.030745,2024-01-26,82,2,pos,paypal,,6.16,AUD
2425,2024-01-26 17:20:25.031525,2024-01-26,24,7,pos,paypal,,3.98,AUD
2485,2024-01-26 18:57:25.032305,2024-01-26,159,1,pos,giftcard,,7.07,AUD
2545,2024-01-26 20:34:25.033085,2024-01-26,231,562,pos,cash,,1.98,AUD
2605,2024-01-26 22:11:25.033865,2024-01-26,114,2,pos,card,,5.13,AUD
2665,2024-01-26 23:48:25.034645,2024-01-26,14,8,pos,paypal,,4.09,AUD
2725,2024-01-26 01:25:25.035425,2024-01-26,157,6,pos,card,,9.84,AUD
2785,2024-01-26 03:02:25.036205,2024-01-26,103,2,web,giftcard,,5.88,AUD
2845,2024-01-26 04:39:25.036985,2024-01-26,48,5,web,cash,,6.42,AUD
2905,2024-01-26 06:16:25.037765,2024-01-26,7,3,web,cash,,2.69,AUD
2965,2024-01-26 07:53:25.038545,2024-01-26,160,6,web,card,,0.43,AUD
