order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
42,2024-02-12 01:07:54.000546,2024-02-12,148,9,web,cash,,12.39,AUD
102,2024-02-12 02:44:54.001326,2024-02-12,1099,89,web,cash,,7.02,AUD
162,2024-02-12 04:21:54.002106,2024-02-12,130,9,web,giftcard,,1.41,AUD
222,2024-02-12 05:58:54.002886,2024-02-12,22,5,web,card,,1.10,AUD
282,2024-02-12 07:35:54.003666,2024-02-12,56,1,pos,giftcard,,9.43,AUD
342,2024-02-12 09:12:54.004446,2024-02-12,60,4,pos,paypal,,5.55,AUD
402,2024-02-12 10:49:54.005226,2024-02-12,123,10,pos,cash,,1.34,AUD
462,2024-02-12 12:26:54.006006,2024-02-12,127,9,pos,giftcard,,7.67,AUD
522,2024-02-12 14:03:54.006786,2024-02-12,143,3,web,paypal,,8.84,AUD
582,2024-02-12 15:40:54.007566,2024-02-12,151,9,web,paypal,,5.00,AUD
642,2024-02-12 17:17:54.008346,2024-02-12,74,2,web,paypal,,0.00,AUD
702,2024-02-12 18:54:54.009126,2024-02-12,38,3,web,paypal,,6.06,AUD
762,2024-02-12 20:31:54.009906,2024-02-12,9,5,web,cash,,9.62,AUD
822,2024-02-12 22:08:54.010686,2024-02-12,14,3,web,card,,0.00,AUD
882,2024-02-12 23:45:54.011466,2024-02-12,12,3,web,paypal,,6.86,AUD
942,2024-02-12 01:22:54.012246,2024-02-12,82,9,web,giftcard,,2.79,AUD
1002,2024-02-12 02:59:54.013026,2024-02-12,90,2,web,card,,3.62,AUD
1062,2024-02-12 04:36:54.013806,2024-02-12,101,1,web,cash,,7.31,AUD
1122,2024-02-12 06:13:54.014586,2024-02-12,67,1,web,paypal,,4.23,AUD
1182,2024-02-12 07:50:54.015366,2024-02-12,88,10,pos,cash,,4.61,AUD
1242,2024-02-12 09:27:54.016146,2024-02-12,148,10,web,card,,6.50,AUD
1302,2024-02-12 11:04:54.016926,2024-02-12,15,10,pos,cash,,5.13,AUD
1362,2024-02-12 12:41:54.017706,2024-02-12,87,2,pos,card,,6.63,AUD
1422,2024-02-12 14:18:54.018486,2024-02-12,41,10,pos,card,,1.51,AUD
1482,2024-02-12 15:55:54.019266,2024-02-12,103,9,web,paypal,,3.96,AUD
1542,2024-02-12 17:32:54.020046,2024-02-12,14,5,web,giftcard,,7.87,AUD
1602,2024-02-12 19:09:54.020826,2024-02-12,138,7,web,giftcard,,1.89,AUD
1662,2024-02-12 20:46:54.021606,2024-02-12,156,10,web,card,,2.97,AUD
1722,2024-02-12 22:23:54.022386,2024-02-12,45,4,web,paypal,,4.58,AUD
1782,2024-02-12 00:00:54.023166,2024-02-12,132,4,pos,giftcard,,2.28,AUD
1842,2024-02-12 01:37:54.023946,2024-02-12,95,1,pos,paypal,,10.97,AUD
1902,2024-02-12 03:14:54.024726,2024-02-12,40,1,web,card,,5.82,AUD
1962,2024-02-12 04:51:54.025506,2024-02-12,80,5,pos,card,,5.71,AUD
2022,2024-02-12 06:28:54.026286,2024-02-12,150,5,web,giftcard,,6.11,AUD
2082,2024-02-12 08:05:54.027066,2024-02-12,1,2,web,giftcard,,4.36,AUD
2142,2024-02-12 09:42:54.027846,2024-02-12,134,8,web,giftcard,,4.37,AUD
2202,2024-02-12 11:19:54.028626,2024-02-12,82,5,pos,paypal,,5.38,AUD
2262,2024-02-12 12:56:54.029406,2024-02-12,26,7,pos,cash,,9.04,AUD
2322,2024-02-12 14:33:54.030186,2024-02-12,37,2,web,giftcard,,5.01,AUD
2382,2024-02-12 16:10:54.030966,2024-02-12,98,5,web,card,,1.76,AUD
2442,2024-02-12 17:47:54.031746,2024-02-12,19,2,pos,paypal,,5.89,AUD
2502,2024-02-12 19:24:54.032526,2024-02-12,139,2,web,giftcard,,0.22,AUD
2562,2024-02-12 21:01:54.033306,2024-02-12,88,2,web,cash,,3.55,AUD
2622,2024-02-12 22:38:54.034086,2024-02-12,19,1,pos,paypal,,7.83,AUD
2682,2024-02-12 00:15:54.034866,2024-02-12,92,7,pos,paypal,,4.08,AUD
2742,2024-02-12 01:52:54.035646,2024-02-12,10,3,pos,cash,CPN3076,7.24,AUD
2802,2024-02-12 03:29:54.036426,2024-02-12,158,4,pos,paypal,CPN7419,3.23,AUD
2862,2024-02-12 05:06:54.037206,2024-02-12,100,5,web,card,,4.51,AUD
2922,2024-02-12 06:43:54.037986,2024-02-12,109,8,pos,paypal,,5.71,AUD
2982,2024-02-12 08:20:54.038766,2024-02-12,131,7,web,paypal,,3.06,AUD
