order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
6,2024-01-07 00:09:42.000078,2024-01-07,79,8,web,cash,,7.86,AUD
66,2024-01-07 01:46:42.000858,2024-01-07,45,2,pos,card,,3.12,AUD
126,2024-01-07 03:23:42.001638,2024-01-07,92,9,pos,giftcard,,12.24,AUD
186,2024-01-07 05:00:42.002418,2024-01-07,15,7,pos,cash,,4.83,AUD
246,2024-01-07 06:37:42.003198,2024-01-07,67,1,pos,card,,5.92,AUD
306,2024-01-07 08:14:42.003978,2024-01-07,37,5,web,paypal,,4.37,AUD
366,2024-01-07 09:51:42.004758,2024-01-07,108,7,web,paypal,,3.56,AUD
426,2024-01-07 11:28:42.005538,2024-01-07,150,7,web,card,,3.20,AUD
486,2024-01-07 13:05:42.006318,2024-01-07,108,3,pos,giftcard,,0.69,AUD
546,2024-01-07 14:42:42.007098,2024-01-07,22,4,pos,giftcard,,3.19,AUD
606,2024-01-07 16:19:42.007878,2024-01-07,79,9,web,paypal,,3.07,AUD
666,2024-01-07 17:56:42.008658,2024-01-07,42,10,pos,card,,6.32,AUD
726,2024-01-07 19:33:42.009438,2024-01-07,94,7,web,cash,CPN1167,1.88,AUD
786,2024-01-07 21:10:42.010218,2024-01-07,102,7,pos,giftcard,CPN8257,4.76,AUD
846,2024-01-07 22:47:42.010998,2024-01-07,20,10,pos,cash,,5.27,AUD
906,2024-01-07 00:24:42.011778,2024-01-07,81,9,pos,giftcard,,3.46,AUD
966,2024-01-07 02:01:42.012558,2024-01-07,83,4,web,card,,0.09,AUD
1026,2024-01-07 03:38:42.013338,2024-01-07,21,6,web,paypal,,3.64,AUD
1086,2024-01-07 05:15:42.014118,2024-01-07,148,7,web,cash,,4.91,AUD
1146,2024-01-07 06:52:42.014898,2024-01-07,142,4,pos,paypal,,7.38,AUD
1206,2024-01-07 08:29:42.015678,2024-01-07,13,1,web,cash,,2.34,AUD
1266,2024-01-07 10:06:42.016458,2024-01-07,147,3,pos,giftcard,CPN9640,0.00,AUD
1326,2024-01-07 11:43:42.017238,2024-01-07,26,7,pos,paypal,,8.36,AUD
1386,2024-01-07 13:20:42.018018,2024-01-07,137,3,pos,cash,,4.55,AUD
1446,2024-01-07 14:57:42.018798,2024-01-07,22,10,web,giftcard,,5.74,AUD
1506,2024-01-07 16:34:42.019578,2024-01-07,110,9,pos,cash,,4.60,AUD
1566,2024-01-07 18:11:42.020358,2024-01-07,62,1,web,cash,CPN3550,3.90,AUD
1626,2024-01-07 19:48:42.021138,2024-01-07,57,3,web,giftcard,,3.07,AUD
1686,2024-01-07 21:25:42.021918,2024-01-07,140,2,web,card,,4.58,AUD
1746,2024-01-07 23:02:42.022698,2024-01-07,32,2,web,giftcard,,1.86,AUD
1806,2024-01-07 00:39:42.023478,2024-01-07,133,7,web,cash,,5.30,AUD
1866,2024-01-07 02:16:42.024258,2024-01-07,26,3,pos,cash,,8.56,AUD
1926,2024-01-07 03:53:42.025038,2024-01-07,133,10,web,cash,,2.76,AUD
1986,2024-01-07 05:30:42.025818,2024-01-07,58,3,web,cash,,5.49,AUD
2046,2024-01-07 07:07:42.026598,2024-01-07,107,3,pos,paypal,,5.28,AUD
2106,2024-01-07 08:44:42.027378,2024-01-07,141,9,web,card,,4.55,AUD
2166,2024-01-07 10:21:42.028158,2024-01-07,15,1,pos,cash,,5.29,AUD
2226,2024-01-07 11:58:42.028938,2024-01-07,24,3,web,cash,,7.77,AUD
2286,2024-01-07 13:35:42.029718,2024-01-07,3,8,web,giftcard,,2.71,AUD
2346,2024-01-07 15:12:42.030498,2024-01-07,139,9,pos,giftcard,,2.00,AUD
2406,2024-01-07 16:49:42.031278,2024-01-07,101,7,web,card,,7.26,AUD
2466,2024-01-07 18:26:42.032058,2024-01-07,5,7,pos,giftcard,,3.52,AUD
2526,2024-01-07 20:03:42.032838,2024-01-07,89,2,web,cash,,5.51,AUD
2586,2024-01-07 21:40:42.033618,2024-01-07,7,4,pos,cash,,5.19,AUD
2646,2024-01-07 23:17:42.034398,2024-01-07,47,1,pos,paypal,,8.05,AUD
2706,2024-01-07 00:54:42.035178,2024-01-07,102,10,web,giftcard,,4.50,AUD
2766,2024-01-07 02:31:42.035958,2024-01-07,139,5,pos,giftcard,,4.92,AUD
2826,2024-01-07 04:08:42.036738,2024-01-07,131,3,pos,giftcard,,2.98,AUD
2886,2024-01-07 05:45:42.037518,2024-01-07,148,8,pos,card,,5.78,AUD
2946,2024-01-07 07:22:42.038298,2024-01-07,129,6,web,giftcard,,6.78,AUD
