order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
45,2024-02-15 01:12:45.000585,2024-02-15,70,1,pos,card,,4.03,AUD
105,2024-02-15 02:49:45.001365,2024-02-15,120,2,web,giftcard,,8.50,AUD
165,2024-02-15 04:26:45.002145,2024-02-15,82,10,pos,cash,,2.79,AUD
225,2024-02-15 06:03:45.002925,2024-02-15,82,3,pos,giftcard,,5.28,AUD
285,2024-02-15 07:40:45.003705,2024-02-15,139,1,web,paypal,,5.62,AUD
345,2024-02-15 09:17:45.004485,2024-02-15,95,8,pos,card,,2.28,AUD
405,2024-02-15 10:54:45.005265,2024-02-15,125,6,web,cash,,1.98,AUD
465,2024-02-15 12:31:45.006045,2024-02-15,931,964,web,paypal,,10.98,AUD
525,2024-02-15 14:08:45.006825,2024-02-15,62,2,pos,card,,9.20,AUD
585,2024-02-15 15:45:45.007605,2024-02-15,92,1,web,cash,,5.21,AUD
645,2024-02-15 17:22:45.008385,2024-02-15,73,7,pos,card,,12.28,AUD
705,2024-02-15 18:59:45.009165,2024-02-15,99,1,web,cash,,0.00,AUD
765,2024-02-15 20:36:45.009945,2024-02-15,126,8,web,cash,,8.67,AUD
825,2024-02-15 22:13:45.010725,2024-02-15,69,3,web,paypal,,6.38,AUD
885,2024-02-15 23:50:45.011505,2024-02-15,139,4,pos,cash,,0.73,AUD
945,2024-02-15 01:27:45.012285,2024-02-15,58,9,pos,cash,,7.75,AUD
1005,2024-02-15 03:04:45.013065,2024-02-15,97,6,pos,card,,0.56,AUD
1065,2024-02-15 04:41:45.013845,2024-02-15,135,5,web,paypal,,6.92,AUD
1125,2024-02-15 06:18:45.014625,2024-02-15,11,5,pos,paypal,,0.00,AUD
1185,2024-02-15 07:55:45.015405,2024-02-15,8,8,web,giftcard,,2.49,AUD
1245,2024-02-15 09:32:45.016185,2024-02-15,81,4,pos,cash,,6.52,AUD
1305,2024-02-15 11:09:45.016965,2024-02-15,4,8,pos,card,,11.07,AUD
1365,2024-02-15 12:46:45.017745,2024-02-15,109,5,web,cash,CPN2974,7.78,AUD
1425,2024-02-15 14:23:45.018525,2024-02-15,19,10,pos,card,,1.42,AUD
1485,2024-02-15 16:00:45.019305,2024-02-15,27,6,web,card,,7.03,AUD
1545,2024-02-15 17:37:45.020085,2024-02-15,114,4,pos,cash,,4.42,AUD
1605,2024-02-15 19:14:45.020865,2024-02-15,40,8,web,card,,4.14,AUD
1665,2024-02-15 20:51:45.021645,2024-02-15,10,10,pos,card,,6.71,AUD
1725,2024-02-15 22:28:45.022425,2024-02-15,121,3,web,paypal,CPN6235,8.06,AUD
1785,2024-02-15 00:05:45.023205,2024-02-15,70,7,web,card,,7.89,AUD
1845,2024-02-15 01:42:45.023985,2024-02-15,11,5,web,card,,3.06,AUD
1905,2024-02-15 03:19:45.024765,2024-02-15,79,10,pos,giftcard,,4.22,AUD
1965,2024-02-15 04:56:45.025545,2024-02-15,99,4,web,cash,,5.30,AUD
2025,2024-02-15 06:33:45.026325,2024-02-15,133,7,web,giftcard,,3.64,AUD
2085,2024-02-15 08:10:45.027105,2024-02-15,44,5,web,cash,,7.34,AUD
2145,2024-02-15 09:47:45.027885,2024-02-15,127,3,web,paypal,,6.07,AUD
2205,2024-02-15 11:24:45.028665,2024-02-15,151,1,pos,giftcard,,2.23,AUD
2265,2024-02-15 13:01:45.029445,2024-02-15,91,8,web,paypal,,6.17,AUD
2325,2024-02-15 14:38:45.030225,2024-02-15,58,2,pos,paypal,,0.00,AUD
2385,2024-02-15 16:15:45.031005,2024-02-15,91,4,web,paypal,,0.69,AUD
2445,2024-02-15 17:52:45.031785,2024-02-15,65,4,web,paypal,,7.40,AUD
2505,2024-02-15 19:29:45.032565,2024-02-15,23,4,web,giftcard,,5.99,AUD
2565,2024-02-15 21:06:45.033345,2024-02-15,131,8,pos,giftcard,,7.16,AUD
2625,2024-02-15 22:43:45.034125,2024-02-15,147,3,web,paypal,,4.03,AUD
2685,2024-02-15 00:20:45.034905,2024-02-15,107,3,web,cash,,2.78,AUD
2745,2024-02-15 01:57:45.035685,2024-02-15,66,6,web,cash,,3.51,AUD
2805,2024-02-15 03:34:45.036465,2024-02-15,37,4,pos,card,,7.73,AUD
2865,2024-02-15 05:11:45.037245,2024-02-15,113,4,pos,paypal,,7.68,AUD
2925,2024-02-15 06:48:45.038025,2024-02-15,60,5,pos,giftcard,,4.58,AUD
2985,2024-02-15 08:25:45.038805,2024-02-15,115,7,web,card,,10.51,AUD
