order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
34,1,9,2,22.5417,0.1164,0.0417
34,2,19,4,32.2250,0.0124,0.0286
34,3,23,1,19.1928,0.0124,0.0317
34,4,36,1,18.6041,0.0497,0.0487
94,1,14,2,25.0540,0.0291,0.0096
94,2,10,3,29.9126,0.0684,0.0148
94,3,8,1,15.3157,0.2887,0.0117
94,4,30,1,40.7564,0.1399,0.0566
154,1,27,1,15.9311,0.1084,0.0149
154,2,35,2,7.3523,0.2262,0.0339
154,3,2,5,27.9670,0.0497,0.0677
154,4,39,2,22.9156,0.0280,0.0903
214,1,19,5,26.8707,0.1661,0.1671
214,2,17,3,21.9265,0.0045,0.0992
214,3,1,1,24.5721,0.0180,0.0256
214,4,24,1,16.6092,0.1895,0.0355
274,1,47,2,44.3264,0.0192,0.0456
274,2,31,1,20.0491,0.0178,0.0199
274,3,9,2,18.2237,0.0077,0.0257
274,4,37,3,5.5729,0.1319,0.0946
334,1,31,1,9.2632,0.0665,0.0268
334,2,30,2,25.7536,0.0003,0.0175
334,3,45,1,8.6811,0.0398,0.0197
334,4,18,2,39.1192,0.1380,0.0828
394,1,20,2,27.9989,0.1616,0.0353
394,2,48,1,36.7878,0.0156,0.0458
394,3,40,1,9.1252,0.0361,0.0228
394,4,31,5,21.2717,0.0156,0.0200
454,1,30,1,14.7810,0.0630,0.0177
454,2,21,2,32.9382,0.0108,0.0255
454,3,45,1,6.8220,0.0266,0.0180
454,4,27,4,15.7605,0.0263,0.0556
514,1,12,4,8.9016,0.1253,0.0155
514,2,23,3,15.4929,0.0171,0.0373
514,3,9,1,15.6038,0.0315,0.0265
514,4,15,1,18.7496,0.0213,0.0686
574,1,33,1,29.5416,0.0893,0.0135
574,2,19,5,17.7176,0.1978,0.0938
574,3,39,2,2.1175,0.0665,0.0684
574,4,42,3,12.0482,0.1135,0.0196
634,1,38,6,27.8397,0.0065,0.0112
634,2,43,2,2.5269,0.0161,0.0760
634,3,47,1,20.0377,0.0023,0.0390
634,4,30,4,25.2883,0.1029,0.0636
694,1,17,2,1.3594,0.0940,0.1018
694,2,18,2,27.2246,0.0113,0.0253
694,3,37,1,24.6020,0.0299,0.1228
694,4,18,1,14.7089,0.1531,0.0330
754,1,18,1,8.4967,0.2442,0.0933
754,2,38,1,18.7807,0.1228,0.0370
754,3,8,2,19.7719,0.0264,0.0077
754,4,36,3,30.3318,0.0394,0.0182
814,1,48,1,17.6421,0.0699,0.0566
814,2,12,3,22.8157,0.0950,0.0091
814,3,30,1,12.3227,0.0272,0.0409
814,4,28,3,6.4722,0.0677,0.0479
874,1,31,1,16.1520,0.1307,0.0376
874,2,4,2,23.7623,0.0147,0.1169
874,3,10,2,5.4181,0.0118,0.0245
874,4,14,1,18.9781,0.0922,0.0224
934,1,44,2,10.7508,0.0413,0.0577
934,2,28,3,19.6854,0.0279,0.0458
934,3,5,2,5.0546,0.0326,0.0542
934,4,37,2,19.4179,0.0025,0.0185
994,1,29,3,9.2521,0.2719,0.0330
994,2,20,1,30.7902,0.2296,0.0375
994,3,4,4,15.9093,0.1112,0.0257
994,4,34,1,24.3424,0.0728,0.0432
1054,1,753,5,3.0392,0.1979,0.0574
1054,2,2,2,19.4581,0.0169,0.0091
1054,3,20,3,6.5829,0.0118,0.0335
1054,4,34,1,22.8255,0.1419,0.1072
1114,1,49,1,16.2644,0.2924,0.0113
1114,2,19,2,26.7539,0.0126,0.0296
1114,3,42,1,21.8288,0.0129,0.0159
1114,4,37,1,18.6661,0.0609,0.0521
1174,1,42,2,7.7120,0.0409,0.0079
1174,2,18,3,24.5536,0.0460,0.0609
1174,3,34,1,33.4954,0.0176,0.0213
1174,4,10,4,26.0013,0.0235,0.0128
1234,1,45,2,13.9490,0.0330,0.1015
1234,2,38,4,17.3066,0.0313,0.0666
1234,3,18,1,24.7134,0.0011,0.0501
1234,4,45,1,11.4699,0.1226,0.0268
1294,1,31,2,22.3583,0.1223,0.0348
1294,2,47,3,17.6026,0.1151,0.0342
1294,3,374,4,39.8782,0.0046,0.0321
1294,4,7,1,10.5112,0.0017,0.0243
1354,1,20,5,8.8112,0.0841,0.0845
1354,2,33,1,24.1512,0.2685,0.0102
1354,3,13,2,5.1157,0.1391,0.1111
1354,4,4,1,12.1911,0.2647,0.0502
1414,1,32,1,6.2373,0.0888,0.0283
1414,2,24,3,5.6041,0.1368,0.0185
1414,3,45,5,13.9391,0.0034,0.0214
1414,4,21,3,6.0737,0.1382,0.0527
1474,1,3,4,3.2341,0.0787,0.0087
1474,2,46,2,15.8397,0.0231,0.0668
1474,3,47,1,17.6877,0.3655,0.0215
1474,4,32,2,16.1121,0.0562,0.0570
1534,1,32,3,19.1957,0.1782,0.0243
