order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
36,1,3,1,8.5365,0.1017,0.0332
36,2,13,1,24.5353,0.0864,0.0535
36,3,32,1,21.2558,0.0594,0.0080
96,1,29,2,6.3168,0.0103,0.0587
96,2,39,6,24.6672,0.0096,0.0133
96,3,26,1,35.1639,0.0028,0.0140
156,1,26,3,16.6366,0.1128,0.0246
156,2,36,1,17.2049,0.0089,0.0342
156,3,37,3,9.4938,0.0103,0.0531
216,1,49,4,19.1493,0.1043,0.0395
216,2,46,2,2.7090,0.0882,0.0314
216,3,33,1,27.7694,0.0224,0.0393
276,1,22,4,24.7060,0.2097,0.0238
276,2,49,3,13.2634,0.1054,0.0288
276,3,40,1,16.9101,0.4532,0.0553
336,1,47,5,24.7885,0.2166,0.0465
336,2,40,3,14.9801,0.2771,0.0299
336,3,33,1,13.4068,0.0479,0.0393
396,1,16,2,20.3087,0.0336,0.0583
396,2,22,1,37.5791,0.0988,0.0904
396,3,30,1,19.1066,0.0417,0.0648
456,1,3,1,13.7998,0.0651,0.0749
456,2,49,1,9.8896,0.0448,0.0604
456,3,41,1,22.3054,0.0322,0.0257
516,1,33,1,11.8742,0.0857,0.0448
516,2,42,3,2.8314,0.0054,0.0118
516,3,36,1,22.5840,0.0175,0.0112
576,1,3,1,16.7358,0.0521,0.0278
576,2,642,2,33.6383,0.1237,0.0106
576,3,1,5,4.8037,0.3257,0.0091
636,1,45,3,16.8412,0.0479,0.0412
636,2,17,1,31.5996,0.0145,0.0789
636,3,16,1,33.6603,0.1464,0.0230
696,1,5,2,18.3873,0.0080,0.0582
696,2,15,1,34.6090,0.1124,0.0135
696,3,15,2,18.3216,0.0967,0.0205
756,1,27,2,24.0693,0.2464,0.0418
756,2,15,3,9.7532,0.2082,0.0376
756,3,18,1,10.9477,0.0194,0.0505
816,1,26,1,21.7104,0.1012,0.1077
816,2,16,3,25.6137,0.0775,0.0178
816,3,24,3,22.8608,0.0517,0.0635
876,1,2,1,7.9052,0.1338,0.1041
876,2,19,1,34.9130,0.0340,0.0281
876,3,13,3,13.2551,0.2421,0.0246
936,1,49,1,16.0812,0.1471,0.0893
936,2,10,1,35.0575,0.0117,0.0248
936,3,20,1,35.4981,0.0722,0.0564
996,1,36,1,22.4276,0.0920,0.0515
996,2,26,1,34.5524,0.1771,0.0057
996,3,9,2,15.9758,0.1774,0.0520
1056,1,16,1,27.9548,0.1295,0.0067
1056,2,46,2,16.8216,0.1040,0.0424
1056,3,48,1,20.2852,0.0403,0.0523
1116,1,32,3,20.8159,0.0537,0.0636
1116,2,13,1,17.8504,0.0484,0.0466
1116,3,16,1,22.9321,0.0174,0.0586
1176,1,7,3,3.1741,0.1609,0.0854
1176,2,26,1,21.4038,0.1347,0.0252
1176,3,28,1,22.9158,0.0485,0.1532
1236,1,17,1,16.7333,0.0654,0.0255
1236,2,8,1,32.8687,0.1809,0.0203
1236,3,35,5,16.0219,0.0882,0.0500
1296,1,19,4,4.1892,0.2081,0.0544
1296,2,38,4,17.6787,0.0371,0.0642
1296,3,20,3,24.5026,0.0219,0.0367
1356,1,28,2,11.0630,0.0612,0.0149
1356,2,41,1,1.2789,0.0170,0.0448
1356,3,31,2,25.4682,0.1091,0.0357
1416,1,17,2,6.9698,0.1606,0.0474
1416,2,4,4,12.5679,0.0248,0.0368
1416,3,44,2,6.6343,0.0251,0.0584
1476,1,41,3,6.8374,0.0368,0.0133
1476,2,36,1,21.3811,0.1019,0.0380
1476,3,17,2,12.2126,0.0192,0.0139
1536,1,22,3,17.0542,0.0348,0.0451
1536,2,22,1,13.6884,0.0059,0.0265
1536,3,5,1,32.6402,0.0491,0.0149
1596,1,35,1,29.8464,0.0500,0.0326
1596,2,2,1,27.4638,0.2532,0.0061
