order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
46,1,36,2,23.5921,0.0820,0.0230
46,2,32,3,28.3756,0.0775,0.0533
46,3,23,3,19.0563,0.1210,0.0410
106,1,5,1,33.5544,0.0624,0.1221
106,2,44,1,4.1118,0.0380,0.0428
106,3,44,3,30.1465,0.0198,0.0357
166,1,43,8,20.6807,0.0182,0.0347
166,2,42,2,5.9576,0.1091,0.0287
166,3,46,2,17.2627,0.0091,0.0358
226,1,27,1,25.3748,0.2345,0.0330
226,2,42,4,16.1766,0.0585,0.0042
226,3,32,1,13.2828,0.0575,0.0274
286,1,27,2,31.0560,0.0271,0.0353
286,2,11,3,35.4197,0.2054,0.0462
286,3,2,1,17.4269,0.0563,0.0248
346,1,45,1,8.9150,0.0057,0.0090
346,2,45,1,9.7472,0.0858,0.0570
346,3,48,1,23.0215,0.0069,0.0398
406,1,42,1,13.5354,0.0173,0.0260
406,2,10,2,16.8370,0.0217,0.0432
406,3,49,1,20.0807,0.0398,0.0314
466,1,16,3,22.9613,0.0546,0.0379
466,2,45,3,23.7491,0.1788,0.0438
466,3,46,1,2.5824,0.0015,0.0733
526,1,37,1,11.2936,0.0095,0.0440
526,2,7,2,32.7577,0.0011,0.0360
526,3,41,2,40.6125,0.0189,0.0293
586,1,32,1,17.0898,0.0480,0.0055
586,2,30,2,29.2877,0.0552,0.0080
586,3,38,1,18.3404,0.0432,0.0723
646,1,35,3,11.2251,0.0533,0.0335
646,2,33,2,13.3541,0.0069,0.0389
646,3,31,2,27.1349,0.0352,0.0593
706,1,8,1,13.4488,0.0356,0.0326
706,2,38,1,20.2525,0.0095,0.0189
706,3,48,1,9.5428,0.0317,0.0333
766,1,30,2,12.6747,0.0261,0.0327
766,2,20,2,15.1367,0.0402,0.0172
766,3,50,3,3.4585,0.0618,0.0381
826,1,45,1,6.6608,0.0247,0.0259
826,2,22,1,32.4498,0.2207,0.0154
826,3,25,3,9.4749,0.1790,0.0506
886,1,45,4,21.8337,0.1074,0.0182
886,2,42,6,7.5599,0.1393,0.0550
886,3,11,4,22.8475,0.2892,0.0721
946,1,13,2,21.6729,0.2649,0.0341
946,2,35,1,22.8583,0.0103,0.0430
946,3,50,1,7.6163,0.0445,0.0232
1006,1,27,1,31.3587,0.0264,0.0211
1006,2,1,1,0.8855,0.0170,0.0075
1006,3,31,3,13.9782,0.0357,0.0145
1066,1,38,4,31.0870,0.2984,0.0690
1066,2,21,2,1.1302,0.0603,0.0074
1066,3,38,2,35.4213,0.0459,0.0827
1126,1,46,1,7.3390,0.1951,0.0389
1126,2,36,4,17.9898,0.0620,0.0342
1126,3,21,2,43.2373,0.1059,0.0364
1186,1,35,6,21.3977,0.0429,0.0283
1186,2,19,2,6.3209,0.1181,0.0294
1186,3,26,1,21.3616,0.0301,0.0322
1246,1,32,3,8.5071,0.0132,0.0485
1246,2,22,1,18.3534,0.0095,0.0247
1246,3,16,1,19.3140,0.0065,0.0193
1306,1,29,1,24.1634,0.2354,0.0321
1306,2,15,1,18.5886,0.0859,0.0187
1306,3,30,1,8.1171,0.4135,0.0103
1366,1,2,2,5.0326,0.0356,0.0267
1366,2,1,4,23.8348,0.0694,0.0645
1366,3,13,3,6.7210,0.0430,0.0626
1426,1,39,1,33.2196,0.0132,0.0470
1426,2,21,1,9.7078,0.1280,0.1185
1426,3,22,4,47.9658,0.0131,0.0246
1486,1,43,1,12.1135,0.2166,0.0273
1486,2,32,1,4.0827,0.0440,0.0214
1486,3,6,2,15.2889,0.0170,0.0046
1546,1,17,3,18.7588,0.1019,0.1005
1546,2,25,2,9.4530,0.0160,0.1137
1546,3,26,2,15.2899,0.0757,0.0079
1606,1,41,1,7.9498,0.0014,0.0350
1606,2,49,5,13.7582,0.1563,0.0676
1606,3,1,1,32.0657,0.0197,0.0205
1666,1,30,2,11.9984,0.0321,0.0469
1666,2,21,1,19.8792,0.1034,0.0470
1666,3,17,1,21.1332,0.0228,0.0418
1726,1,13,2,26.6139,0.0856,0.0481
1726,2,27,1,11.3871,0.0011,0.0054
1726,3,15,2,16.2281,0.0441,0.0546
1786,1,48,4,18.8126,0.0905,0.0534
1786,2,39,2,26.7080,0.0655,0.0126
1786,3,40,1,36.6447,0.0365,0.1196
1846,1,20,2,30.6942,0.1048,0.0388
1846,2,12,1,18.0674,0.0946,0.0430
1846,3,21,1,32.8008,0.1214,0.0426
1906,1,36,1,18.6585,0.1167,0.0186
1906,2,20,1,18.8664,0.1834,0.0170
1906,3,33,1,6.2571,0.1341,0.0302
1966,1,37,1,27.9796,0.0572,0.0428
1966,2,8,2,35.0643,0.0061,0.0644
1966,3,6,1,31.4936,0.0486,0.0163
2026,1,45,1,42.3880,0.1565,0.0163
2026,2,35,2,46.5620,0.0111,0.0376
2026,3,1,3,5.6897,0.0689,0.0146
2086,1,6,2,32.8821,0.1946,0.0770
2086,2,28,3,2.3472,0.1408,0.0574
2086,3,10,2,26.2079,0.0559,0.0675
2146,1,20,4,34.5377,0.2147,0.0205
2146,2,38,3,21.2854,0.0204,0.0144
2146,3,50,2,26.1280,0.0343,0.0116
2206,1,47,5,15.8881,0.0394,0.0288
2206,2,16,4,27.6293,0.0143,0.0593
2206,3,9,3,1.0160,0.1256,0.0602
2266,1,24,3,21.9299,0.0740,0.0669
2266,2,14,4,2.8607,0.0009,0.0508
2266,3,44,3,19.5920,0.0146,0.0130
2326,1,1,2,28.5533,0.0709,0.0426
2326,2,29,3,17.6681,0.1076,0.0860
2326,3,18,4,16.3304,0.0331,0.0754
2386,1,13,3,22.6907,0.0270,0.0150
2386,2,4,2,20.1998,0.0569,0.0244
2386,3,31,1,8.6186,0.0306,0.0655
2446,1,32,2,22.3904,0.0445,0.0539
2446,2,33,1,20.5639,0.3091,0.0488
2446,3,10,1,17.1402,0.0585,0.0359
2506,1,7,3,16.7905,0.0892,0.0285
2506,2,43,2,9.6119,0.2919,0.0088
2506,3,46,3,11.7752,0.1831,0.0225
2566,1,1,3,21.7493,0.0133,0.0371
2566,2,9,4,17.8748,0.1567,0.0455
2566,3,48,2,42.1696,0.0565,0.0308
2626,1,46,2,3.7747,0.0644,0.0011
2626,2,46,3,13.1567,0.2125,0.0773
2626,3,25,3,31.6053,0.0816,0.0506
2686,1,48,1,37.7248,0.0685,0.0033
2686,2,40,1,25.0415,0.0560,0.0322
2686,3,48,2,22.4367,0.0445,0.0438
2746,1,9,1,26.9481,0.0366,0.0081
2746,2,23,2,15.4214,0.1148,0.0128
2746,3,4,2,21.1715,0.0417,0.0303
2806,1,11,2,16.9072,0.0082,0.0501
2806,2,2,2,20.0299,0.0366,0.0292
2806,3,11,1,15.5610,0.0361,0.0181
2866,1,37,1,15.0456,0.2932,0.1326
2866,2,37,1,13.9271,0.1874,0.0423
2866,3,232,1,19.2110,0.0323,0.0034
2926,1,24,4,11.3105,0.0207,0.0722
2926,2,33,1,13.1412,0.0312,0.0393
2926,3,37,2,17.4068,0.0168,0.0109
2986,1,17,2,31.3268,0.0492,0.0743
2986,2,36,1,25.0563,0.1346,0.0600
2986,3,50,3,14.8554,0.0314,0.0203
