order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
22,2024-01-23 00:35:34.000286,2024-01-23,88,6,web,giftcard,,3.88,AUD
82,2024-01-23 02:12:34.001066,2024-01-23,148,9,web,paypal,,6.27,AUD
142,2024-01-23 03:49:34.001846,2024-01-23,138,6,pos,cash,,6.32,AUD
202,2024-01-23 05:26:34.002626,2024-01-23,76,9,pos,cash,,3.63,AUD
262,2024-01-23 07:03:34.003406,2024-01-23,111,6,web,card,,0.00,AUD
322,2024-01-23 08:40:34.004186,2024-01-23,89,2,pos,card,,6.99,AUD
382,2024-01-23 10:17:34.004966,2024-01-23,80,4,pos,giftcard,,3.36,AUD
442,2024-01-23 11:54:34.005746,2024-01-23,19,10,pos,paypal,,7.30,AUD
502,2024-01-23 13:31:34.006526,2024-01-23,100,9,web,card,,1.95,AUD
562,2024-01-23 15:08:34.007306,2024-01-23,65,6,pos,card,CPN8032,1.65,AUD
622,2024-01-23 16:45:34.008086,2024-01-23,41,2,web,paypal,,0.00,AUD
682,2024-01-23 18:22:34.008866,2024-01-23,46,6,web,giftcard,,7.97,AUD
742,2024-01-23 19:59:34.009646,2024-01-23,76,9,pos,cash,,8.89,AUD
802,2024-01-23 21:36:34.010426,2024-01-23,59,8,web,card,,5.66,AUD
862,2024-01-23 23:13:34.011206,2024-01-23,105,3,pos,card,,6.42,AUD
922,2024-01-23 00:50:34.011986,2024-01-23,151,7,pos,paypal,,10.31,AUD
982,2024-01-23 02:27:34.012766,2024-01-23,108,8,web,giftcard,,5.57,AUD
1042,2024-01-23 04:04:34.013546,2024-01-23,147,10,web,giftcard,,7.37,AUD
1102,2024-01-23 05:41:34.014326,2024-01-23,94,4,web,giftcard,,1.62,AUD
1162,2024-01-23 07:18:34.015106,2024-01-23,134,10,pos,giftcard,,4.53,AUD
1222,2024-01-23 08:55:34.015886,2024-01-23,139,5,web,giftcard,,6.25,AUD
1282,2024-01-23 10:32:34.016666,2024-01-23,32,9,pos,paypal,,1.86,AUD
1342,2024-01-23 12:09:34.017446,2024-01-23,126,10,web,giftcard,,5.56,AUD
1402,2024-01-23 13:46:34.018226,2024-01-23,54,10,pos,cash,,4.69,AUD
1462,2024-01-23 15:23:34.019006,2024-01-23,82,5,pos,card,,4.98,AUD
1522,2024-01-23 17:00:34.019786,2024-01-23,68,5,pos,giftcard,,8.35,AUD
1582,2024-01-23 18:37:34.020566,2024-01-23,16,6,web,paypal,,3.94,AUD
1642,2024-01-23 20:14:34.021346,2024-01-23,121,1,web,paypal,,2.78,AUD
1702,2024-01-23 21:51:34.022126,2024-01-23,148,9,web,paypal,,3.26,AUD
1762,2024-01-23 23:28:34.022906,2024-01-23,78,5,web,cash,,7.23,AUD
1822,2024-01-23 01:05:34.023686,2024-01-23,19,9,pos,paypal,,5.91,AUD
1882,2024-01-23 02:42:34.024466,2024-01-23,58,2,pos,cash,,6.90,AUD
1942,2024-01-23 04:19:34.025246,2024-01-23,96,8,pos,card,,3.64,AUD
2002,2024-01-23 05:56:34.026026,2024-01-23,141,4,web,paypal,,2.94,AUD
2062,2024-01-23 07:33:34.026806,2024-01-23,82,1,web,cash,,4.93,AUD
2122,2024-01-23 09:10:34.027586,2024-01-23,142,10,web,paypal,,4.64,AUD
2182,2024-01-23 10:47:34.028366,2024-01-23,43,5,web,cash,,5.53,AUD
2242,2024-01-23 12:24:34.029146,2024-01-23,26,1,web,card,,4.91,AUD
2302,2024-01-23 14:01:34.029926,2024-01-23,95,8,pos,giftcard,,2.42,AUD
2362,2024-01-23 15:38:34.030706,2024-01-23,96,2,web,cash,,1.93,AUD
2422,2024-01-23 17:15:34.031486,2024-01-23,34,6,pos,giftcard,,5.33,AUD
2482,2024-01-23 18:52:34.032266,2024-01-23,146,7,web,paypal,,5.33,AUD
2542,2024-01-23 20:29:34.033046,2024-01-23,153,8,web,giftcard,,3.01,AUD
2602,2024-01-23 22:06:34.033826,2024-01-23,25,4,web,card,CPN6346,5.95,AUD
2662,2024-01-23 23:43:34.034606,2024-01-23,2,7,web,paypal,,5.83,AUD
2722,2024-01-23 01:20:34.035386,2024-01-23,34,9,web,giftcard,CPN5493,10.39,AUD
2782,2024-01-23 02:57:34.036166,2024-01-23,94,1,web,giftcard,,5.34,AUD
2842,2024-01-23 04:34:34.036946,2024-01-23,61,9,pos,paypal,,3.78,AUD
2902,2024-01-23 06:11:34.037726,2024-01-23,76,1,web,paypal,,6.34,AUD
2962,2024-01-23 07:48:34.038506,2024-01-23,66,9,pos,cash,,0.00,AUD
