order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
48,2024-02-18 01:17:36.000624,2024-02-18,38,10,web,paypal,,2.55,AUD
108,2024-02-18 02:54:36.001404,2024-02-18,160,10,web,card,,3.22,AUD
168,2024-02-18 04:31:36.002184,2024-02-18,92,2,pos,card,,8.12,AUD
228,2024-02-18 06:08:36.002964,2024-02-18,96,1,web,card,,5.99,AUD
288,2024-02-18 07:45:36.003744,2024-02-18,62,8,pos,paypal,,4.24,AUD
348,2024-02-18 09:22:36.004524,2024-02-18,71,8,pos,cash,,5.29,AUD
408,2024-02-18 10:59:36.005304,2024-02-18,88,2,pos,giftcard,,6.68,AUD
468,2024-02-18 12:36:36.006084,2024-02-18,34,1,web,cash,,3.90,AUD
528,2024-02-18 14:13:36.006864,2024-02-18,15,6,web,giftcard,,6.81,AUD
588,2024-02-18 15:50:36.007644,2024-02-18,93,7,web,card,,2.82,AUD
648,2024-02-18 17:27:36.008424,2024-02-18,44,10,web,card,,7.71,AUD
708,2024-02-18 19:04:36.009204,2024-02-18,28,7,web,card,,3.13,AUD
768,2024-02-18 20:41:36.009984,2024-02-18,83,8,pos,paypal,,4.46,AUD
828,2024-02-18 22:18:36.010764,2024-02-18,127,10,web,paypal,,5.29,AUD
888,2024-02-18 23:55:36.011544,2024-02-18,36,10,pos,giftcard,,7.56,AUD
948,2024-02-18 01:32:36.012324,2024-02-18,156,3,pos,cash,,7.79,AUD
1008,2024-02-18 03:09:36.013104,2024-02-18,70,8,pos,cash,,3.21,AUD
1068,2024-02-18 04:46:36.013884,2024-02-18,39,1,web,giftcard,,5.92,AUD
1128,2024-02-18 06:23:36.014664,2024-02-18,62,8,pos,paypal,,3.50,AUD
1188,2024-02-18 08:00:36.015444,2024-02-18,83,8,pos,paypal,,1.60,AUD
1248,2024-02-18 09:37:36.016224,2024-02-18,43,8,pos,card,,3.26,AUD
1308,2024-02-18 11:14:36.017004,2024-02-18,29,10,web,cash,,6.96,AUD
1368,2024-02-18 12:51:36.017784,2024-02-18,150,6,pos,cash,,7.18,AUD
1428,2024-02-18 14:28:36.018564,2024-02-18,115,7,pos,cash,,4.04,AUD
1488,2024-02-18 16:05:36.019344,2024-02-18,102,3,web,card,,7.39,AUD
1548,2024-02-18 17:42:36.020124,2024-02-18,82,8,pos,card,,6.48,AUD
1608,2024-02-18 19:19:36.020904,2024-02-18,47,6,web,card,,10.76,AUD
1668,2024-02-18 20:56:36.021684,2024-02-18,133,7,web,giftcard,,4.14,AUD
1728,2024-02-18 22:33:36.022464,2024-02-18,101,6,pos,card,,8.22,AUD
1788,2024-02-18 00:10:36.023244,2024-02-18,96,4,pos,cash,,4.04,AUD
1848,2024-02-18 01:47:36.024024,2024-02-18,52,6,web,paypal,,7.57,AUD
1908,2024-02-18 03:24:36.024804,2024-02-18,140,8,pos,paypal,CPN2051,3.43,AUD
1968,2024-02-18 05:01:36.025584,2024-02-18,86,4,pos,cash,,7.76,AUD
2028,2024-02-18 06:38:36.026364,2024-02-18,107,2,pos,cash,,4.63,AUD
2088,2024-02-18 08:15:36.027144,2024-02-18,50,7,web,giftcard,CPN9571,9.24,AUD
2148,2024-02-18 09:52:36.027924,2024-02-18,65,9,pos,card,,10.77,AUD
2208,2024-02-18 11:29:36.028704,2024-02-18,55,5,web,card,,0.00,AUD
2268,2024-02-18 13:06:36.029484,2024-02-18,56,9,web,cash,,3.83,AUD
2328,2024-02-18 14:43:36.030264,2024-02-18,52,2,pos,card,,4.73,AUD
2388,2024-02-18 16:20:36.031044,2024-02-18,26,3,web,paypal,,0.00,AUD
2448,2024-02-18 17:57:36.031824,2024-02-18,129,3,pos,card,,5.88,AUD
2508,2024-02-18 19:34:36.032604,2024-02-18,49,8,web,giftcard,CPN1836,5.98,AUD
2568,2024-02-18 21:11:36.033384,2024-02-18,1,5,pos,card,,3.23,AUD
2628,2024-02-18 22:48:36.034164,2024-02-18,69,5,pos,card,,7.76,AUD
2688,2024-02-18 00:25:36.034944,2024-02-18,147,4,web,paypal,,4.64,AUD
2748,2024-02-18 02:02:36.035724,2024-02-18,53,8,pos,cash,,10.57,AUD
2808,2024-02-18 03:39:36.036504,2024-02-18,100,1,pos,cash,,5.93,AUD
2868,2024-02-18 05:16:36.037284,2024-02-18,124,7,pos,card,,3.56,AUD
2928,2024-02-18 06:53:36.038064,2024-02-18,103,10,pos,cash,,6.28,AUD
2988,2024-02-18 08:30:36.038844,2024-02-18,5,2,pos,giftcard,,0.00,AUD
