order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
17,1,47,2,17.9695,0.1167,0.0275
17,2,18,1,15.8812,0.1372,0.0934
17,3,37,2,15.9192,0.1991,0.0291
17,4,5,1,20.9562,0.3279,0.0626
17,5,17,1,42.7069,0.0291,0.0146
77,1,28,1,14.7196,0.2869,0.0177
77,2,17,2,10.7577,0.0648,0.0165
77,3,50,1,7.1405,0.0083,0.0305
77,4,1,1,32.4776,0.2126,0.0136
77,5,26,2,10.8250,0.0183,0.0447
137,1,27,3,8.2398,0.3045,0.1313
137,2,2,4,13.8914,0.0411,0.0832
137,3,33,3,20.2521,0.0510,0.0275
137,4,15,2,30.5702,0.0783,0.0178
137,5,23,4,27.5951,0.2790,0.0532
197,1,19,1,20.5504,0.1481,0.0107
197,2,21,3,20.3372,0.2007,0.0417
197,3,20,3,27.0623,0.0220,0.0410
197,4,31,2,25.3421,0.0454,0.0513
197,5,13,2,24.6226,0.0143,0.0516
257,1,34,6,10.5860,0.0393,0.0584
257,2,23,1,35.0494,0.0420,0.0198
257,3,22,4,13.4523,0.3048,0.0124
257,4,25,1,19.2714,0.0059,0.0434
257,5,18,1,24.5918,0.1262,0.0266
317,1,23,4,16.4614,0.0571,0.0798
317,2,7,2,17.6139,0.1401,0.0089
317,3,12,1,25.6937,0.0050,0.0459
317,4,45,2,34.9928,0.1684,0.0101
317,5,47,1,19.7908,0.2183,0.1071
377,1,39,2,41.0509,0.1003,0.0109
377,2,43,4,20.7794,0.2022,0.0084
377,3,43,1,13.2420,0.1670,0.0612
377,4,32,2,16.5738,0.1025,0.0310
377,5,31,2,3.2867,0.1405,0.0353
437,1,42,4,19.1992,0.1122,0.0350
437,2,23,3,33.5099,0.0619,0.0389
437,3,28,1,15.0181,0.0269,0.0294
437,4,17,7,26.2511,0.0835,0.0679
437,5,34,4,16.3298,0.1046,0.0505
497,1,35,2,23.4736,0.0285,0.0083
497,2,10,2,11.9262,0.0838,0.0308
497,3,20,3,13.3611,0.2806,0.0081
497,4,12,1,8.7013,0.0389,0.0575
497,5,15,4,6.7136,0.0166,0.0175
557,1,28,3,33.3743,0.0106,0.0237
557,2,21,3,36.6938,0.0128,0.0220
557,3,35,1,19.5150,0.1008,0.0214
557,4,21,1,23.0261,0.0476,0.0763
557,5,28,3,16.9362,0.1010,0.0226
617,1,1,3,13.4776,0.0662,0.0946
617,2,4,3,19.5240,0.1322,0.0188
617,3,47,2,33.2531,0.0113,0.0170
617,4,18,1,10.9224,0.1026,0.0351
617,5,12,4,13.6078,0.1974,0.0625
677,1,45,4,34.7675,0.0651,0.0077
677,2,228,1,4.0992,0.0847,0.0471
677,3,40,1,30.9705,0.0018,0.0549
677,4,23,1,36.2946,0.1469,0.0303
677,5,22,4,9.6521,0.1542,0.0282
737,1,19,6,23.0785,0.2768,0.0250
737,2,48,2,19.5696,0.0655,0.0472
737,3,35,5,24.8698,0.0268,0.0283
737,4,6,1,34.0098,0.1148,0.0291
737,5,45,1,16.1604,0.0331,0.0209
797,1,33,1,25.0187,0.0047,0.0970
797,2,15,6,32.1360,0.0235,0.0785
797,3,41,2,34.1107,0.1323,0.0257
797,4,11,5,13.6915,0.0863,0.0532
797,5,3,2,18.3420,0.0627,0.0241
857,1,43,5,22.4621,0.0068,0.0744
857,2,16,5,15.5221,0.0140,0.0549
857,3,44,1,13.6860,0.0587,0.0582
857,4,28,1,14.0679,0.0365,0.0355
857,5,32,1,32.4927,0.0383,0.0194
917,1,23,3,18.7596,0.0433,0.0442
917,2,7,1,10.9947,0.0113,0.0656
917,3,36,1,29.3682,0.2321,0.0144
917,4,34,2,8.6561,0.0637,0.0556
917,5,34,4,19.1732,0.1739,0.0054
977,1,24,1,23.9449,0.2499,0.0324
977,2,2,5,11.0642,0.0026,0.0313
977,3,43,1,11.4382,0.0099,0.0734
977,4,17,1,23.2040,0.0555,0.0350
977,5,25,5,24.1738,0.0710,0.1056
1037,1,14,1,28.0588,0.2022,0.0689
1037,2,10,1,27.7719,0.0992,0.0158
1037,3,13,5,13.9624,0.0677,0.0141
1037,4,22,1,20.3581,0.1200,0.0649
1037,5,25,1,17.3714,0.0584,0.0197
1097,1,9,1,20.0547,0.0396,0.0086
1097,2,17,2,24.9114,0.0973,0.0267
1097,3,31,1,33.1709,0.1088,0.0219
1097,4,48,3,35.0438,0.0444,0.0130
1097,5,29,1,26.7812,0.1331,0.0095
1157,1,36,4,21.1580,0.0235,0.0509
1157,2,37,2,10.6937,0.4255,0.0250
1157,3,48,1,13.5606,0.0153,0.0829
1157,4,9,3,2.8604,0.0474,0.0074
1157,5,15,4,14.8890,0.0678,0.0533
1217,1,3,4,9.1583,0.0801,0.0375
1217,2,16,3,16.9040,0.1938,0.0380
1217,3,3,2,6.0637,0.0353,0.0317
1217,4,23,1,28.9989,0.1056,0.0403
1217,5,30,1,3.7185,0.2385,0.0125
1277,1,6,5,50.0167,0.0431,0.0469
1277,2,8,1,24.1628,0.0602,0.0014
1277,3,9,1,4.1126,0.0412,0.0464
1277,4,42,1,27.3679,0.0951,0.0102
1277,5,34,1,31.0053,0.0293,0.0322
1337,1,26,1,32.0499,0.0811,0.0098
1337,2,14,1,13.4524,0.1885,0.0112
1337,3,24,2,19.0265,0.0357,0.0681
1337,4,42,1,15.8010,0.0453,0.0354
1337,5,6,3,10.9318,0.0828,0.0349
1397,1,2,4,3.5849,0.0536,0.0080
1397,2,21,3,12.7717,0.0601,0.0559
1397,3,5,2,12.8483,0.0175,0.0663
1397,4,18,1,20.6591,0.0913,0.0433
1397,5,23,1,26.5536,0.0173,0.0264
1457,1,15,4,40.4246,0.0582,0.0135
1457,2,10,4,11.0037,0.0038,0.0080
1457,3,5,-3,15.2974,0.0450,0.0054
1457,4,36,1,15.1117,0.0983,0.0634
1457,5,11,2,35.0526,0.0307,0.0722
1517,1,49,4,11.9113,0.1060,0.0080
1517,2,15,1,25.1409,0.2725,0.0474
1517,3,7,6,33.7521,0.0816,0.1629
1517,4,48,2,18.9547,0.1684,0.0647
1517,5,44,3,21.0169,0.1730,0.0127
1577,1,28,1,18.7281,0.0433,0.0334
1577,2,28,2,16.3276,0.1703,0.0244
1577,3,18,2,13.2519,0.0662,0.0333
1577,4,42,2,9.0638,0.0240,0.0844
1577,5,27,1,16.0267,0.2089,0.0092
1637,1,47,1,17.8470,0.1682,0.0221
1637,2,35,2,12.1295,0.0394,0.0243
1637,3,3,2,11.6913,0.1519,0.0105
