order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
19,2024-01-20 00:30:43.000247,2024-01-20,20,9,web,giftcard,,5.65,AUD
79,2024-01-20 02:07:43.001027,2024-01-20,46,9,web,giftcard,,2.65,AUD
139,2024-01-20 03:44:43.001807,2024-01-20,86,3,web,cash,,4.37,AUD
199,2024-01-20 05:21:43.002587,2024-01-20,119,7,pos,giftcard,,2.35,AUD
259,2024-01-20 06:58:43.003367,2024-01-20,25,3,pos,paypal,,7.93,AUD
319,2024-01-20 08:35:43.004147,2024-01-20,118,7,web,giftcard,CPN3416,8.30,AUD
379,2024-01-20 10:12:43.004927,2024-01-20,136,1,web,card,,4.94,AUD
439,2024-01-20 11:49:43.005707,2024-01-20,121,7,web,cash,CPN4201,5.24,AUD
499,2024-01-20 13:26:43.006487,2024-01-20,93,4,web,card,,2.23,AUD
559,2024-01-20 15:03:43.007267,2024-01-20,122,5,pos,cash,,12.45,AUD
619,2024-01-20 16:40:43.008047,2024-01-20,112,3,web,card,,6.89,AUD
679,2024-01-20 18:17:43.008827,2024-01-20,60,4,pos,paypal,,2.84,AUD
739,2024-01-20 19:54:43.009607,2024-01-20,38,4,web,cash,,9.99,AUD
799,2024-01-20 21:31:43.010387,2024-01-20,41,4,web,cash,,3.38,AUD
859,2024-01-20 23:08:43.011167,2024-01-20,146,9,web,cash,,5.95,AUD
919,2024-01-20 00:45:43.011947,2024-01-20,42,10,pos,paypal,,3.86,AUD
979,2024-01-20 02:22:43.012727,2024-01-20,55,3,pos,paypal,,4.90,AUD
1039,2024-01-20 03:59:43.013507,2024-01-20,143,10,web,paypal,,7.42,AUD
1099,2024-01-20 05:36:43.014287,2024-01-20,60,9,pos,paypal,,6.43,AUD
1159,2024-01-20 07:13:43.015067,2024-01-20,259,411,pos,giftcard,,6.61,AUD
1219,2024-01-20 08:50:43.015847,2024-01-20,134,2,pos,giftcard,,4.96,AUD
1279,2024-01-20 10:27:43.016627,2024-01-20,4,3,pos,card,,2.47,AUD
1339,2024-01-20 12:04:43.017407,2024-01-20,74,3,pos,cash,,0.00,AUD
1399,2024-01-20 13:41:43.018187,2024-01-20,66,8,pos,paypal,,8.39,AUD
1459,2024-01-20 15:18:43.018967,2024-01-20,156,9,web,giftcard,,2.42,AUD
1519,2024-01-20 16:55:43.019747,2024-01-20,120,1,web,giftcard,,5.50,AUD
1579,2024-01-20 18:32:43.020527,2024-01-20,83,5,pos,paypal,,0.00,AUD
1639,2024-01-20 20:09:43.021307,2024-01-20,125,5,pos,paypal,,2.65,AUD
1699,2024-01-20 21:46:43.022087,2024-01-20,46,2,pos,paypal,,8.17,AUD
1759,2024-01-20 23:23:43.022867,2024-01-20,7,10,pos,paypal,,4.10,AUD
1819,2024-01-20 01:00:43.023647,2024-01-20,68,5,web,card,,2.91,AUD
1879,2024-01-20 02:37:43.024427,2024-01-20,58,6,web,card,,8.40,AUD
1939,2024-01-20 04:14:43.025207,2024-01-20,53,5,web,paypal,,4.52,AUD
1999,2024-01-20 05:51:43.025987,2024-01-20,107,5,pos,paypal,,3.19,AUD
2059,2024-01-20 07:28:43.026767,2024-01-20,38,6,web,cash,,6.57,AUD
2119,2024-01-20 09:05:43.027547,2024-01-20,33,1,web,card,,0.19,AUD
2179,2024-01-20 10:42:43.028327,2024-01-20,92,5,pos,cash,,4.73,AUD
2239,2024-01-20 12:19:43.029107,2024-01-20,111,3,web,paypal,,3.41,AUD
2299,2024-01-20 13:56:43.029887,2024-01-20,44,2,web,giftcard,,4.20,AUD
2359,2024-01-20 15:33:43.030667,2024-01-20,99,4,web,giftcard,,8.14,AUD
2419,2024-01-20 17:10:43.031447,2024-01-20,127,4,web,giftcard,,6.26,AUD
2479,2024-01-20 18:47:43.032227,2024-01-20,128,8,web,cash,,10.36,AUD
2539,2024-01-20 20:24:43.033007,2024-01-20,146,8,web,card,,9.34,AUD
2599,2024-01-20 22:01:43.033787,2024-01-20,41,10,pos,giftcard,,2.53,AUD
2659,2024-01-20 23:38:43.034567,2024-01-20,43,1,pos,giftcard,,3.84,AUD
2719,2024-01-20 01:15:43.035347,2024-01-20,6,8,pos,giftcard,,3.73,AUD
2779,2024-01-20 02:52:43.036127,2024-01-20,14,7,pos,card,,3.36,AUD
2839,2024-01-20 04:29:43.036907,2024-01-20,31,5,web,paypal,,2.17,AUD
2899,2024-01-20 06:06:43.037687,2024-01-20,69,7,pos,paypal,,1.22,AUD
2959,2024-01-20 07:43:43.038467,2024-01-20,95,5,web,cash,,2.60,AUD
