order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
30,2024-01-31 00:48:30.000390,2024-01-31,159,8,pos,giftcard,,6.71,AUD
90,2024-01-31 02:25:30.001170,2024-01-31,14,2,pos,paypal,,7.34,AUD
150,2024-01-31 04:02:30.001950,2024-01-31,47,1,web,paypal,,8.78,AUD
210,2024-01-31 05:39:30.002730,2024-01-31,138,5,web,giftcard,,8.20,AUD
270,2024-01-31 07:16:30.003510,2024-01-31,78,1,pos,card,,5.69,AUD
330,2024-01-31 08:53:30.004290,2024-01-31,127,8,pos,giftcard,,4.05,AUD
390,2024-01-31 10:30:30.005070,2024-01-31,82,8,web,cash,,6.04,AUD
450,2024-01-31 12:07:30.005850,2024-01-31,3,3,pos,giftcard,,2.91,AUD
510,2024-01-31 13:44:30.006630,2024-01-31,36,6,pos,giftcard,,5.30,AUD
570,2024-01-31 15:21:30.007410,2024-01-31,81,2,web,card,,4.93,AUD
630,2024-01-31 16:58:30.008190,2024-01-31,68,7,web,card,CPN4800,4.77,AUD
690,2024-01-31 18:35:30.008970,2024-01-31,31,4,pos,paypal,,5.56,AUD
750,2024-01-31 20:12:30.009750,2024-01-31,53,10,web,card,,0.00,AUD
810,2024-01-31 21:49:30.010530,2024-01-31,31,6,pos,paypal,,4.57,AUD
870,2024-01-31 23:26:30.011310,2024-01-31,112,2,web,paypal,,5.36,AUD
930,2024-01-31 01:03:30.012090,2024-01-31,32,9,web,card,CPN6574,0.79,AUD
990,2024-01-31 02:40:30.012870,2024-01-31,31,2,web,card,,3.81,AUD
1050,2024-01-31 04:17:30.013650,2024-01-31,59,7,pos,paypal,,3.89,AUD
1110,2024-01-31 05:54:30.014430,2024-01-31,124,2,web,cash,,0.00,AUD
1170,2024-01-31 07:31:30.015210,2024-01-31,18,9,web,giftcard,,6.50,AUD
1230,2024-01-31 09:08:30.015990,2024-01-31,155,10,pos,card,,6.74,AUD
1290,2024-01-31 10:45:30.016770,2024-01-31,69,2,web,giftcard,,3.16,AUD
1350,2024-01-31 12:22:30.017550,2024-01-31,87,5,web,giftcard,CPN5296,6.92,AUD
1410,2024-01-31 13:59:30.018330,2024-01-31,64,5,web,card,CPN9815,12.32,AUD
1470,2024-01-31 15:36:30.019110,2024-01-31,124,3,pos,card,,7.63,AUD
1530,2024-01-31 17:13:30.019890,2024-01-31,112,8,pos,giftcard,,3.24,AUD
1590,2024-01-31 18:50:30.020670,2024-01-31,160,7,web,giftcard,,4.29,AUD
1650,2024-01-31 20:27:30.021450,2024-01-31,11,8,web,paypal,,5.39,AUD
1710,2024-01-31 22:04:30.022230,2024-01-31,142,9,pos,paypal,,7.52,AUD
1770,2024-01-31 23:41:30.023010,2024-01-31,79,1,web,card,,2.52,AUD
1830,2024-01-31 01:18:30.023790,2024-01-31,91,10,web,giftcard,,3.96,AUD
1890,2024-01-31 02:55:30.024570,2024-01-31,72,3,pos,card,,3.27,AUD
1950,2024-01-31 04:32:30.025350,2024-01-31,138,7,pos,cash,,6.84,AUD
2010,2024-01-31 06:09:30.026130,2024-01-31,7,7,web,card,,6.30,AUD
2070,2024-01-31 07:46:30.026910,2024-01-31,69,5,web,giftcard,,7.71,AUD
2130,2024-01-31 09:23:30.027690,2024-01-31,30,3,web,cash,,11.98,AUD
2190,2024-01-31 11:00:30.028470,2024-01-31,54,5,web,giftcard,,1.05,AUD
2250,2024-01-31 12:37:30.029250,2024-01-31,123,5,web,cash,,6.61,AUD
2310,2024-01-31 14:14:30.030030,2024-01-31,39,3,web,card,CPN7305,6.36,AUD
2370,2024-01-31 15:51:30.030810,2024-01-31,12,2,pos,paypal,,10.17,AUD
2430,2024-01-31 17:28:30.031590,2024-01-31,143,2,pos,giftcard,,6.92,AUD
2490,2024-01-31 19:05:30.032370,2024-01-31,63,3,web,card,,0.21,AUD
2550,2024-01-31 20:42:30.033150,2024-01-31,127,9,web,giftcard,,7.32,AUD
2610,2024-01-31 22:19:30.033930,2024-01-31,114,7,web,paypal,,7.44,AUD
2670,2024-01-31 23:56:30.034710,2024-01-31,100,5,pos,paypal,,3.83,AUD
2730,2024-01-31 01:33:30.035490,2024-01-31,5,10,pos,giftcard,,3.80,AUD
2790,2024-01-31 03:10:30.036270,2024-01-31,69,4,pos,paypal,,8.81,AUD
2850,2024-01-31 04:47:30.037050,2024-01-31,131,5,pos,paypal,,0.00,AUD
2910,2024-01-31 06:24:30.037830,2024-01-31,92,7,pos,card,,4.57,AUD
2970,2024-01-31 08:01:30.038610,2024-01-31,156,8,pos,cash,,6.81,AUD
