order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
44,2024-02-14 01:11:08.000572,2024-02-14,29,1,web,cash,,5.85,AUD
104,2024-02-14 02:48:08.001352,2024-02-14,91,3,web,card,,5.85,AUD
164,2024-02-14 04:25:08.002132,2024-02-14,508,878,web,cash,,4.96,AUD
224,2024-02-14 06:02:08.002912,2024-02-14,73,6,web,paypal,,8.21,AUD
284,2024-02-14 07:39:08.003692,2024-02-14,71,10,pos,card,,11.41,AUD
344,2024-02-14 09:16:08.004472,2024-02-14,7,6,pos,giftcard,,5.55,AUD
404,2024-02-14 10:53:08.005252,2024-02-14,83,2,pos,giftcard,,5.77,AUD
464,2024-02-14 12:30:08.006032,2024-02-14,84,3,web,cash,,4.32,AUD
524,2024-02-14 14:07:08.006812,2024-02-14,126,3,web,giftcard,,5.46,AUD
584,2024-02-14 15:44:08.007592,2024-02-14,37,6,pos,giftcard,,8.70,AUD
644,2024-02-14 17:21:08.008372,2024-02-14,107,9,pos,giftcard,,4.13,AUD
704,2024-02-14 18:58:08.009152,2024-02-14,138,1,pos,giftcard,,5.70,AUD
764,2024-02-14 20:35:08.009932,2024-02-14,115,10,pos,giftcard,,4.49,AUD
824,2024-02-14 22:12:08.010712,2024-02-14,148,2,web,cash,,7.51,AUD
884,2024-02-14 23:49:08.011492,2024-02-14,111,8,web,giftcard,,7.97,AUD
944,2024-02-14 01:26:08.012272,2024-02-14,15,6,web,cash,,8.55,AUD
1004,2024-02-14 03:03:08.013052,2024-02-14,133,9,web,card,,3.80,AUD
1064,2024-02-14 04:40:08.013832,2024-02-14,28,7,web,paypal,,1.35,AUD
1124,2024-02-14 06:17:08.014612,2024-02-14,150,3,web,paypal,,8.91,AUD
1184,2024-02-14 07:54:08.015392,2024-02-14,160,5,pos,card,,5.59,AUD
1244,2024-02-14 09:31:08.016172,2024-02-14,36,4,web,paypal,,7.79,AUD
1304,2024-02-14 11:08:08.016952,2024-02-14,41,1,web,paypal,,2.25,AUD
1364,2024-02-14 12:45:08.017732,2024-02-14,110,10,pos,paypal,,7.19,AUD
1424,2024-02-14 14:22:08.018512,2024-02-14,109,3,web,cash,,7.66,AUD
1484,2024-02-14 15:59:08.019292,2024-02-14,41,7,pos,paypal,,1.66,AUD
1544,2024-02-14 17:36:08.020072,2024-02-14,95,7,pos,cash,,9.68,AUD
1604,2024-02-14 19:13:08.020852,2024-02-14,61,8,web,cash,,6.56,AUD
1664,2024-02-14 20:50:08.021632,2024-02-14,144,9,web,giftcard,,3.89,AUD
1724,2024-02-14 22:27:08.022412,2024-02-14,152,9,pos,card,,4.32,AUD
1784,2024-02-14 00:04:08.023192,2024-02-14,56,9,web,cash,,11.83,AUD
1844,2024-02-14 01:41:08.023972,2024-02-14,65,8,pos,giftcard,,0.86,AUD
1904,2024-02-14 03:18:08.024752,2024-02-14,129,5,pos,giftcard,,4.49,AUD
1964,2024-02-14 04:55:08.025532,2024-02-14,59,3,web,card,,5.57,AUD
2024,2024-02-14 06:32:08.026312,2024-02-14,31,3,web,giftcard,CPN9557,7.00,AUD
2084,2024-02-14 08:09:08.027092,2024-02-14,1150,539,pos,giftcard,,3.99,AUD
2144,2024-02-14 09:46:08.027872,2024-02-14,4,3,pos,card,,7.37,AUD
2204,2024-02-14 11:23:08.028652,2024-02-14,71,6,pos,card,,9.91,AUD
2264,2024-02-14 13:00:08.029432,2024-02-14,129,9,pos,card,,2.17,AUD
2324,2024-02-14 14:37:08.030212,2024-02-14,19,4,web,paypal,,1.53,AUD
2384,2024-02-14 16:14:08.030992,2024-02-14,157,8,pos,giftcard,,8.16,AUD
2444,2024-02-14 17:51:08.031772,2024-02-14,17,9,web,giftcard,,3.93,AUD
2504,2024-02-14 19:28:08.032552,2024-02-14,96,5,web,paypal,,3.52,AUD
2564,2024-02-14 21:05:08.033332,2024-02-14,33,3,web,card,,2.89,AUD
2624,2024-02-14 22:42:08.034112,2024-02-14,97,5,web,card,,0.85,AUD
2684,2024-02-14 00:19:08.034892,2024-02-14,71,6,pos,card,,7.17,AUD
2744,2024-02-14 01:56:08.035672,2024-02-14,136,5,pos,paypal,,6.77,AUD
2804,2024-02-14 03:33:08.036452,2024-02-14,151,3,web,paypal,,4.95,AUD
2864,2024-02-14 05:10:08.037232,2024-02-14,17,5,web,giftcard,,7.66,AUD
2924,2024-02-14 06:47:08.038012,2024-02-14,10,8,web,card,,2.57,AUD
2984,2024-02-14 08:24:08.038792,2024-02-14,40,7,web,cash,,5.08,AUD
