order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
40,2024-02-10 01:04:40.000520,2024-02-10,77,2,pos,cash,,8.27,AUD
100,2024-02-10 02:41:40.001300,2024-02-10,13,5,pos,card,,8.15,AUD
160,2024-02-10 04:18:40.002080,2024-02-10,159,2,pos,card,,5.01,AUD
220,2024-02-10 05:55:40.002860,2024-02-10,60,7,pos,cash,,3.36,AUD
280,2024-02-10 07:32:40.003640,2024-02-10,60,5,web,card,,4.90,AUD
340,2024-02-10 09:09:40.004420,2024-02-10,117,1,pos,giftcard,,9.89,AUD
400,2024-02-10 10:46:40.005200,2024-02-10,116,3,web,giftcard,,2.95,AUD
460,2024-02-10 12:23:40.005980,2024-02-10,32,9,pos,card,,6.38,AUD
520,2024-02-10 14:00:40.006760,2024-02-10,72,9,pos,giftcard,,4.21,AUD
580,2024-02-10 15:37:40.007540,2024-02-10,30,7,web,cash,,9.16,AUD
640,2024-02-10 17:14:40.008320,2024-02-10,49,8,pos,paypal,,6.18,AUD
700,2024-02-10 18:51:40.009100,2024-02-10,33,8,web,giftcard,,6.04,AUD
760,2024-02-10 20:28:40.009880,2024-02-10,142,8,pos,giftcard,,7.81,AUD
820,2024-02-10 22:05:40.010660,2024-02-10,150,2,pos,card,,9.49,AUD
880,2024-02-10 23:42:40.011440,2024-02-10,13,2,pos,giftcard,,6.57,AUD
940,2024-02-10 01:19:40.012220,2024-02-10,130,3,web,paypal,,6.74,AUD
1000,2024-02-10 02:56:40.013000,2024-02-10,137,6,pos,cash,,8.57,AUD
1060,2024-02-10 04:33:40.013780,2024-02-10,47,2,web,cash,,5.80,AUD
1120,2024-02-10 06:10:40.014560,2024-02-10,36,3,pos,cash,,8.75,AUD
1180,2024-02-10 07:47:40.015340,2024-02-10,113,3,pos,paypal,,9.38,AUD
1240,2024-02-10 09:24:40.016120,2024-02-10,112,7,pos,card,,13.18,AUD
1300,2024-02-10 11:01:40.016900,2024-02-10,84,7,web,card,,6.71,AUD
1360,2024-02-10 12:38:40.017680,2024-02-10,12,3,web,card,,6.62,AUD
1420,2024-02-10 14:15:40.018460,2024-02-10,58,3,pos,card,,6.68,AUD
1480,2024-02-10 15:52:40.019240,2024-02-10,1,8,pos,card,,6.42,AUD
1540,2024-02-10 17:29:40.020020,2024-02-10,117,10,web,card,,0.00,AUD
1600,2024-02-10 19:06:40.020800,2024-02-10,148,1,pos,card,,6.89,AUD
1660,2024-02-10 20:43:40.021580,2024-02-10,97,1,web,giftcard,,4.12,AUD
1720,2024-02-10 22:20:40.022360,2024-02-10,145,1,web,paypal,,6.84,AUD
1780,2024-02-10 23:57:40.023140,2024-02-10,93,4,web,cash,,5.23,AUD
1840,2024-02-10 01:34:40.023920,2024-02-10,110,8,web,paypal,,6.14,AUD
1900,2024-02-10 03:11:40.024700,2024-02-10,84,5,pos,giftcard,,3.25,AUD
1960,2024-02-10 04:48:40.025480,2024-02-10,147,2,web,giftcard,,7.39,AUD
2020,2024-02-10 06:25:40.026260,2024-02-10,154,9,pos,cash,,3.68,AUD
2080,2024-02-10 08:02:40.027040,2024-02-10,66,2,pos,giftcard,,4.04,AUD
2140,2024-02-10 09:39:40.027820,2024-02-10,40,5,pos,card,,4.94,AUD
2200,2024-02-10 11:16:40.028600,2024-02-10,9,8,web,cash,,7.48,AUD
2260,2024-02-10 12:53:40.029380,2024-02-10,117,9,web,giftcard,,3.15,AUD
2320,2024-02-10 14:30:40.030160,2024-02-10,1,9,pos,card,,4.04,AUD
2380,2024-02-10 16:07:40.030940,2024-02-10,126,3,pos,giftcard,,5.28,AUD
2440,2024-02-10 17:44:40.031720,2024-02-10,142,10,web,card,,5.43,AUD
2500,2024-02-10 19:21:40.032500,2024-02-10,17,10,pos,cash,,10.74,AUD
2560,2024-02-10 20:58:40.033280,2024-02-10,159,4,pos,paypal,,5.47,AUD
2620,2024-02-10 22:35:40.034060,2024-02-10,19,7,web,giftcard,,8.23,AUD
2680,2024-02-10 00:12:40.034840,2024-02-10,39,8,web,giftcard,,8.03,AUD
2740,2024-02-10 01:49:40.035620,2024-02-10,259,650,pos,giftcard,,2.77,AUD
2800,2024-02-10 03:26:40.036400,2024-02-10,143,8,pos,paypal,,2.54,AUD
2860,2024-02-10 05:03:40.037180,2024-02-10,70,10,pos,card,,2.81,AUD
2920,2024-02-10 06:40:40.037960,2024-02-10,68,6,web,card,CPN8505,5.80,AUD
2980,2024-02-10 08:17:40.038740,2024-02-10,56,10,pos,paypal,,3.36,AUD
