order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
50,2024-02-20 01:20:50.000650,2024-02-20,57,4,web,card,,1.61,AUD
110,2024-02-20 02:57:50.001430,2024-02-20,16,1,web,cash,,3.79,AUD
170,2024-02-20 04:34:50.002210,2024-02-20,54,8,pos,card,,3.49,AUD
230,2024-02-20 06:11:50.002990,2024-02-20,33,4,pos,card,,4.49,AUD
290,2024-02-20 07:48:50.003770,2024-02-20,100,7,pos,cash,,4.36,AUD
350,2024-02-20 09:25:50.004550,2024-02-20,84,6,web,cash,,6.95,AUD
410,2024-02-20 11:02:50.005330,2024-02-20,39,9,web,paypal,,2.76,AUD
470,2024-02-20 12:39:50.006110,2024-02-20,29,5,web,paypal,,4.31,AUD
530,2024-02-20 14:16:50.006890,2024-02-20,11,4,web,paypal,,6.25,AUD
590,2024-02-20 15:53:50.007670,2024-02-20,28,8,pos,cash,,10.46,AUD
650,2024-02-20 17:30:50.008450,2024-02-20,119,10,web,giftcard,,3.92,AUD
710,2024-02-20 19:07:50.009230,2024-02-20,117,5,pos,giftcard,CPN8249,4.93,AUD
770,2024-02-20 20:44:50.010010,2024-02-20,137,9,web,cash,,6.25,AUD
830,2024-02-20 22:21:50.010790,2024-02-20,6,8,web,giftcard,,8.63,AUD
890,2024-02-20 23:58:50.011570,2024-02-20,42,4,web,giftcard,,12.78,AUD
950,2024-02-20 01:35:50.012350,2024-02-20,105,7,web,paypal,,0.70,AUD
1010,2024-02-20 03:12:50.013130,2024-02-20,159,8,web,card,,2.68,AUD
1070,2024-02-20 04:49:50.013910,2024-02-20,149,6,web,cash,,0.00,AUD
1130,2024-02-20 06:26:50.014690,2024-02-20,4,4,pos,card,,8.32,AUD
1190,2024-02-20 08:03:50.015470,2024-02-20,129,8,web,paypal,,4.69,AUD
1250,2024-02-20 09:40:50.016250,2024-02-20,3,6,pos,card,,1.46,AUD
1310,2024-02-20 11:17:50.017030,2024-02-20,119,9,web,giftcard,,3.35,AUD
1370,2024-02-20 12:54:50.017810,2024-02-20,40,5,pos,cash,,6.09,AUD
1430,2024-02-20 14:31:50.018590,2024-02-20,146,7,pos,card,,10.49,AUD
1490,2024-02-20 16:08:50.019370,2024-02-20,160,9,web,card,,4.34,AUD
1550,2024-02-20 17:45:50.020150,2024-02-20,160,5,web,giftcard,,7.91,AUD
1610,2024-02-20 19:22:50.020930,2024-02-20,121,6,web,cash,,11.96,AUD
1670,2024-02-20 20:59:50.021710,2024-02-20,64,5,web,card,,8.48,AUD
1730,2024-02-20 22:36:50.022490,2024-02-20,34,5,pos,paypal,,7.66,AUD
1790,2024-02-20 00:13:50.023270,2024-02-20,61,9,web,giftcard,,6.18,AUD
1850,2024-02-20 01:50:50.024050,2024-02-20,123,1,web,paypal,,3.49,AUD
1910,2024-02-20 03:27:50.024830,2024-02-20,101,8,pos,cash,,3.94,AUD
1970,2024-02-20 05:04:50.025610,2024-02-20,2,3,pos,paypal,,4.25,AUD
2030,2024-02-20 06:41:50.026390,2024-02-20,152,6,web,card,,2.17,AUD
2090,2024-02-20 08:18:50.027170,2024-02-20,99,6,web,paypal,,2.29,AUD
2150,2024-02-20 09:55:50.027950,2024-02-20,152,5,web,paypal,,7.32,AUD
2210,2024-02-20 11:32:50.028730,2024-02-20,149,5,web,cash,,7.95,AUD
2270,2024-02-20 13:09:50.029510,2024-02-20,50,2,pos,cash,,5.98,AUD
2330,2024-02-20 14:46:50.030290,2024-02-20,88,9,web,cash,,6.10,AUD
2390,2024-02-20 16:23:50.031070,2024-02-20,105,9,pos,cash,,8.51,AUD
2450,2024-02-20 18:00:50.031850,2024-02-20,33,4,web,giftcard,,2.18,AUD
2510,2024-02-20 19:37:50.032630,2024-02-20,18,10,pos,giftcard,,4.15,AUD
2570,2024-02-20 21:14:50.033410,2024-02-20,11,2,pos,card,CPN7798,8.79,AUD
2630,2024-02-20 22:51:50.034190,2024-02-20,12,7,pos,giftcard,,8.50,AUD
2690,2024-02-20 00:28:50.034970,2024-02-20,111,1,pos,card,,9.38,AUD
2750,2024-02-20 02:05:50.035750,2024-02-20,47,8,web,paypal,,6.06,AUD
2810,2024-02-20 03:42:50.036530,2024-02-20,11,4,web,giftcard,,6.00,AUD
2870,2024-02-20 05:19:50.037310,2024-02-20,53,9,web,card,,8.23,AUD
2930,2024-02-20 06:56:50.038090,2024-02-20,39,4,pos,paypal,,4.89,AUD
2990,2024-02-20 08:33:50.038870,2024-02-20,16,2,pos,cash,,6.34,AUD
