order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
3,1,661,3,7.6914,0.0164,0.0644
3,2,48,2,32.1707,0.0009,0.0139
63,1,46,2,17.5859,0.0253,0.0227
63,2,37,3,28.5662,0.1045,0.0770
123,1,48,1,14.8759,0.0893,0.0467
123,2,22,1,7.3550,0.0079,0.0244
183,1,29,3,15.1237,0.2056,0.0047
183,2,31,3,21.7962,0.0096,0.0149
243,1,13,1,14.8264,0.1914,0.0759
243,2,37,2,10.1921,0.2184,0.0504
303,1,16,4,14.8742,0.0591,0.0465
303,2,47,3,26.2008,0.0565,0.0310
363,1,32,1,18.1026,0.0552,0.0273
363,2,39,2,12.7056,0.1614,0.0423
423,1,42,2,26.9843,0.0044,0.0339
423,2,22,2,6.6363,0.2232,0.1134
483,1,15,4,19.7784,0.2644,0.0400
483,2,11,2,20.8220,0.0576,0.0986
543,1,32,3,18.1720,0.1131,0.0383
543,2,15,1,37.6150,0.1154,0.0397
603,1,3,2,8.5493,0.1746,0.0122
603,2,43,2,36.9045,0.1212,0.0155
663,1,37,4,20.4891,0.0077,0.0843
663,2,14,6,28.4702,0.0668,0.0172
723,1,28,2,21.1198,0.0100,0.0749
723,2,37,2,13.3125,0.0258,0.0559
783,1,2,4,12.2574,0.1920,0.1433
783,2,484,1,28.6766,0.1406,0.0402
843,1,36,1,18.9699,0.0090,0.0839
843,2,10,1,39.0516,0.1697,0.0076
903,1,22,1,23.3535,0.0835,0.0135
903,2,8,1,35.7132,0.0945,0.0455
963,1,15,1,12.8250,0.0191,0.0117
963,2,26,1,36.1227,0.0268,0.0161
1023,1,34,1,24.0433,0.1201,0.0185
1023,2,14,1,16.5240,0.1606,0.1102
1083,1,30,1,22.1285,0.1275,0.0341
1083,2,20,1,42.4634,0.1762,0.0453
1143,1,1,1,30.1447,0.1095,0.0267
1143,2,47,1,26.6930,0.1528,0.0120
1203,1,31,4,20.3177,0.0190,0.0301
1203,2,40,3,20.6429,0.0698,0.0389
1263,1,18,2,18.9402,0.0363,0.0740
1263,2,20,3,37.5118,0.1009,0.0466
1323,1,14,1,9.5285,0.1542,0.0493
1323,2,5,1,33.0522,0.0296,0.0236
1383,1,7,3,12.2225,0.0587,0.0507
1383,2,29,2,7.8013,0.1737,0.0427
1443,1,38,1,22.0963,0.0603,0.0437
1443,2,20,4,15.7304,0.0654,0.0594
1503,1,19,1,15.7963,0.0086,0.0305
1503,2,7,1,27.6935,0.0105,0.0118
1563,1,40,2,24.0051,0.0907,0.0302
1563,2,12,2,4.1473,0.0679,0.0214
1623,1,3,2,18.6867,0.0068,0.0453
1623,2,6,2,49.9770,0.1024,0.0419
1683,1,2,1,15.1804,0.0061,0.0695
1683,2,22,2,44.4297,0.0076,0.0616
1743,1,43,1,31.8194,0.0438,0.0465
1743,2,47,1,20.4737,0.0943,0.0211
1803,1,40,4,21.1032,0.0807,0.0070
1803,2,23,1,22.5104,0.0929,0.0374
1863,1,42,1,30.0589,0.0535,0.0435
1863,2,46,1,22.8804,0.0941,0.0135
1923,1,49,3,18.1164,0.0239,0.0568
1923,2,14,6,18.2522,0.0002,0.0614
1983,1,37,3,15.7945,0.0512,0.0233
1983,2,34,5,7.0426,0.0518,0.0472
2043,1,16,4,29.3623,0.0392,0.0421
2043,2,15,1,17.3037,0.0678,0.0493
2103,1,13,2,26.5474,0.0716,0.0155
2103,2,25,6,4.9374,0.0950,0.0817
2163,1,841,2,7.5574,0.0839,0.0834
2163,2,35,2,19.4754,0.2766,0.0129
2223,1,19,2,8.1837,0.0869,0.0622
2223,2,26,1,21.7033,0.1359,0.0862
2283,1,35,3,20.1310,0.0202,0.0178
2283,2,45,1,35.2820,0.0584,0.1330
2343,1,30,1,19.2994,0.1919,0.0133
2343,2,17,4,26.2627,0.1375,0.0134
2403,1,39,4,24.9978,0.0405,0.0661
2403,2,33,3,29.6386,0.1062,0.0659
2463,1,44,1,17.8225,0.0726,0.0271
2463,2,43,2,7.6047,0.0285,0.0862
2523,1,46,1,17.2530,0.1284,0.0540
2523,2,44,2,23.5087,0.0474,0.0533
2583,1,27,1,19.8680,0.3122,0.0108
2583,2,3,1,31.4119,0.1889,0.0187
2643,1,40,2,29.6666,0.0294,0.0296
2643,2,16,1,18.1600,0.1016,0.0149
2703,1,1,2,10.6764,0.1012,0.1188
2703,2,8,2,27.3831,0.1837,0.0359
2763,1,7,4,21.1546,0.0294,0.0071
2763,2,20,4,0.0418,0.0199,0.0048
2823,1,35,2,19.9915,0.0618,0.0926
2823,2,11,2,32.8316,0.2169,0.0046
2883,1,44,1,20.5571,0.1175,0.0122
2883,2,20,1,4.6189,0.0779,0.0204
2943,1,5,3,15.8782,0.0373,0.0186
2943,2,24,1,22.3520,0.0769,0.0458
