order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
27,2024-01-28 00:43:39.000351,2024-01-28,80,4,web,paypal,,0.29,AUD
87,2024-01-28 02:20:39.001131,2024-01-28,108,3,pos,cash,,8.99,AUD
147,2024-01-28 03:57:39.001911,2024-01-28,141,6,web,card,,9.04,AUD
207,2024-01-28 05:34:39.002691,2024-01-28,22,5,pos,card,,9.70,AUD
267,2024-01-28 07:11:39.003471,2024-01-28,33,7,web,giftcard,,8.51,AUD
327,2024-01-28 08:48:39.004251,2024-01-28,25,4,web,card,,1.42,AUD
387,2024-01-28 10:25:39.005031,2024-01-28,147,7,pos,giftcard,,5.05,AUD
447,2024-01-28 12:02:39.005811,2024-01-28,127,2,web,giftcard,,1.62,AUD
507,2024-01-28 13:39:39.006591,2024-01-28,121,9,web,cash,,5.05,AUD
567,2024-01-28 15:16:39.007371,2024-01-28,154,9,pos,paypal,,4.07,AUD
627,2024-01-28 16:53:39.008151,2024-01-28,41,2,web,giftcard,,4.74,AUD
687,2024-01-28 18:30:39.008931,2024-01-28,54,3,pos,paypal,,10.74,AUD
747,2024-01-28 20:07:39.009711,2024-01-28,21,10,web,giftcard,,4.91,AUD
807,2024-01-28 21:44:39.010491,2024-01-28,26,6,pos,paypal,,4.80,AUD
867,2024-01-28 23:21:39.011271,2024-01-28,108,5,web,card,,6.48,AUD
927,2024-01-28 00:58:39.012051,2024-01-28,10,3,web,giftcard,,10.50,AUD
987,2024-01-28 02:35:39.012831,2024-01-28,155,8,web,giftcard,,7.26,AUD
1047,2024-01-28 04:12:39.013611,2024-01-28,30,7,web,giftcard,,4.38,AUD
1107,2024-01-28 05:49:39.014391,2024-01-28,23,3,web,cash,,5.27,AUD
1167,2024-01-28 07:26:39.015171,2024-01-28,68,8,pos,giftcard,,7.15,AUD
1227,2024-01-28 09:03:39.015951,2024-01-28,35,8,pos,cash,,2.49,AUD
1287,2024-01-28 10:40:39.016731,2024-01-28,122,1,web,cash,,5.56,AUD
1347,2024-01-28 12:17:39.017511,2024-01-28,79,8,pos,card,,7.49,AUD
1407,2024-01-28 13:54:39.018291,2024-01-28,160,6,web,paypal,,0.59,AUD
1467,2024-01-28 15:31:39.019071,2024-01-28,85,6,web,card,,4.19,AUD
1527,2024-01-28 17:08:39.019851,2024-01-28,32,10,pos,giftcard,,2.38,AUD
1587,2024-01-28 18:45:39.020631,2024-01-28,58,5,web,paypal,,11.50,AUD
1647,2024-01-28 20:22:39.021411,2024-01-28,149,3,pos,cash,,3.60,AUD
1707,2024-01-28 21:59:39.022191,2024-01-28,79,10,web,giftcard,,3.53,AUD
1767,2024-01-28 23:36:39.022971,2024-01-28,46,10,web,paypal,,0.58,AUD
1827,2024-01-28 01:13:39.023751,2024-01-28,78,6,web,cash,,7.99,AUD
1887,2024-01-28 02:50:39.024531,2024-01-28,143,3,pos,cash,,3.25,AUD
1947,2024-01-28 04:27:39.025311,2024-01-28,16,1,web,paypal,,9.26,AUD
2007,2024-01-28 06:04:39.026091,2024-01-28,98,2,pos,cash,,6.29,AUD
2067,2024-01-28 07:41:39.026871,2024-01-28,66,5,web,card,,3.69,AUD
2127,2024-01-28 09:18:39.027651,2024-01-28,42,8,web,paypal,,1.22,AUD
2187,2024-01-28 10:55:39.028431,2024-01-28,74,7,pos,giftcard,,3.96,AUD
2247,2024-01-28 12:32:39.029211,2024-01-28,37,10,web,cash,,6.95,AUD
2307,2024-01-28 14:09:39.029991,2024-01-28,73,5,web,giftcard,CPN2931,4.39,AUD
2367,2024-01-28 15:46:39.030771,2024-01-28,118,9,web,paypal,,7.19,AUD
2427,2024-01-28 17:23:39.031551,2024-01-28,123,6,web,card,,3.93,AUD
2487,2024-01-28 19:00:39.032331,2024-01-28,64,7,pos,giftcard,CPN1982,5.05,AUD
2547,2024-01-28 20:37:39.033111,2024-01-28,51,2,web,paypal,,3.12,AUD
2607,2024-01-28 22:14:39.033891,2024-01-28,149,5,web,giftcard,,8.96,AUD
2667,2024-01-28 23:51:39.034671,2024-01-28,32,3,web,cash,,4.49,AUD
2727,2024-01-28 01:28:39.035451,2024-01-28,83,8,web,cash,,3.77,AUD
2787,2024-01-28 03:05:39.036231,2024-01-28,133,8,web,cash,,6.05,AUD
2847,2024-01-28 04:42:39.037011,2024-01-28,65,6,pos,cash,,3.41,AUD
2907,2024-01-28 06:19:39.037791,2024-01-28,81,1,pos,giftcard,,10.44,AUD
2967,2024-01-28 07:56:39.038571,2024-01-28,58,7,web,giftcard,,5.82,AUD
